"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a2959","nzone kar ane rä zürb thartharen rä ane karesa fr","nzone	kar	ane	\rä/	zürb	tharthar	=en	\rä/	ane	karesa	fr","1SG.POSS	place	DEM	3SG.F:NPST:IPFV\be	tree_species	beside	=LOC	3SG.F:NPST:IPFV\be	DEM	paperbark	post","At my place there were some zürb tree on the side of that paperbark grove.","","WORD_ALIGNED"
"a2961","watik nanyf wosog","watik	nane	=f	wo\sog/wr","then	elder_sibling	=ERG.SG	2|3SG>1SG:NPST:IPFV\ascend","Then my big sister put me on top","","WORD_ALIGNED"
"a2963","bänemr fof wtrima","bäne	=mr	fof	wtri	=ma","PH	=PURP	EMPH	fear	=CHAR","because she was afraid","","WORD_ALIGNED"
"a2965","kwerafinz frsima","kwe\rafinz/	fr	-si	=ma","2|3SG>1SG:RPST:PFV\put_on_top	bite	-NMLZ	=CHAR","She put me up because (she was afraid that the pig) might bite me.","","WORD_ALIGNED"
"a2967","kwrerafinz fi ŋasog krerafinz","kwre\rafinz/	fi	ŋa\sog/wr	kre\rafinz/","2|3SG>1SG:IRR:PFV\put_on_top	3.ABS	2|3SG:NPST:IPFV\ascend	2|3SG:IRR:PFV\put_on_top","So she put me up, and she climbed up herself.","","WORD_ALIGNED"
"a2968","ama ausi wiyak","ama	ausi	w\yak/","mother	old_woman	3SG.F:NPST:IPFV\walk","But the old woman went for it.","","WORD_ALIGNED"
"a2969","ama nzuŋame ane mane zfrärm srak bänethatha zfrärm","ama	nzu-	ŋame	ane	mane	zf\rä/rm	srak	bäne	=thatha	zf\rä/rm","mother	1SG.POSS-	mother	DEM	which	3SG.F:PST:DUR\be	boy	PH	=SIMIL	3SG.F:PST:DUR\be","My mother behaved more like a man.","","WORD_ALIGNED"
"a2971","zane ausi fäth srak tmäthé","zane	ausi	fäth	srak	tmä	-thé","DEM:PROX	old_woman	DIM	boy	strength	-ADLZR","This little old woman had the strength of a man.","","WORD_ALIGNED"
"a2973","naf keke rugaane si zfamarm yemane o rusaane","naf	keke	ruga	=ane	si	zfa\mar/m	yem	=ane	o	rusa	=ane","3SG.ERG	NEG	pig	=POSS.SG	eyes	SG>3SG.F:ITER:DUR\see	cassowary	=POSS.SG	or	deer	=POSS.SG","She was looking in the eyes of the pigs, cassowaries or wallabies.","","WORD_ALIGNED"
"a2974","fthmäsü zfyakm birame thufnzrm ane","fthmäsü	zf\yak/m	bira	=me	thu\fn/zrm	ane","meanwhile	3SG.F:PST:DUR\walk	axe	=INS	SG>2|3PL:PST:DUR\hit	DEM","When she went for those, she killed them with an axe.","","WORD_ALIGNED"
"a2977","ruga ane ŋathayé srethkäfth wiyak wiyak","ruga	ane	ŋatha	=é	sre\thkäf/th	w\yak/	w\yak/","pig	DEM	dog	=ERG.NSG	2|3PL>3SG.M:IRR:PFV\start	3SG.F:NPST:IPFV\walk	3SG.F:NPST:IPFV\walk","So these dogs started chasing the pig. The old woman followed them.","","WORD_ALIGNED"
"a2979","ŋathayé bä sunrärmth nafazawe","ŋatha	=é	bä	sun\rä/rmth	nafa-	zawe","dog	=ERG.NSG	MED	2|3PL>3SG.M:PST:DUR:VENT\do	3.POSS-	right","The dogs chased it towards her.","","WORD_ALIGNED"
"a2980","ausif nima kwa komnzo sfafenakwrm nima frsima","ausi	=f	nima	kwa	komnzo	sfa\fenak/wrm	ane	nima	fr	-si	=ma","old_woman	=ERG.SG	like_this	FUT	only	SG>3SG.M.IO:PST:DUR\give_way	DEM	like_this	bite	-NMLZ	=CHAR","The old woman stepped aside so that the pig wouldn't bite her.","","WORD_ALIGNED"
"a2982","eh bira fof zäfasira ebar fefen ruga tkwinzo krär","eh	bira	fof	zä\fasir/a	ebar	fefe	=en	ruga	tkwi	=nzo	krä\r/","hey	axe	EMPH	SG:PST:PFV\make_noise	head	really	=LOC	pig	curving	=ONLY	2|3SG:IRR:PFV\do","She whacked it right on the head. The pig fell over and curled up.","","WORD_ALIGNED"
"a2984","ni fi mane nrna nzä wthf warfo bä kwräbth","ni	fi	mane	n\rn/a	nzä	wth	=f	warfo	bä	kwrä\bth/","1NSG	but	which	1DU:NPST:IPFV\be	1SG.ABS	faeces	=ERG.SG	above	MED	2|3SG>1SG:IRR:PFV\finish","We were both sitting there in the tree. I really had to go for a shit.","","WORD_ALIGNED"
"a2986","watik, nzä wth boba warfo fof kwanorm wämne warfo","watik	nzä	wth	boba	warfo	fof	kwa\nor/m	wämne	warfo","then	1SG.ABS	faeces	MED:ABL	above	EMPH	1SG:PST:DUR\shout	tree	above","So I was shitting from the tree top.","","WORD_ALIGNED"
"a2988","ama wäniyak eda ŋamayé","ama	wän\yak/	eda	ŋama	=é","mother	3SG.F:NPST:IPFV:VENT\come	two	mother	=ERG.NSG","Mother came, both mothers in fact!","","WORD_ALIGNED"
"a2990","mern","m=	e\rn/","IGNO=	2|3DU:NPST:IPFV\be","(They asked) ""Where are you two?""","","WORD_ALIGNED"
"a2991","""wai"" naf foba nanyf zrärn","wai	naf	foba	nane	=f	zrä\rn/","hey	3SG.ERG	DIST:ABL	elder_sibling	=ERG.SG	3SG.F:IRR:PFV\shout","""Hey, over here!"" big sister replied.","","WORD_ALIGNED"
"a11352","nafane yf rä nancy","nafane	yf	rä	nancy","3SG.POSS	name	3SG.F:NPST:IPFV\be	PN","Her name is Nancy by the way.","","WORD_ALIGNED"
"a2993","""fi wth z nzwänor warfo znwäkrn komnzo""","fi	wth	z	nz=	wä\nor/	warfo	z=	n\wä/krn	komnzo","3.ABS	faeces	ALR	IPST=	3SG.F:NPST:IPFV\shout	above	PROX=	1DU:NPST:IPFV\be_up_high	only","""She's just shat herself. We're up here in the tree.""","","WORD_ALIGNED"
"a2995","""kanrsöfäthe ruga bithn""","kan\rsöfäth/e	ruga	b=	y\thn/","1DU:IRR:PFV:VENT\descend	pig	MED=	3SG.M:NPST:IPFV\lie_down","""You come down! The pig is lying dead over there.""","","WORD_ALIGNED"
"a2997","watik amaf bana warsörwr","watik	ama	=f	bana	wa\rsör/wr","then	mother	=ERG.SG	pitiful	2|3SG>1SG.IO:NPST:IPFV\descend","Then mum lifted me poor chap down.","","WORD_ALIGNED"
"a2999","nane ŋarsör krefare","nane	ŋa\rsör/	kre\far/e","elder_sibling	2|3SG:NPST:IPFV\descend	1PL:IRR:PFV\set_off","My sister came down and we walked over","","WORD_ALIGNED"
"a3001","e bobo ruga znfo","e	bobo	fof	ruga	zn	=fo","until	MED:ALL	EMPH	pig	place	=ALL","to the place where the pig lay.","","WORD_ALIGNED"
"a3002","amaf nzräkor nzrakor fof","ama	=f	nzra\kor/	fof","mother	=ERG.SG	2|3SG>1DU:IRR:PFV\speak	EMPH","Mother said to us","","WORD_ALIGNED"
"a3003","mni kathomone","mni	ka\thomon/e","fire	2DU:IMP:IPFV\pile_firewood","""Pile up some firewood!","","WORD_ALIGNED"
"a3004","kwa yfränzre fafä kräbrime bobo mnzfo","kwa	y\frä/nzre	fafä	krä\brim/e	bobo	mnz	=fo","FUT	1PL>3SG.M:NPST:IPFV\singe_off	after_that	1PL:IRR:PFV\return	MED:ALL	house	=ALL","We will burn off the fur and then go back to the house.""","","WORD_ALIGNED"
"a3005","watik monwe kwa nyak nyak nyak fobo fof ruga znfo","watik	monwe	kwa	n\yak/	n\yak/	n\yak/	fobo	fof	ruga	zn	=fo","then	how	FUT	1PL:NPST:IPFV\walk	1PL:NPST:IPFV\walk	1PL:NPST:IPFV\walk	DIST:ALL	EMPH	pig	place	=ALL","Then we walked around (collecting firewood) and then returned to pig.","","WORD_ALIGNED"
"a3008","mni ŋagarnth amayé nanyr","mni	ŋa\gar/nth	ama	=é	nane	=r","firewood	2|3DU:NPST:IPFV\break	mother	=ERG.NSG	elder_sibling	=IC.DU","Mum and big sister chopped firewood.","","WORD_ALIGNED"
"a3009","wthomonth ruga fräsi srethkäfe","w\thomon/th	ruga	frä	-si	sre\thkäf/e","2|3DU>3SG.F:NPST:IPFV\pile_firewood	pig	singe_off	-NMLZ	1PL>3SG.M:IRR:PFV\start","They piled up the fire and we started to burn the pig's hair off.","","WORD_ALIGNED"
"a3011","amaf ykwathr","ama	=f	y\kwath/r","mother	=ERG.SG	2|3SG>3SG.M:NPST:IPFV\cut_meat","Mum slaughtered it","","WORD_ALIGNED"
"a3012","watik krenfare we karfo","watik	kren\far/e	we	kar	=fo","then	1PL:IRR:PFV:VENT\set_off	also	village	=ALL","and we set off back to the village.","","WORD_ALIGNED"
"a3014","ni ane nomai fä fefe nzwamnzrm","ni	ane	nomai	fä	fefe	nzwa\m/nzrm","1NSG	DEM	HAB	DIST	really	1PL:PST:DUR\sit","We lived there for a long time.","","WORD_ALIGNED"
"a3015","bä fefe nzwamnzrm kwot e nane kafar zäkora","bä	fefe	nzwa\m/nzrm	kwot	e	nane	kafar	zä\kor/a","MED	really	1PL:PST:DUR\sit	properly	until	elder_sibling	big	SG:PST:PFV\become","We were there until my sister grew older.","","WORD_ALIGNED"
"a3017","nzä nima zäkora ester brä","nzä	nima	zä\kor/a	ester	b=	\rä/","1SG.ABS	like_this	SG:PST:PFV\become	PN	MED=	3SG.F:NPST:IPFV\be","I was as old as Ester there,","","WORD_ALIGNED"
"a3018","bunzäthe bäiane nge nima wwark","bu-	nzäthe	bäi	=ane	nge	nima	w~	wark","2SG.POSS-	namesake	PN	=POSS.SG	child	like_this	REDUP~	size","as old as your namesake Bäi's daughter there.","","WORD_ALIGNED"
"a3020","zäkora","zä\kor/a","SG:PST:PFV\become","(That's how old) I became.","","WORD_ALIGNED"
"a3021","ane ŋamyé edawä mane thfrnm fiyaf thfyanm","ane	ŋame	eda	=wä	mane	thf\rn/m	fiyaf	thf\yan/m","DEM	mother	two	=EMPH	which	2|3DU:PST:DUR\be	hunt	2|3DU:PST:DUR\walk","My two mothers went hunting together.","","WORD_ALIGNED"
"a3023","nä kayé fthé finzo zfyakm zane fiyafr","nä	kayé	fthé	fi	=nzo	zf\yak/m	zane	fiyaf	=r","INDF	one_day_away	when	3.ABS	=ONLY	3SG.F:PST:DUR\walk	DEM:PROX	hunt	=PURP","Sometimes she went hunting by herself.","","WORD_ALIGNED"
"a3025","tauri rusa o ruga thunfnzrm","tauri	rusa	o	ruga	thun\fn/zrm","wallaby	deer	or	pig	SG>2|3PL:PST:DUR:VENT\hit","She killed wallabies, deer or pigs.","","WORD_ALIGNED"
"a3026","nzwanyakm nezä ni naf fof nzfamonegrnm","nzwan\yak/m	nezä	ni	naf	fof	nzfa\moneg/rnm","1PL:PST:DUR:VENT\come	in_return	1NSG	3SG.ERG	EMPH	SG>1DU:PST:DUR\wait","The other mother then took care of us two children.","","WORD_ALIGNED"
"a3029","nä ŋame mane rera sotama rera","nä	ŋame	mane	\rä/ra	sota	=ma	\rä/ra","INDF	mother	which	3SG.F:PST:IPFV\be	PLN	=CHAR	3SG.F:PST:IPFV\be","The other mother was from Sota.","","WORD_ALIGNED"
"a3030","zane mane rera fethka kar nima mane rä garaitama boba bräro","zane	mane	\rä/ra	fethka_kar	nima	mane	\rä/	garaita	=ma	boba	b=	\rä/ro","DEM:PROX	which	3SG.F:PST:IPFV\be	PLN	like_this	which	3SG.F:NPST:IPFV\be	PLN	=CHAR	MED:ABL	MED=	3SG.F:NPST:IPFV:AND\be","But this mother here was from Fethkakar, from the Garaita side over there.","","WORD_ALIGNED"
"a3033","kakafar zakorake nzä zänkora nima lisa brä","ka~	kafar	za\kor/ake	nzä	zän\kor/a	nima	lisa	b=	\rä/","REDUP~	big	1DU:PST:IPFV\become	1SG.ABS	SG:PST:PFV:VENT\become	like_this	PN	MED=	3SG.F:NPST:IPFV\be","We grew older and I was about as old as Lisa.","","WORD_ALIGNED"
"a3034","watik bä fefe nzfrärmo ane watik nä kayé","watik	bä	fefe	nzf\rä/rmo	ane	watik	nä	kayé","then	MED	really	1PL:PST:DUR:AND\be	DEM	then	INDF	one_day_away","We lived there until,","","WORD_ALIGNED"
"a3035","zäbrimake zbo karfo","zä\brim/ake	zbo	kar	=fo","1PL:PST:PFV\return	PROX:ALL	village	=ALL","we moved back here to this village.","","WORD_ALIGNED"
"a3037","kar kwark bobo räro yokwa","kar	kwark	bobo	\rä/ro	yokwa","village	deceased	MED:ALL	3SG.F:NPST:IPFV:AND\be	PLN","There is an abandoned village over there close to Yokwa.","","WORD_ALIGNED"
"a3039","we nä kayé zefara","we	nä	kayé	ze\far/a","also	INDF	one_day_away	SG:PST:PFV\set_off","One day she set off again.","","WORD_ALIGNED"
"a3040","wiyak wiyak fz thd","w\yak/	w\yak/	fz	thd","3SG.F:NPST:IPFV\walk	3SG.F:NPST:IPFV\walk	forest	middle","She went right in the middle of the forest","","WORD_ALIGNED"
"a3041","yem fä srethkäf ŋathame","yem	fä	sre\thkäf/	ŋatha	=me","cassowary	DIST	2|3SG>3SG.M:IRR:PFV\start	dog	=INS","and started hunting a cassowary with her dogs.","","WORD_ALIGNED"
"a3043","yem bä zanmatha zane zwänagufa","yem	bä	za\math/a	zane	zwä\naguf/a","cassowary	MED	SG:PST:PFV:VENT\run	DEM:PROX	SG>3SG.F:PST:PFV\poke","The cassowary charged at her and pierced this (leg).","","WORD_ALIGNED"
"a3044","zä fortu zfarärm kwayanthé bana","zä	fortu	zfa\rä/rm	kwayan	-thé	bana","PROX	scar	3SG.F.IO:PST:DUR\be	light	-ADLZR	pitiful","She still had a white scar,","","WORD_ALIGNED"
"a3045","ane fof zanagufa","ane	fof	za\naguf/a","DEM	EMPH	SG>3SG.F:PST:PFV\poke","where it wounded her.","","WORD_ALIGNED"
"a3046","mane wäniyak gräme kwanrfekwrm","mane	wän\yak/	grä	=me	kwan\rfek/wrm","which	3SG.F:NPST:IPFV:VENT\come	slowness	=INS	SG:PST:DUR:VENT\limp","When she came back, she was limping.","","WORD_ALIGNED"
"a3048","zä wfnza ŋathame bä fefe yem zangathifa","zä	w\fn/za	ŋatha	=me	bä	fefe	yem	zan\gathif/a","PROX	SG>3SG.F:PST:IPFV\hit	dog	=INS	MED	really	cassowary	SG>3SG.F:PST:PFV:VENT\leave","She had killed the cassowary with the help of the dogs, but she had to leave it there.","","WORD_ALIGNED"
"a3050","gräme ane zwaniyakm eh fobo fof","grä	=me	ane	zwan\yak/m	e	fobo	fof","slowness	=INS	DEM	3SG.F:PST:DUR:VENT\come	until	DIST:ALL	EMPH","She was walking back slowly.","","WORD_ALIGNED"
"a3051","watik nä aman zratrif ""yem bä ythn","watik	nä	ama	=n	zra\trif/	yem	bä	y\thn/","then	INDF	mother	=DAT.SG	2|3SG>3SG.F.IO:IRR:PFV\tell	cassowary	MED	3SG.M:NPST:IPFV\lie_down","She said to the other mother ""The cassowary is lying there.","","WORD_ALIGNED"
"a3052","z sunfnzé zwänaguf mrrab bänefo n zarnzmsa mrrab bafen""","z	sun\fn/zé	zwä\naguf/	mrrab	bäne	=fo	n	za\rnzms/a	mrrab	baf	=en","ALR	1SG>3SG.M:PST:IPFV:VENT\hit	2|3SG>1SG:RPST:PFV\poke	small_bamboo	PH	=ALL	IMN	SG>3SG.F:PST:PFV\step_on_sth	small_bamboo	PH	=LOC","I killed it already! It has pierced (my leg) and I almost stepped on these (sharp) bamboos.","","WORD_ALIGNED"
"a3054","fobo bana zanagufa zane","fobo	bana	za\naguf/a	zane","DIST:ALL	pitiful	SG>3SG.F:PST:PFV\poke	DEM:PROX","The poor mother was wounded on the leg by the cassowary.","","WORD_ALIGNED"
"a3055","ni ane nimame amafnzo nzumgthkrnm","ni	ane	nima	=me	ama	=f	=nzo	nzu\mgthk/rnm","1NSG	DEM	like_this	=INS	mother	=ERG.SG	=ONLY	SG>1DU:PST:DUR\feed","This is how mother has provided for us,","","WORD_ALIGNED"
"a3056","amayénzo maf nä keke yakasi","ama	=é	=nzo	maf	nä	keke	yaka	-si","mother	=ERG.NSG	=ONLY	who.ERG.SG	INDF	NEG	help	-NMLZ","only the two mothers, no other help at all.","","WORD_ALIGNED"
"a3057","kwot e bäne 68","kwot	e	bäne	68","properly	until	PH.ABS	1968","until 1968.","","WORD_ALIGNED"
"a3061","boba zenfarake","boba	zen\far/ake","MED:ABL	1PL:PST:PFV:VENT\set_off","We left that place.","","WORD_ALIGNED"
"a3063","amaf nzwanrokonm","ama	=f	nzwan\roko/nm","mother	=ERG.SG	SG>1DU:ITER:DUR:VENT\escort","Mum accompanied us.","","WORD_ALIGNED"
"a3065","fi nane z zathaba bänwä skoron","fi	nane	z	za\thb/a	bänwä	skoro	=en","3.ABS	elder_sibling	ALR	SG>3SG.F:PST:PFV\enter	MED:EMPH	school	=LOC","She enrolled my sister in school.","","WORD_ALIGNED"
"a3067","watik nzä ane katan fäth fof nima wwark z zänkora lisa brä","wati	nzä	ane	katan	fäth	fof	nima	w~	wark	z	zän\kor/a	lisa	b=	\rä/","then	1SG.ABS	DEM	small	DIM	EMPH	like_this	REDUP~	size	ALR	SG:PST:PFV:VENT\become	PN	MED=	3SG.F:NPST:IPFV\be","I was still a young girl back then. I was about the same age as Lisa.","","WORD_ALIGNED"
"a3069","ama ausif wanrokonza","ama	ausi	=f	wan\roko/nza","mother	old_woman	=ERG.SG	SG>1SG:PST:IPFV:VENT\escort","The old woman accompanied me.","","WORD_ALIGNED"
"a3070","nä ŋame mane rera bä boba wazi zäritako wämnefr","nä	ŋame	mane	\rä/ra	bä	boba	wazi	zä\rit/ako	wämnefr","INDF	mother	which	3SG.F:PST:IPFV\be	MED	MED:ABL	side	SG:PST:PFV:AND\cross	PLN","As for the other mother, she moved to Wämnefér.","","WORD_ALIGNED"
"a3072","nä mgthkasi nanyé fä zwamonegwrm","nä	mgthk	-si	nane	fä	zwa\moneg/wrm","INDF	feed	-NMLZ	elder_sibling	DIST	SG>3SG.F:PST:DUR\wait","She had an adopted son, who took care of her there.","","WORD_ALIGNED"
"a3074","ane nane we z kwosi yara","ane	nane	we	z	kwosi	ya\r/a","DEM	elder_sibling	also	ALR	dead	3SG.M:PST:IPFV\be","That brother has passed away already.","","WORD_ALIGNED"
"a3075","nzuŋafaf mane sarzafa","nzu	ŋafe	=f	mane	sa\rzaf/a","1SG.POSS	father	=ERG.SG	which	SG>3SG.M:PST:PFV\tie","My father had adopted him.","","WORD_ALIGNED"
"a3076","wati zenfarake zäzr mnz bä rä","wati	zen\far/ake	zäzr_mnz	bä	\rä/","then	1PL:PST:PFV:VENT\set_off	PLN	MED	3SG.F:NPST:IPFV\be","So we departed and moved to Zäzér Ménz.","","WORD_ALIGNED"
"a3078","safs ane mothen rä nima ŋars zawe","safs	ane	moth	=en	\rä/	nima	ŋars	zawe","PLN	DEM	path	=LOC	3SG.F:NPST:IPFV\be	like_this	river	side","That's on the road to Safés, on the side towards the river.","","WORD_ALIGNED"
"a3079","mission school fä n nznäthbath fi keke kwot","mission	school	fä	n	nznä\thb/ath	fi	keke	kwot","mission	school	DIST	IMN	2|3PL>1PL:PST:PFV\enter	3.ABS	NEG	properly","They tried to enroll us in the Mission school, but that didn't work.","","WORD_ALIGNED"
"a3080","school ke wäfiyokwake watik foba nznenrokafthath 68 fof","school	keke	wä\fiyok/wake	wati	foba	nznen\rokofth/ath	68	fof","school	NEG	1PL>3SG.F:PST:IPFV\make	then	DIST:ABL	2|3PL>1PL:PST:PFV:VENT\escort	1968	EMPH","So we didn't go to school. In 1968, they took us away from there.","","WORD_ALIGNED"
"a3082","nnrera zrä","nn\rä/ra	z=	\rä/","1PL:PST:IPFV:VENT\be	PROX=	3SG.F:NPST:IPFV\be","We came here.","","WORD_ALIGNED"
"a3083","zä nzäkorth ""keke zbo skul moreheadfo","zä	nzä\kor/th	keke	zbo	skul	morehead	=fo","PROX	2|3PL>1PL:RPST:PFV\speak	NEG	PROX:ALL	school	PLN	=ALL","They told us ""There is no school here anymore. It has moved to Morehead.""","","WORD_ALIGNED"
"a3085","wati nanyak kanathr zäritake boba","wati	nan\yak/	kanathr	zä\rit/ake	boba","then	1PL:NPST:IPFV:VENT\come	PLN	1PL:RPST:PFV\cross	MED:ABL","So we came to Kanathér and crossed river there,","","WORD_ALIGNED"
