"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a1237","bad fä fof gwargwar zathkäfa tharisi emoth fäthf","bad	fä	fof	gwargwar	za\thkäf/a	thari	-si	emoth	fäth	=f","ground	DIST	EMPH	mud	SG>3SG.F:PST:PFV\start	dig	-NMLZ	girl	DIM	=ERG.SG","The girl started digging up the mud in the water.","","WORD_ALIGNED"
"a1239","no gabrinzo kwakwirm nzürna ŋaredbo","no	gabri	=nzo	kwa\kwir/m	nzürna	ŋare	=dbo","water	muddyness	=ONLY	SG:PST:DUR\run	spirit_woman	woman	=ALL.ANIM.SG","The water that flowed towards the Nzürna was completely muddy.","","WORD_ALIGNED"
"a1241","watik emoth fäth mane rera ŋakwira moth","watik	emoth	fäth	mane	\rä/ra	ŋa\kwir/a	moth","then	girl	DIM	which	3SG.F:PST:IPFV\be	SG:PST:IPFV\run	path","The girl quickly ran off towards the road.","","WORD_ALIGNED"
"a1242","zränthor ŋankwira","zrän\thor/	ŋan\kwir/a","3SG.F:IRR:PFV:VENT\appear	2|3SG:PST:IPFV:VENT\run","She got there and ran away.","","WORD_ALIGNED"
"a1243","zizi nafaŋafadbo","zizi	nafa-	ŋafa	=dbo","afternoon	3.POSS-	father	=ALL.ANIM.SG","She arrived at her father's place in the afternoon.","","WORD_ALIGNED"
"a1244","""ŋafe wonmarwr","ŋafe	won\mar/wr","father	2|3SG>1SG:NPST:IPFV:VENT\see","""Father, look at me!","","WORD_ALIGNED"
"a1245","nzürna wanmrinzr nzürna ŋarer nŋafrzne","nzürna	wan\mri/nzr	nzürna	ŋare	=r	n=	ŋa\frz/ne","spirit_woman	2|3SG>1SG:NPST:IPFV:VENT\chase	spirit_woman	woman	=ASSOC.DU	IPST=	1DU:NPST:IPFV\catch_with_net","The Nzürna is chasing me. I just caught fish together with the Nzürna.""","","WORD_ALIGNED"
"a1246","nafaŋafe ŋankwira","nafa-	ŋafe	ŋan\kwir/a","3.POSS-	father	2|3SG:PST:IPFV:VENT\run","Her father ran off and","","WORD_ALIGNED"
"a1247","kabe bramöwä thämesako zizi","kabe	bramöwä	thä\mes/ako	zizi","man	all	SG>2|3PL:PST:PFV:AND\bring	afternoon","brought all the people together in the afternoon.","","WORD_ALIGNED"
"a1249","""nima nima nima""","nima	nima	nima","like_this	like_this	like_this","""This happened and then this happened.""","","WORD_ALIGNED"
"a1250","ätrikwr a ferä","ä\trik/wr	a	f=	e\rä/","2|3SG>2|3PL.IO:NPST:IPFV\tell	and	DIST=	2|3PL:NPST:IPFV\be","She told them.","","WORD_ALIGNED"
"a1251","nafaŋamyé komnzo kwa thufogwrm ttföfo","nafa-	ŋamy	=é	komnzo	kwa	thu\fog/wrm	ttfö	=fo","3.POSS-	mother	=ERG.NSG	only	FUT	2|3PL:PST:DUR\be_away	creek	=ALL","Her mothers were still out at the creek,","","WORD_ALIGNED"
"a1253","frzsi znfo","frz	-si	zn	=fo","catch_with_net	-NMLZ	place	=ALL","at the netting place.","","WORD_ALIGNED"
"a1254","watik nafaŋamayé enthorakwa","watik	nafa-	ŋama	=é	en\thorak/wa","then	3.POSS-	mother	=ERG.NSG	2|3PL:PST:IPFV:VENT\appear","Well, when the mothers came back,","","WORD_ALIGNED"
"a1257","nafaŋafaf nä ŋare zräkothm kofä yaregwr nabi zan nabi zan wfnza","nafa-	ŋafa	=f	nä	ŋare	zrä\kothm/	kofä	ya\reg/wr	nabi	zan	nabi	zan	w\fn/za","3.POSS-	father	=ERG.SG	INDF	wife	2|3SG>3SG.F:IRR:PFV\chase	fish	2SG:NPST:STAT\be_on_sb	bow	fight	bow	fight	SG>3SG.F:PST:IPFV\hit","the father chased one wife. She was still carrying the fish. He hit her with the bow.","","WORD_ALIGNED"
"a1258","we nä zräkothm nabi zan nabi zan wfnzr","we	nä	zrä\kothm/	nabi	zan	nabi	zan	w\fn/zr","also	INDF	2|3SG>3SG.F:IRR:PFV\chase	bow	fight	bow	fight	2|3SG>3SG.F:NPST:IPFV\hit","Then he chased the other wife, and he also hit her with the bow.","","WORD_ALIGNED"
"a1259","""emoth fäth ane fof efoth bä sfrärm zizi""","emoth	fäth	ane	fof	efoth	bä	sf\rä/rm	zizi","girl	DIM	DEM	EMPH	sun	MED	3SG.M:PST:DUR\be	afternoon","""That little girl (was out alone). It was already getting late in the day.""","","WORD_ALIGNED"
"a1260","watik nima sizenzo emoth fäth thrathbth wawa mnzen","watik	nima	size	=nzo	emoth	fäth	thra\thb/th	wawa	mnz	=en","then	like_this	size	=ONLY	girl	DIM	2|3PL>2|3DU:IRR:PFV\enter	round_yam	house	=LOC","Then they put two girls of the same age in the yam house","","WORD_ALIGNED"
"a1261","tbo mnz bäkfo","tbo	mnz	bäk	=fo","sudden_silence	house	behind	=ALL","(and told them to be) very quiet at the back of the house.","","WORD_ALIGNED"
"a1263","thäbu eraknath watik erdiknath watik nima","thäbu	e\rak/nath	watik	e\rdikn/ath	watik	nima","hair	2|3DU>2|3PL:PST:IPFV\twist	then	2|3DU>2|3PL:PST:IPFV\tie_together	then	like_this","They twisted the (girls') hair and tied them together.","","WORD_ALIGNED"
"a1264","ewäthath","e\wäth/ath","2|3PL>2|3PL:PST:IPFV\tie_around","They wrapped them up","","WORD_ALIGNED"
"a1265","wawame enarnath yamekarä","wawa	=me	e\nar/nath	yame	=karä","round_yam	=INS	2|3PL>2|3DU:PST:IPFV\press_down	mat	=PROP","and covered them with mats and put yams on top.","","WORD_ALIGNED"
"a1266","zagathinzath","za\gathinz/ath","2|3DU:PST:PFV\leave","That's how they left them.","","WORD_ALIGNED"
"a1267","nzürna z renra withen zämora","nzürna	z	\rä/nra	with	=en	zä\mor/a","spirit_woman	ALR	3SG.F:PST:IPFV:VENT\be	banana	=LOC	SG:PST:PFV\lean","The Nzürna had already arrived. She leaned against the banana tree.","","WORD_ALIGNED"
"a1268","foba thumarwrm","foba	thu\mar/wrm","DIST:ABL	SG>2|3PL:PST:DUR\see","She was watching them from there.","","WORD_ALIGNED"
"a1269","kabe brubru nag ythama tarazü","kabe	brubru	nag	ythama	tarazü","man	drum	grassskirt	bird_of_paradise	headdress","The people (brought out) their drums, grassskirts, headdresses, etc.","","WORD_ALIGNED"
"a1272","mnz ane round wäfiyokwath","mnz	ane	round	wä\fiyok/wath","house	DEM	surround	2|3PL>3SG.F:PST:IPFV\make","They surrounded the house","","WORD_ALIGNED"
"a1273","wath sfrnzürwrmth","wath	sf\rnzür/wrmth","dance	2|3PL>3SG.M:PST:DUR\dance","while they were dancing:","","WORD_ALIGNED"
"a1274","""bru bru bru bru bru""","bru	bru	bru	bru	bru","sound_of_drum	sound_of_drum	sound_of_drum	sound_of_drum	sound_of_drum","""bang bang bang bang bang""","","WORD_ALIGNED"
"a1275","nzürna thethkäfa dd wthme","nzürna	the\thkäf/a	dd	wth	=me","spirit_woman	SG>2|3PL:PST:PFV\start	worm	faeces	=INS","The Nzürna began to throw fine soil at them.","dd wth 'worm faeces' is the soil thrown up by worms digging in the ground.","WORD_ALIGNED"
"a1276","kabe etfth thfmnzerakwrm","kabe	etfth	thf\mnzerak/wrm","man	sleep	SG>2|3PL:PST:DUR\fall_asleep","She made people sleepy.","","WORD_ALIGNED"
"a1277","kwot zäbthath etfth bra","kwot	zä\bth/ath	etfth	bra","properly	2|3PL:PST:PFV\finish	sleep	sth_finished","Until they were done. They fell asleep.","","WORD_ALIGNED"
"a1279","krenfar mnz ane wrfunzr","kren\far/	mnz	ane	w\rfu/nzr","2|3SG:IRR:PFV:VENT\set_off	house	DEM	2|3SG>3SG.F:NPST:IPFV\pull_off","She went and tore open the house.","","WORD_ALIGNED"
"a1280","kräthbo thramar","krä\thb/o	thra\mar/","SG:IRR:PFV:AND\enter	2|3SG>2|3DU:IRR:PFV\see","She went inside and looked at the (two girls).","","WORD_ALIGNED"
"a1281","""keke nä"" zräkor ""zane zf""","keke	nä	zrä\kor/	zane	zf","NEG	INDF	2|3SG>3SG.F:IRR:PFV\speak	DEM:PROX	IMM","""Not this one"", she said, ""but this is the one.""","","WORD_ALIGNED"
"a1282","erbärn thäbufa","e\rbä/rn	thäbu	=fa","2|3SG>2|3DU:NPST:IPFV\untie	hair	=ABL","She untied their hair and","","WORD_ALIGNED"
"a1283","zränthor mnz zrfö","zrän\thor/	mnz	zrfö","2|3SG>3SG.F:IRR:PFV:VENT\carry	house	door","carried one (of the girls) to the door.","","WORD_ALIGNED"
"a1284","si zramätr neba bök neba bök","si	zra\mätr/	neba	bök	neba	bök","eyes	2|3SG>3SG.F:IRR:PFV\exit	opposite	smacking_sound	opposite	smacking_sound","(As for the other girl,) she first pulled out one eye and then the other.","","WORD_ALIGNED"
"a1286","fkfa wth yfön gaga thräsryofth","fk	=fa	wth	yfö	=en	gaga	thrä\sryofth/","buttocks	=ABL	faeces	hole	=LOC	hand	2|3SG>2|3PL:IRR:PFV\send","Then she pushed her hand in her arse and","","WORD_ALIGNED"
"a1287","wth thrthr thränmätr","wth	thrthr	thrän\mätr/","faeces	intestines	2|3SG>2|3PL:IRR:PFV:VENT\exit","pulled out the intestines.","","WORD_ALIGNED"
"a1288","wänathr fä fof","wä\na/thr	fä	fof","2|3SG>3SG.F.IO:NPST:IPFV\eat	DIST	EMPH","Then she ate her (intestines).","","WORD_ALIGNED"
"a1289","kabe etfth bra","kabe	etfth	bra","man	sleep	sth_finished","The people were fast asleep.","","WORD_ALIGNED"
"a1290","borsi we fof ŋaborwr","bor	-si	we	fof	ŋa\bor/wr","laugh	-NMLZ	also	EMPH	2|3SG:NPST:IPFV\laugh","What are you laughing at?","Marua is talking to a boy in the audience.","WORD_ALIGNED"
"a1291","kabe etfth zäbthath wänatha watik faren","kabe	etfth	zä\bth/ath	wä\na/tha","man	sleep	2|3PL:PST:PFV\finish	SG>3SG.F:PST:IPFV\eat","While the people were sleeping, she ate her up.","","WORD_ALIGNED"
"a1292","watik faren wth thrämir","watik	far	=en	wth	thrä\mir/","then	stem	=LOC	faeces	2|3SG>2|3PL:IRR:PFV\hang","Then she hung the (remaining) guts on a post.","","WORD_ALIGNED"
"a1293","ebarnzo zathora wataya","ebar	=nzo	za\thor/a	wataya","head	=ONLY	SG>3SG.F:PST:PFV\carry	PLN","She only took her head to Wataya.","","WORD_ALIGNED"
"a1294","wämne yf bäne wäsi","wämne	yf	bäne	wäsi","tree	name	PH.ABS	tree_species","What's the name of that tree? To (her) Wäsi tree.","wäsi ""strangler fig"" (Ficus elastica)","WORD_ALIGNED"
"a1296","watik fä fof ŋasoga warfo nafanemäwä mnzen","watik	fä	fof	ŋa\sog/a	warfo	nafane	=ma	=wä	mnz	=en","then	DIST	EMPH	SG:PST:IPFV\ascend	above	3SG.POSS	=CHAR	=EMPH	house	=LOC","Then she climbed inside her own house.","","WORD_ALIGNED"
"a1297","nafafisf zamara ""oh bä zane kerere z nŋanfiyokwr?""","nafa-	fis	=f	za\mar/a	oh	bä	zane	kerere	z	n=	ŋan\fiyok/wr","3.POSS-	husband	=ERG.SG	SG>3SG.F:PST:PFV\see	oh	2.ABS	DEM:PROX	trouble	ALR	IPST=	2|3SG:NPST:IPFV:VENT\make","Her husband looked at her (and said), ""Oh, what trouble have you been in?","","WORD_ALIGNED"
"a1298","kabe z be nyanathr!""","kabe	z	be	n=	ya\na/thr","man	ALR	2SG.ERG	IPST=	2|3SG>3SG.M:NPST:IPFV\eat","You have eaten a human!""","","WORD_ALIGNED"
"a1299","nafafis zamatha zba","nafa-	fis	za\math/a	zba","3.POSS-	husband	SG:PST:PFV\run	PROX:ABL","The husband took off and ran this way.","","WORD_ALIGNED"
"a1301","nä fz bobo rä","nä	fz	bobo	\rä/","INDF	forest	MED:ALL	3SG.F:NPST:IPFV\be","There is another forest over there.","","WORD_ALIGNED"
"a1302","tauri kufak fobo fof ŋafäniza wtrime","tauri_kufak	fobo	fof	ŋa\fäniz/a	wtri	=me","PLN	DIST:ALL	EMPH	SG:PST:IPFV\shift_place	fear	=INS","He was scared and moved away to Tauri Kufak.","","WORD_ALIGNED"
"a1304","erugr ewäkr nima n ""matak","e\ru/gr	e\wäk/r	nima	n	matak","2|3PL:NPST:IPFV\sleep	2|3PL:NPST:IPFV\daybreak_on_sb	like_this	IMN	nothing","The people woke up (and realized) ""They are gone!","","WORD_ALIGNED"
"a1305","emoth ane matak""","emoth	ane	matak","girl	DEM	nothing","that girl is gone!""","","WORD_ALIGNED"
"a1306","wthnzo zemarath faren","wth	=nzo	ze\mar/ath	far	=en","faeces	=ONLY	2|3PL:PST:PFV\see	stem	=LOC","They only saw the guts hanging from the post.","","WORD_ALIGNED"
"a1307","kafar bthan kabe ŋawoknzath","kafar	bthan	kabe	ŋa\wok/nzath","big	magic	man	2|3PL:PST:IPFV\choose","They choose their best sorcerers.","","WORD_ALIGNED"
"a1309","zamiyarath müsa ""oh zä zf wthkgr""","za\miyar/ath	müsa	oh	zä	zf	w\th/kgr","2|3PL>3SG.F:PST:IPFV\fetch	restlessness	oh	PROX	IMM	3SG.F:NPST:STAT\be_inside","They went after her (until they found the tree). ""Oh, she's in here!""","","WORD_ALIGNED"
"a1310","watik bthan kwathkwathme wäsi fur yrerath","watik	bthan	kwathkwath	=me	wäsi	fur	y\rä/rath","then	magic	intention	=INS	tree_species	bundle	2|3PL>3SG.M:PST:IPFV\do","Then they wrapped up the wäsi tree with their magic spells.","","WORD_ALIGNED"
"a1312","mni ŋathomonwath zbo zfthen zaföfath","mni	ŋa\thomon/wath	zbo	zfth	=en	za\föf/ath","firewood	2|3PL:PST:IPFV\make_fire	PROX:ALL	tree_base	=LOC	2|3PL>3SG.F:PST:PFV\burn","They piled firewood at the base and burned it.","","WORD_ALIGNED"
"a1314","ŋarsira ŋarsira ŋarsira","ŋa\rsir/a	ŋa\rsir/a	ŋa\rsir/a","SG:PST:IPFV\burn	SG:PST:IPFV\burn	SG:PST:IPFV\burn","It burned and burned","","WORD_ALIGNED"
"a1315","ŋarsira ŋarsira","ŋa\rsir/a	ŋa\rsir/a","SG:PST:IPFV\burn	SG:PST:IPFV\burn","and burned and burned.","","WORD_ALIGNED"
"a1316","nima n zremar ""eh mni""","nima	n	zre\mar/	eh	mni","like_this	IMN	2|3SG>3SG.F:IRR:PFV\see	hey	fire","The Nzürna was looking outside ""Oh, there is fire!""","","WORD_ALIGNED"
"a1317","yirme kma mni wfraza keke","yir	=me	kma	mni	w\fra/za	keke","urine	=INS	POT	fire	SG>3SG.F:PST:IPFV\extinguish	NEG","She tried to put out the fire by peeing on it, but that didn't work.","","WORD_ALIGNED"
"a1318","wthme kma wnrtuwonza keke","wth	=me	kma	wn\rtuwo/nza	keke","faeces	=INS	POT	SG>3SG.F:PST:IPFV:VENT\spray	NEG","She tried to spray the fire with her shit, but that didn't work either.","","WORD_ALIGNED"
"a1319","kabe ebar ane fof kränzir mni kma zfrazrm keke","kabe	ebar	ane	fof	krän\zir/	mni	kma	z\fraz/rm	keke","man	head	DEM	EMPH	2|3SG:IRR:PFV:VENT\throw	fire	POT	SG>3SG.F:PST:DUR\extinguish	NEG","She threw the human skull at the fire to extinguish it, but that didn't work.","","WORD_ALIGNED"
"a1321","ŋarsira bra","ŋa\rsir/a	bra","SG:PST:IPFV\burn	sth_finished","She burned completely","","WORD_ALIGNED"
"a1322","kräbth wämnekaräsü krärzifth","krä\bth/	wämne	=karä	=sü	krä\rzif/th","2|3SG:IRR:PFV\finish	tree	=PROP	=ETC	2|3PL:IRR:PFV\push_over","with the tree and everything else. Eventually the tree fell.","","WORD_ALIGNED"
"a1325","watik ane kukakuka kma n zarna","watik	ane	kukakuka	kma	n	za\rn/a","then	DEM	bird_species	POT	IMN	3SG.F:PST:PFV\shout","Well, that kukakuka bird was just about to call out,","si kukakuka is an unidentified bird species; the bird is said be always present when there is bushfire.","WORD_ALIGNED"
"a1326","watik zrefafth thngthng wrmrwath","watik	zre\faf/th	thngthng	w\rmr/wath","then	2|3PL>3SG.F:IRR:PFV\hold	charcoal	2|3PL>3SG.F:PST:IPFV\grind","when the (sorcerers) grabbed (and burned) it. They ground up the charcoal remains (of her)","The spirit of the Nzürna was trying to escape by shapeshifting into the bird.","WORD_ALIGNED"
"a1327","bra zäbtha","bra	zä\bth/a","sth_finished	2|3SG:PST:PFV\finish","until everything was gone.","","WORD_ALIGNED"
"a1328","zokwasi fof zäbth nzürna trikasi nimame fof rä","zokwasi	fof	zä\bth/	nzürna	trikasi	nima	=me	fof	\rä/","speech	EMPH	2|3SG:RPST:PFV\finish	spirit_woman	story	like_this	=INS	EMPH	3SG.F:NPST:IPFV\be","The story is finished now. That was the Nzürna story.","","WORD_ALIGNED"
"a1329","keke nzürna trikasi rä kabe trikasi rä zane kabe fefe","keke	nzürna	trikasi	\rä/	kabe	trikasi	\rä/	zane	kabe	fefe","NEG	spirit_woman	story	3SG.F:NPST:IPFV\be	man	story	3SG.F:NPST:IPFV\be	DEM:PROX	man	really","Infact, it is not a Nzürna story, but a real story.","","WORD_ALIGNED"
"a1331","watik nzürna trikasir z wkwthenzath","watik	nzürna	trikasi	=r	z	w\kwthe/nzath","then	spirit_woman	story	=PURP	ALR	2|3PL>3SG.F:PST:IPFV\change","They later changed it into a Nzürna story.","","WORD_ALIGNED"
"a1333","watik fof zäbth","watik	fof	zä\bth/","then	EMPH	2|3SG:RPST:PFV\finish","Okay, it is finished now.","CD asks about his statement.","WORD_ALIGNED"
"a1334","kabe zokwasi aha nzürna trikasi zarath zakwthefath","kabe	zokwasi	ah	nzürna	trikasi	za\r/ath	za\kwthef/ath","man	speech	ah	spirit_woman	story	2|3PL>3SG.F:PST:PFV\do	2|3PL>3SG.F:PST:PFV\change","A real story, yes, they made it into a Nzürna story, they changed it.","","WORD_ALIGNED"
"a1336","nima bresanema monwä ane rä","nima	bres	=ane	=ma	mon	=wä	ane	\rä/","like_this	Bres	=POSS.SG	=CHAR	how	=EMPH	DEM	3SG.F:NPST:IPFV\be","It is like the (Nzürna story) about Bres.","","WORD_ALIGNED"
"a1337","emoth katan wänatha","emoth	katan	wä\na/tha","girl	small	SG>3SG.F:PST:IPFV\eat","The Nzürna ate a small girl (just like)","","WORD_ALIGNED"
"a1338","bres monwä bres monwä zba yanatha","bres	mon	=wä	bres	mon	=wä	zba	ya\na/tha","Bres	how	=EMPH	Bres	how	=EMPH	PROX:ABL	SG>3SG.M:NPST:IPFV\eat","she ate Bres.","","WORD_ALIGNED"
"a1339","zane kafar yara ane katan rera emoth fäth","zane	kafar	ya\r/a	ane	katan	\rä/ra	emoth	fäth","DEM:PROX	big	3SG.M:PST:IPFV\be	DEM	small	3SG.F:PST:IPFV\be	girl	DIM","This one was an adult, but she was a small child.","","WORD_ALIGNED"
"a1340","wataya zba mane rä masu zawe foba fof renra ane nzürna ŋare","wataya	zba	mane	\rä/	masu	zawe	foba	fof	\rä/nra	ane	nzürna	ŋare","PLN	PROX:ABL	which	3SG.F:NPST:IPFV\be	PLN	right	DIST:ABL	EMPH	3SG.F:PST:IPFV:VENT\be	DEM	spirit_woman	woman","(It happened) at Wataya here. That Nzürna came from the Masu side.","","WORD_ALIGNED"
