"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a2494","nä yf bäne mane wkonzrth mgte","nä	yf	bäne	mane	w\ko/nzrth	mgte","INDF	name	PH.ABS	which	2|3PL>3SG.F:NPST:IPFV\speak	PLN","Another name for that place is Méngte.","","WORD_ALIGNED"
"a2495","wati fi fof äniyaka wathr fof","wati	fi	fof	än\yak/a	wath	=r	fof","then	3.ABS	EMPH	2|3PL:PST:IPFV:VENT\come	dance	=PURP	EMPH","Well, so they came for the dance.","","WORD_ALIGNED"
"a2497","nzenme yam mane erä ruga emagthkwre efnzre wati","nzenme	yam	mane	e\rä/	ruga	e\mgthk/wre	e\fn/zre	wati","1NSG.POSS	tradition	which	2|3PL:NPST:IPFV\be	pig	1PL>2|3PL:NPST:IPFV\feed	1PL>2|3PL:NPST:IPFV\hit	then","It is customary to a pig and kill it (for the dance).","","WORD_ALIGNED"
"a2498","nimamr fof","nima	=r	fof","like_this	=PURP	EMPH","This is the way.","","WORD_ALIGNED"
"a2499","wati, mane äniyaka forzitho wath sathayfath","wati	mane	än\yak/a	forzitho	wath	sa\thayf/ath","then	which	2|3PL:PST:IPFV:VENT\come	PLN	dance	2|3PL>3SG.M:PST:PFV\present","As they came to Forzitho, they brought the dance into the village","","WORD_ALIGNED"
"a2500","ŋarnzürwäth zbär thd","ŋa\rnzür/wath	zbär	thd","2|3PL:PST:IPFV\dance	night	middle","and they danced until midnight.","","WORD_ALIGNED"
"a2501","zbär erära e wäksi tfotfo","zbär	e\rä/ra	e	wäk	-si	tfotfo","night	2|3PL:PST:IPFV\be	until	daybreak_on_sb	-NMLZ	almost","The whole night passed and it was almost dawn.","","WORD_ALIGNED"
"a2503","wati, se fthé fof thäföfath fof","wati	se	fthé	fof	thä\föf/ath	fof","then	barktorch	when	EMPH	2|3PL>2|3PL:PST:IPFV\burn	EMPH","That was when they burned the bark.","burning the bark refers to a genre called se zokwasi during which an individual is giving a public speech.","WORD_ALIGNED"
"a2504","se fthé fof thäföfath","se	fthé	fof	thä\föf/ath","barktorch	when	EMPH	2|3PL>2|3PL:PST:IPFV\burn","When they burned the bark","","WORD_ALIGNED"
"a2505","forzitho kabe fof nafafämsf thäföfa","forzitho	kabe	fof	nafa-	fäms	=f	thä\föf/a","PLN	man	EMPH	3.POSS-	exchange	=ERG.SG	SG>2|3PL:PST:PFV\burn","it was the Forzitho man, his exchange man, who was talking.","","WORD_ALIGNED"
"a2506","se thäföfa","se	thä\föf/a","barktorch	SG>2|3PL:PST:PFV\burn","He burnt (the torch).","","WORD_ALIGNED"
"a2507","nokukarä kwanafrmth","noku	=karä	kwa\naf/rmth","anger	=PROP	2|3PL:PST:DUR\talk","They were talking angrily.","","WORD_ALIGNED"
"a2508","nafafämsr kwanafnmth se zokwasi fof","nafa-	fäms	=r	kwa\naf/nmth	se	zokwasi	fof","3.POSS-	exchange	=ASSOC.DU	2|3DU:RPST:DUR\talk	barktorch	speech	EMPH","He got into an argument with his exchange man.","","WORD_ALIGNED"
"a2509","wati naf z fafen masis z zbo thäthbako poketen","wati	naf	z	fafen	masis	z	zbo	thä\thb/ako	poket	=en","then	3SG.ERG	IAM	meanwhile	matches	IAM	PROX:ALL	SG>2|3PL:PST:PFV:AND\enter	pocket	=LOC","He had previously put a box of matches in his pocket,","","WORD_ALIGNED"
"a2511","gwonyame bafen yaren","gwonyame	bafen	yare	=en","clothing	PH.LOC	bag	=LOC","in his clothes, in the bag.","","WORD_ALIGNED"
"a2513","nokuyé fthé sabtha","noku	=é	fthé	sa\bth/a","anger	=ERG.NSG	when	SG>3SG.M:PST:PFV\finish","As he talked himself into a rage,","","WORD_ALIGNED"
"a2514","ane kabe forzitho kabe","ane	kabe	forzitho	kabe","DEM	man	PLN	man","this man from Forzitho,","","WORD_ALIGNED"
"a2515","ane masis fthé thämätra fof","ane	masis	fthé	thä\mätr/a	fof","DEM	matches	when	SG>2|3PL:PST:PFV\exit	EMPH","he took out the matchbox.","","WORD_ALIGNED"
"a2516","fthé thämätra fefe näbi samätra masis foba fof","fthé	thä\mätr/a	fefe	näbi	sa\mätr/a	masis	foba	fof","when	SG>2|3PL:PST:PFV\exit	really	one	SG>3SG.M:PST:PFV\exit	matches	DIST:ABL	EMPH","He pulled it out and got one match.","","WORD_ALIGNED"
"a2517","keke zane masis","keke	zane	masis","NEG	DEM:PROX	matches","It wasn't one of these lighters.","","WORD_ALIGNED"
"a2518","zena zerä striker zerä keke ane","zena	z=	e\rä/	striker	z=	e\rä/	keke	ane","today	PROX=	2|3PL:NPST:IPFV\be	lighter	PROX=	2|3PL:NPST:IPFV\be	NEG	DEM","Nowadays, there are cigarette lighters, not this type","","WORD_ALIGNED"
"a2519","o lighter zerä","o	lighter	z=	e\rä/","or	lighter	PROX=	2|3PL:NPST:IPFV\be","or lighter.","","WORD_ALIGNED"
"a2520","fi masis box fefe mane thfrärm fof","fi	masis	boks	fefe	mane	thf\rä/rm	fof","3.ABS	matches	box	really	which	2|3PL:PST:DUR\be	EMPH","These were real matches.","","WORD_ALIGNED"
"a2521","ane masis stick masis","ane	masis	stick	masis","DEM	matches	stick	matches","These were match sticks.","","WORD_ALIGNED"
"a2523","wati, näbi stick sanmätra ane kabe forzithoma kabe","wati	näbi	stick	san\mätr/a	ane	kabe	forzitho	=ma	kabe","then	one	stick	SG>3SG.M:PST:PFV:VENT\exit	DEM	man	PLN	=CHAR	man","So the man from Forzitho took one match out.","","WORD_ALIGNED"
"a2524","wati fof box ane neba zba thufathwrm neba","wati	fof	boks	ane	neba	zba	thu\fath/wrm	neba","then	EMPH	box	DEM	opposite	PROX:ABL	SG>2|3PL:PST:DUR\hold	opposite","He held up the matchbox on one side","","WORD_ALIGNED"
"a2525","gagame neba gagame stick sufathwrm","gaga	=me	neba	gaga	=me	stick	su\fath/wrm","hand	=INS	opposite	hand	=INS	stick	SG>3SG.M:PST:DUR\hold","with his hand. He held the match in his other hand.","","WORD_ALIGNED"
"a2526","kwanafrm nokume","kwa\naf/rm	noku	=me","SG:PST:DUR\talk	anger	=INS","He was talking angrily","","WORD_ALIGNED"
"a2527","""nzefé fthé zänmätré","nzefé	fthé	zän\mätr/é","1SG.ERG.EMPH	when	1SG:PST:PFV:VENT\exit","""When I take this out","","WORD_ALIGNED"
"a2528","zfth mni zane zfrä kidn""","zfth	mni	zane	zf\rä/	kidn","tree_base	fire	DEM:PROX	3SG.F:RPST:IPFV\be	mythical_fire","it will start the real fire, the kidn fire!""","kidn is a kind of mythical fire that has been burning in prehistoric times.","WORD_ALIGNED"
"a2529","zfth mni nä kayé zwäsmth kidn","zfth	mni	nä	kayé	zwä\s/mth	kidn","tree_base	fire	INDF	one_day_away	2|3PL>3SG.F:ITER:DUR\call	mythical_fire","They used to call the mythical fire sometimes kidn.","","WORD_ALIGNED"
"a2530","wati kaböwä fthé samarath wtri zärath","wati	kabe	=wä	fthé	sa\mar/ath	wtri	zä\r/ath","then	people	=EMPH	when	2|3PL>3SG.M:PST:PFV\see	fear	2|3PL:PST:PFV\do","When people saw this, they got scared.","","WORD_ALIGNED"
"a2531","nima nafanme fam nima zfrärm ah","nima	nafanme	fam	nima	zf\rä/rm	ah","like_this	3NSG.POSS	thought	like_this	3SG.F:PST:DUR\be	ah","They were thinking like this:","","WORD_ALIGNED"
"a2533","kidn mane zfrärm a zafewä","kidn	mane	zf\rä/rm	a	zafe	=wä","mythical_fire	which	3SG.F:PST:DUR\be	and	old	=EMPH","This kidn is from long time ago,","","WORD_ALIGNED"
"a2535","bad fthé ŋafiyokwa","bad	fthé	ŋa\fiyok/wa","ground	when	SG:PST:IPFV\make","when the earth was created,","","WORD_ALIGNED"
"a2536","ŋafyf fthé bad wäfiyokwa","ŋafe	=f	fthé	bad	wä\fiyok/wa","father	=ERG.SG	when	ground	SG>3SG.F:PST:IPFV\make","when god made the earth.","","WORD_ALIGNED"
"a2537","kidn ane rifthzsime zfrärm","kidn	ane	rifthz	-si	=me	zf\rä/rm","mythical_fire	DEM	hide	-NMLZ	=INS	3SG.F:PST:DUR\be","This kidn fire was hidden at the time.","","WORD_ALIGNED"
"a2538","ymd nä zfrärm tütü","ymd	nä	zf\rä/rm	tütü","bird	INDF	3SG.F:PST:DUR\be	bird_species","There was a bird named tütü,","tütü is the pheasant coucal (Centropus phasianinus)","WORD_ALIGNED"
"a2539","zena tütü mane wännor ymd fof","zena	tütü	mane	wän\nor/	ymd	fof","today	bird_species	which	3SG.F:NPST:IPFV:VENT\shout	bird	EMPH","that tütü bird that was calling out today.","","WORD_ALIGNED"
"a2540","naf ane kidn zunarwrm mni","naf	ane	kidn	zu\nar/wrm	mni","3SG.ERG	DEM	mythical_fire	SG>3SG.F:PST:DUR\press_down	fire","She was hiding the kidn fire.","","WORD_ALIGNED"
"a2541","wati, anema kabeyé fthé zekarisath nima a","wati	ane	=ma	kabe	=é	fthé	ze\karis/ath	nima	a","then	DEM	=CHAR	people	=ERG.NSG	when	2|3PL:PST:PFV\hear	like_this	and","The people heard him talk like this","","WORD_ALIGNED"
"a2542","""nze kidn kwa zena zf yus wäfiyokwr o znsän wnakwr bänemr kwa ŋarsirwre ni bramöwä","nze	kidn	kwa	zena	zf	yus	wä\fiyok/wr	o	znsä	=en	w\nak/wr	bäne	=r	kwa	ŋa\rsir/wre	ni	bramöwä","1SG.ERG	mythical_fire	FUT	now	ABSC	use	2|3SG>3SG.F:NPST:IPFV\make	or	work	=LOC	2|3SG>3SG.F:NPST:IPFV\put_down	PH.ABS	=PURP	FUT	1PL:NPST:IPFV\burn	1NSG	all","""Now I'm going to use them and we're all going to burn!","","WORD_ALIGNED"
"a2543","ane masis fof thukonzrm masis box fof""","ane	masis	fof	thu\ko/nzrm	masis	boks	fof","DEM	matches	EMPH	SG>2|3PL:PST:DUR\speak	matches	box	EMPH","I call these matches or matchbox.""","","WORD_ALIGNED"
"a2545","watik, fthé thänmätra ane masis fof","wati	fthé	thän\mätr/a	ane	masis	fof","then	when	SG>2|3PL:PST:PFV:VENT\exit	DEM	matches	EMPH","As he took out the matches,","","WORD_ALIGNED"
"a2546","kabe mane erära zerfakuthath","kabe	mane	e\rä/ra	ze\rfakuth/ath","people	which	2|3PL:PST:IPFV\be	2|3PL:PST:PFV\sprinkle","the people ran off in all directions.","","WORD_ALIGNED"
"a2547","wtri zärath ane katan masis boksmanzo fof","wtri	zä\r/ath	ane	katan	masis	boks	=ma	=nzo	fof","fear	2|3PL:PST:PFV\do	DEM	small	matches	box	=CHAR	=ONLY	EMPH","They were afraid of this small matchbox.","","WORD_ALIGNED"
"a2548","yaw kabe wathr mane enrära kwakwirwrmth","yaw	kabe	wath	=r	mane	en\rä/ra	kwa\kwir/wrmth","all	people	dance	=PURP	which	2|3PL:PST:IPFV:VENT\be	2|3PL:PST:DUR\run","All the people who had come to the dance ran away.","","WORD_ALIGNED"
"a2549","ruga sagathifath dagon ra bramöwä egathikwath","ruga	sa\gathif/ath	dagon	ra	bramöwä	e\gathik/wath","pig	2|3PL>3SG.M:PST:PFV\leave	food	what.ABS	all	2|3PL>2|3PL:PST:IPFV\leave","They forgot about the pig, the food and everything else.","","WORD_ALIGNED"
"a2550","wtri zärath fof","wtri	zä\r/ath	fof","fear	2|3PL:PST:PFV\do	EMPH","They all were really scared.","","WORD_ALIGNED"
"a2551","""ane fthé kma zrärfusiré zrewär","ane	fthé	kma	zrä\rfusir/é	zre\wär/","DEM	when	POT	1SG>3SG.F:IRR:PFV\light_up	2|3SG:IRR:PFV\crack","(He continued) ""When I light this up, when it strikes,","","WORD_ALIGNED"
"a2553","kabe bramöwä kwa ŋarsirwrth zane""","kabe	bramöwä	kwa	ŋa\rsir/wrth	zane","people	all	FUT	2|3PL:NPST:IPFV\burn	DEM:PROX","all the people will burn here.""","","WORD_ALIGNED"
"a2554","wtri thfrärm","wtri	thf\rä/rm","fear	2|3PL:PST:DUR\be","They were afraid.","","WORD_ALIGNED"
"a2555","wati krenafthth ""sritüthe sfafe kidn mni mzärfusir frthe bramöwä ŋarsirwre""","wati	kre\nafth/th	s\ritüth/e	s\faf/e	kidn	mni	m=	zä\rfusir/	fthé	bramöwä	ŋa\rsir/wre","then	2|3PL:IRR:PFV\talk	2PL>3SG.M:IMP:PFV\grab	2PL>3SG.M:IMP:PFV\hold	mythical_fire	fire	APPR=	2SG>3SG.F:IMP:PFV\light_up	when	all	1PL:NPST:IPFV\burn","So they said: ""Get him, hold him! He could start the fire and we'll all burn.""","","WORD_ALIGNED"
"a2558","kabe nä äniyaka zane gaga fur särath","kabe	nä	än\yak/a	zane	gaga	fur	sä\r/ath","people	INDF	2|3PL:PST:IPFV:VENT\come	DEM:PROX	hand	bundle	2|3PL>3SG.M.IO:PST:PFV\do","A few men came and tied up his hands.","","WORD_ALIGNED"
"a2559","ykarkwath ane mni masis fof","y\kark/wath	ane	mni	masis	fof","2|3PL>3SG.M:PST:IPFV\take	DEM	fire	matches	EMPH","They took the fire from him, the matchbox really.","","WORD_ALIGNED"
"a2561","fthé fof zenaftha ""miyatha käkoré nima fof zräthor anemr worfizrmth""","fthé	fof	ze\nafth/a	miyatha	kä\kor/é	nima	fof	zrä\thor/	ane	=r	wo\rfiz/rmth","when	EMPH	SG:PST:PFV\speak	knowledge	2SG:IMP:PFV\become	like_this	EMPH	3SG.F:IRR:PFV\appear	DEM	=PURP	2|3PL>1SG:RPST:DUR\tease","He said: ""Now you're feeling it! This is what will happen if you make fun of me.""","","WORD_ALIGNED"
"a2562","näbuné manar thfgarwrmth brubru thuwänzrmth","näbun	=é	manar	thf\gar/wrmth	brubru	thu\wä/nzrmth","INDF	=ERG.NSG	headdress	2|3PL>2|3PL:PST:DUR\break	drum	2|3PL>2|3PL:PST:DUR\crack","Others almost broke their feathers (on their headdresses) and smashed their drums.","","WORD_ALIGNED"
"a2563","wtrime kwakwirwrmth ane masisma fof mni","wtri	=me	kwa\kwir/wrmth	ane	masis	=ma	fof	mni","fear	=INS	2|3PL:PST:DUR\run	DEM	matches	=CHAR	EMPH	fire","They ran away in fear because of these matches.","","WORD_ALIGNED"
"a2564","wati, ykarkwrth ymsakwrth","wati	y\kark/wrth	y\msak/wrth","then	2|3PL>3SG.M:NPST:IPFV\take	2|3PL>3SG.M:NPST:IPFV\sit","Then they took (the matchbox) away from him and they sat him down.","","WORD_ALIGNED"
"a2565","""be rar nima yam ŋafiyokwr ni kwa nŋarsirwrame nagayé fäth bramöwä berä ausi kamkam berä","be	ra	=r	nima	yam	ŋa\fiyok/wr	ni	kwa	n=	ŋa\rsir/wrme	nagayé	fäth	bramöwä	b=	e\rä/	ausi	kam~	kam	b=	e\rä/","2SG.ERG	what.ABS	=PURP	like_this	event	2|3SG:NPST:IPFV\make	1NSG	FUT	IPST=	1PL:RPST:DUR\burn	children	DIM	all	MED=	2|3PL:NPST:IPFV\be	old_woman	REDUP~	bone	MED=	2|3PL:NPST:IPFV\be","(They said) ‘Why are you doing this? We all could have burnt, all the little children and the old women.","","WORD_ALIGNED"
"a2566","mane kwa né foba trtha niyarmo","mane	kwa	n	foba	trtha	n=	ya\r/mo","which	FUT	IMN	DIST:ABL	life	IPST=	3SG.M:NPST:IPFV:AND\be","Who shall live from now on?""","","WORD_ALIGNED"
"a2567","wati, ymsakwrth fof","wati	y\msak/wrth	fof","then	2|3PL>3SG.M:NPST:IPFV\sit	EMPH","They sat him down properly.","","WORD_ALIGNED"
"a2568","yara krär yarinakwrth bänemr fof nafane noku frazsir","ya\r/a	krä\r/	ya\rinak/wrth	bäne	=r	fof	nafane	noku	fraz	-si	=r","3SG.M:PST:IPFV\be	2|3SG:IRR:PFV\do	2|3PL>3SG.M.IO:NPST:IPFV\pour	PH.ABS	=PURP	EMPH	3SG.POSS	anger	extinguish	-NMLZ	=PURP","They poured him some kava to calm his anger.","The root of the kava plant (Piper methysticum) is consummed for its sedating effects.","WORD_ALIGNED"
"a2569","krärme srärirfth","krär	=me	srä\rirf/th","kava	=INS	2|3P>3SG.M:IRR:PFV\kill","They bottled him with kava.","","WORD_ALIGNED"
"a2570","wri kwosi sfthnm","wri	kwosi	sf\thn/m","intoxication	dead	3SG.M:PST:DUR\lie_down","He was lying there drunk out of his mind.","","WORD_ALIGNED"
"a2571","watik, nafane noku fam aneme säbthath fof","wati	nafane	noku	fam	ane	=me	sä\bth/ath	fof","then	3SG.POSS	anger	thought	DEM	=INS	2|3PL>3SG.M:PST:PFV\finish	EMPH","They put an end to his angry thoughts.","","WORD_ALIGNED"
"a2572","wati, wath srethkäfth erära threwäf","wati	wath	sre\thkäf/th	e\rä/ra	thre\wäf/","then	dance	2|3PL>3SG.M:IRR:PFV\start	2|3PL:PST:IPFV\be	2|3SG>2|3PL:IRR:PFV\weaken","Then they started the dance again up until the morning hours.","","WORD_ALIGNED"
"a2574","ruga yfnzrth ykwathrth dagon ŋarithath ra bramöwä erära bi ra erära ŋarithath","ruga	y\fn/zrth	y\kwa/thrth	dagon	ŋa\ri/thath	ra	bramöwä	e\rä/ra	bi	ra	e\rä/ra	ŋa\ri/thath","pig	2|3PL>3SG.M:NPST:IPFV\hit	2|3PL>3SG.M:NPST:IPFV\cut_meat	food	2|3PL:PST:IPFV\give	what.ABS	all	2|3PL:PST:IPFV\be	sago	what.ABS	2|3PL:PST:IPFV\be	2|3PL:PST:IPFV\give","They killed the pig and slaughtered it. They distributed the meat, the sago and whatever else was there.","","WORD_ALIGNED"
"a2575","wati, fi bana ŋabrigwath smärki ŋabrigwath","wati	fi	bana	ŋa\brig/wath	smärki	ŋa\brig/wath","then	3.ABS	pityful	2|3PL:PST:IPFV\return	PLN	2|3PL:PST:IPFV\return","Then the Smärki people went back.","","WORD_ALIGNED"
"a2576","forzitho karnzo thägathifath fof","forzitho	kar	=nzo	thä\gathif/ath	fof","PLN	place	=ONLY	2|3PL>2|3PL:PST:PFV\leave	EMPH","They left Forzitho village for good.","","WORD_ALIGNED"
"a2578","ane kidn mni ane nafadben komnzo thfrärm","ane	kidn	mni	ane	nafadben	komnzo	thf\rä/rm","DEM	mythical_fire	fire	DEM	3SG.LOC	only	2|3PL:PST:DUR\be","That kidn fire was just with that one guy.","","WORD_ALIGNED"
"a2579","wati, namäwä kwot fthé masis ane fof thenthkäfath markai","wati	namä	=wä	kwot	fthé","then	good	=EMPH	properly	when","These matchboxes were only recently introduced by the whites.","","WORD_ALIGNED"
"a2580","fthé australian markaiyé fthé thenäthkäfath fof masis ane fof","masis	ane	fof	then\thkäf/ath	markai	fthé	australian	markai	=é	fthé	then\thkäf/ath	fof","matches	DEM	EMPH	2|3PL>2|3PL:PST:PFV:VENT\start	outsider	when	PLN	outsider	=ERG.NSG	when	2|3PL>2|3PL:PST:PFV:VENT\start	EMPH","The white people from Autralia brought these matches with them.","","WORD_ALIGNED"
"a2581","kabe miyatha kwot fof kwakonzrmth","masis	ane	fof	kabe	miyatha	kwot	fof	kwa\ko/nzrmth","matches	DEM	EMPH	people	knowledge	properly	EMPH	2|3PL:RPST:DUR\speak","People then found out that they call them matches.","","WORD_ALIGNED"
"a2582","zane keke kidn rä zane keke zfth mni rä","zane	keke	kidn	\rä/	zane	keke	zfth	mni	\rä/","DEM:PROX	NEG	mythical_fire	3SG.F:NPST:IPFV\be	DEM:PROX	NEG	tree_base	fire	3SG.F:NPST:IPFV\be","They have nothing do with the kidn fire.","","WORD_ALIGNED"
"a2583","zane katan mninzo rä bänema sukufa o mni bänema fof","zane	katan	mni	=nzo	\rä/	bäne	=ma	sukufa	o	mni	bäne	=ma	fof","DEM:PROX	small	firewood	=ONLY	3SG.F:NPST:IPFV\be	PH.ABS	=CHAR	tobacco	or	fire	PH.ABS	=CHAR	EMPH","This small fire is used for smoking tobacco or making a fire.","","WORD_ALIGNED"
"a2585","anema zane rä fof","ane	=ma	zane	\rä/	fof","DEM	=CHAR	DEM:PROX	3SG.F:NPST:IPFV\be	EMPH","It is for these things.","","WORD_ALIGNED"
"a2586","fi zöbthé efothen mane thfrärm siria wtri thfrärm","fi	zöbthé	efoth	=en	mane	thf\rä/rm	siria	wtri	thf\rä/rm","but	first	day	=LOC	which	2|3PL:PST:DUR\be	serious	fear	2|3PL:PST:DUR\be","But in the past, people were afraid.","","WORD_ALIGNED"
"a2587","wtri kafar nima ""bomb o kma bomb zfrärm?""","wtri	kafar	nima	bomb	o	kma	bomb	zf\rä/rm","fear	big	like_this	bomb	or	POT	bomb	3SG.F:PST:DUR\be","They were really scared ""Is it a bomb or could it be a bomb?""","","WORD_ALIGNED"
"a2588","nimame fof","nima	=me	fof","like_this	=INS	EMPH","That's how it was.","","WORD_ALIGNED"
"a2589","keke kafar kwark miyatha thfrärm nima ane rokar. ane timen bana nima","keke	kafar	kwark	miyatha	thf\rä/rm	nima	ane	rokar	ane	time	=en	bana	nima","NEG	big	deceased	knowledge	2|3PL:PST:DUR\be	like_this	DEM	thing	DEM	time	=LOC	pityful	like_this","The old people did not really know about those things at the time.","","WORD_ALIGNED"
"a2591","nzenme ŋafyé o nafanme ŋafyé mane erära keke miyatha nä skul keke eyaka bobo","nzenme	ŋafe	=é	o	nafanme	ŋafe	=é	mane	e\rä/ra	keke	miyatha	nä	school	keke	e\yak/a	bobo","1NSG.POSS	father	=ERG.NSG	or	3NSG.POSS	father	=ERG.NSG	which	2|3PL:PST:IPFV\be	NEG	knowledge	INDF	school	NEG	2|3PL:PST:IPFV\walk	MED:ALL","Our fathers did not know and they did not go to school.","","WORD_ALIGNED"
"a2592","mobo ra nä keke aunege zanthorath o","mobo	ra	nä	keke	aunege	zan\thor/ath	o","where.ALL	what.ABS	INDF	NEG	knowledge	2|3PL>3SG.F:PST:PFV:VENT\carry	or","There was no knowledge about this.","aunege is a Motu loanword meaning 'knowledge'","WORD_ALIGNED"
"a2594","knowledge nä keke zanthorath","knowledge	nä	keke	zan\thor/ath","knowledge	INDF	NEG	2|3PL>3SG.F:PST:PFV:VENT\carry","Nothing was known abouth this.","","WORD_ALIGNED"
"a2595","miyamr ane thfrärm fi fof zane mane wtri thfrärm","miyamr	ane	thf\rä/rm	fi	fof	zane	mane	wtri	thf\rä/rm","ignorance	DEM	2|3PL:PST:DUR\be	but	EMPH	DEM:PROX	which	fear	2|3PL:PST:DUR\be","They did not know about it, so they were afraid of it.","","WORD_ALIGNED"
"a2597","nafanme nabawan efoth ane fof rera ane masi fthé nafa themarath fof","nafanme	nambawan	efoth	ane	fof	\rä/ra	ane	masis	fthé	nafa	the\mar/ath	fof","3NSG.POSS	first	day	DEM	EMPH	3SG.F:PST:IPFV\be	DEM	matches	when	3NSG.ERG	2|3PL>2|3PL:PST:PFV\see	EMPH","It was their first time to see matches.","","WORD_ALIGNED"
"a2599","anema nä katan zokwasi nimamenzo fof zfrä nzone katan masisma","ane	=ma	nä	katan	zokwasi	nima	=me	=nzo	fof	zf\rä/	nzone	katan	masis	=ma","DEM	=CHAR	INDF	small	speech	like_this	=INS	=ONLY	EMPH	3SG.F:RPST:IPFV\be	1SG.POSS	small	matches	=CHAR","That was the small story about these small matches.","","WORD_ALIGNED"
"a2600","ane mnima zöbthé mane zukonzrmth kidn o zfth mni","ane	mni	=ma	zöbthé	mane	zu\ko/nzrmth	kidn	o	zfth	mni","DEM	fire	=CHAR	first	which	2|3PL>3SG.F:PST:DUR\speak	mythical_fire	or	tree_base	fire","They used to call these kidn fire or zfth fire.","","WORD_ALIGNED"
"a2601","masis ane zöbthé zafe kabeyé thfkonzrmth fof","masis	ane	zöbthé	zafe	kabe	=é	thf\ko/nzrmth	fof","matches	DEM	first	old	people	=ERG.NSG	2|3PL>2|3PL:PST:DUR\speak	EMPH","The old people used to call matches by those terms.","","WORD_ALIGNED"
"a2602","eso kafar bramöwä yarizsima eso","eso	kafar	bramöwä	yariz	-si	=ma	eso","thanks	big	all	hear	-NMLZ	=CHAR	thanks","Thank you all for listening. Thank you!","","WORD_ALIGNED"
