"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a1292","nzä mothenzo","nzä	moth	=en	=nzo","1SG.ABS	path	=LOC	=ONLY","I just kept walking.","","WORD_ALIGNED"
"a1293","wiyak e mäbri fä kwräzik fzenzo","w\yak/	e	mäbri	fä	kwrä\zik/	fz	=en	=nzo","1SG:NPST:IPFV\walk	until	Mäbri	DIST	1SG:IRR:PFV\turn_off	forest	=LOC	=ONLY","I went up until Mämbri and turned into the forest there.","","WORD_ALIGNED"
"a1295","fzen wiyak e deya ŋathayé zrefafth","fz	=en	w\yak/	e	deya	ŋatha	=é	zre\faf/th","forest	=LOC	1SG:NPST:IPFV\walk	until	forest_wallaby	dog	=ERG.NSG	2|3PL>3SG.F:IRR:PFV\hold","As I was walking in the forest and the dogs caught a wallaby.","","WORD_ALIGNED"
"a1296","zrefafth fof","zre\faf/th	fof","2|3PL>3SG.F:IRR:PFV\hold	EMPH","They held it and","","WORD_ALIGNED"
"a1297","wati wfrthrth","wati	w\fr/thrth","then	2|3PL>3SG.F:NPST:IPFV\bite","then they killed it.","","WORD_ALIGNED"
"a1298","yatr wrära krefaré","yatr	w\rä/ra	kre\far/é","carrying_stick	SG>3SG.F:PST:IPFV\do	1SG:IRR:PFV\set_off","I made a carrying stick and I set off.","","WORD_ALIGNED"
"a1300","foba wiyak e","foba	w\yak/	e","DIST:ABL	1SG:NPST:IPFV\walk	until","I walked further.","","WORD_ALIGNED"
"a1301","nä ttfö fäth fä wthn thden","nä	ttfö	fäth	fä	w\thn/	thd	=en","INDF	creek	DIM	DIST	3SG.F:NPST:IPFV\lie_down	middle	=LOC","There is another small creek in the middle","","WORD_ALIGNED"
"a1303","mäbri fz nima wnkurwr ŋanbrigwr","mäbri	fz	nima	wn\kur/wr	ŋan\brig/wr","Mäbri	forest	like_this	2|3SG>3SG.F:NPST:IPFV:VENT\split	2|3SG:NPST:IPFV:VENT\return","that divides Mämbri forest and comes back this way.","","WORD_ALIGNED"
"a1306","bömät fr nima boba wazi ŋabrigwro","bömät	fr	nima	boba	wazi	ŋa\brig/wro","tree_species	post	like_this	MED:ABL	side	SG:NPST:IPFV:AND\return","Bömät Fér is located on the other side.","","WORD_ALIGNED"
"a1307","ane thden ttfö fä wthn","ane	thd	=en	ttfö	fä	w\thn/","DEM	middle	=LOC	creek	DIST	3SG.F:NPST:IPFV\lie_down","There is a creek in between.","","WORD_ALIGNED"
"a1308","watik dö fä samara","watik	dö	fä	sa\mar/a","then	monitor_lizard	DIST	SG>3SG.M:PST:PFV\see","I saw a goanna there.","","WORD_ALIGNED"
"a1309","watik dö ane nzefé bäne srethkäfé rsoknsi fof","watik	dö	ane	nzefé	bäne	sre\thkäf/é	rsokn	-si	fof","then	monitor_lizard	DEM	1SG.ERG.EMPH	PH.ABS	1SG>3SG.M:IRR:PFV\start	shock	-NMLZ	EMPH","I began to chase the goanna.","","WORD_ALIGNED"
"a1312","kwot kräthb bafen yfön fof","kwot	krä\thb/	baf	=en	yfö	=en	fof","properly	SG:IRR:PFV\enter	PH	=LOC	hole	=LOC	EMPH","It went inside a hole.","","WORD_ALIGNED"
"a1313","nzä kräthfé nabi thräziné","nzä	krä\thf/é	nabi	thrä\zin/é","1SG.ABS	1SG:IRR:PFV\walk	bow	1SG>2|3PL:IRR:PFV\put_down","I walked there and put my bow on the side.","","WORD_ALIGNED"
"a1314","wämne yfarwa fiyé yaka yafiyokwr","wämne	y\far/wa	f=	\yé/	yaka	ya\fiyok/wr","tree	SG>3SG.M:PST:IPFV\fell	DIST=	3SG.M:NPST:IPFV\be	digging_stick	2|3SG>3SG.M:NPST:IPFV\make","I cut a stick for poking (into the hole).","","WORD_ALIGNED"
"a1315","aneme tharisi srethkäfé","ane	=me	thari	-si	sre\thkäf/é","DEM	=INS	dig	-NMLZ	1SG>3SG.M:IRR:PFV\start","I started digging for the goanna.","","WORD_ALIGNED"
"a1316","ytharinza fyé","y\thari/nza	f=	\yé/","SG>3SG.M:PST:IPFV\dig	DIST=	3SG.M:NPST:IPFV\be","I poked into it","","WORD_ALIGNED"
"a1317","nima ane sremaré zyé","nima	ane	sre\mar/é	z=	\yé/","like_this	DEM	1SG>3SG.M:IRR:PFV\see	PROX=	3SG.M:NPST:IPFV\be","and I saw (the goanna) there.","","WORD_ALIGNED"
"a1318","we kwot ytharinza fiyé","we	kwot	y\thari/nza	f=	\yé/","also	properly	SG>3SG.M:PST:IPFV\dig	DIST=	3SG.M:NPST:IPFV\be","I poked some more.","","WORD_ALIGNED"
"a1319","watik mrrab katan yrtmakwé fyé","watik	mrrab	katan	y\rtmak/wé	f=	\yé/","then	small_bamboo	small	1SG>3SG.M:NPST:IPFV\cut	DIST=	3SG.M:NPST:IPFV\be","Then I cut a small bamboo","","WORD_ALIGNED"
"a1320","watik aneme sfnagunzrm","watik	ane	=me	sf\nagu/nzrm","then	DEM	=INS	SG>3SG.M:PST:DUR\poke","and tried to stab it.","","WORD_ALIGNED"
"a1321","ynagunza e dö bä kränmätr","y\nagu/nza	e	dö	bä	krän\mätr/","SG>3SG.M:PST:IPFV\poke	until	monitor_lizard	MED	2|3SG:IRR:PFV:VENT\exit","I stabbed it and the goanna came out.","","WORD_ALIGNED"
"a1322","watik, kränmätr naifa zan dö sräkwré zyé","watik	krän\mätr/	naifa	zan	dö	srä\kwr/é	z=	\yé/","then	2|3SG:IRR:PFV:VENT\exit	bushknife	fight	monitor_lizard	1SG>3SG.M:IRR:PFV\hit	PROX=	3SG.M:NPST:IPFV\be","It came out and I killed it with the bushknife,","","WORD_ALIGNED"
"a1325","zane naifame zf zrä","zane	naifa	=me	zf	z=	\rä/","DEM:PROX	bushknife	=INS	ABSC	PROX=	3SG.F:NPST:IPFV\be","with this bushknife here.","","WORD_ALIGNED"
"a1326","watik kräthfé fobo fof nabi mä ethn","watik	krä\thf/é	fobo	fof	nabi	mä	e\thn/","then	1SG:IRR:PFV\walk	DIST:ALL	EMPH	bow	where	2|3PL:NPST:IPFV\lie_down","Then I went to where the bow was lying and","","WORD_ALIGNED"
"a1328","wiyak dö sräziné yatr yräré fyé","w\yak/	dö	srä\zin/é	yatr	y\rä/ré	f=	\yé/","1SG:NPST:IPFV\walk	monitor_lizard	1SG>3SG.M:IRR:PFV\put_down	carrying_stick	1SG>3SG.M:NPST:IPFV\do	DIST=	3SG.M:NPST:IPFV\be","I started walked again. I put down the goanna and slinged it to the carrying stick.","","WORD_ALIGNED"
"a1330","baiken ythorthé","baik	=en	y\thor/thé","bag	=LOC	1SG>3SG.M:NPST:IPFV\enter","I put it in the bag.","","WORD_ALIGNED"
"a1331","nabinzo threrafinzé buay krefaré","nabi	=nzo	thre\rafinz/é	buay	kre\far/é","bow	=ONLY	1SG>2|3PL:IRR:PFV\put_on_top	running_away	1SG:IRR:PFV\set_off","I put the bow my the shoulder and set off.","","WORD_ALIGNED"
"a1332","wiyak e bömät fr","w\yak/	e	bömät	fr","1SG:NPST:IPFV\walk	until	tree_species	post","I walked to Bömät Fér.","","WORD_ALIGNED"
"a1333","fzenzo kwofiyakm e rusa ŋathayé zräkothmth","fz	=en	=nzo	kwof\yak/m	e	rusa	ŋatha	\yé/	zrä\kothm/th","forest	=LOC	=ONLY	1SG:PST:DUR\walk	until	deer	dog	3SG.M:NPST:IPFV\be	2|3PL>3SG.F:IRR:PFV\chase","As I was walking in the forest, the dogs were chasing a deer.","","WORD_ALIGNED"
"a1334","rusa nima krämätro ŋathanzo we kranbrimth","rusa	nima	krä\mätr/o	ŋatha	=nzo	we	kran\brim/th","deer	like_this	SG:IRR:PFV:AND\exit	dog	=ONLY	also	2|3DU:IRR:PFV:VENT\return","But the deer escaped out of the forest and the dogs came back.","","WORD_ALIGNED"
"a1335","wiyak e krärsöfätho watik ttfön","w\yak/	e	krä\rsöfäth/o	watik	ttfö	=en","1SG:NPST:IPFV\walk	until	SG:IRR:PFV:AND\descend	then	creek	=LOC","I continued walking down","","WORD_ALIGNED"
"a1336","baiknzo thrämiré","watik	ttfö	=en	baik	=nzo	thrä\mir/é","then	creek	=LOC	bag	=ONLY	1SG>2|3PL:IRR:PFV\hang","I hung up the bag","","WORD_ALIGNED"
"a1337","dökarä fof thrämiré ferä","dö	=karä	fof	thrä\mir/é	f=	e\rä/","monitor_lizard	=PROP	EMPH	1SG>2|3PL:IRR:PFV\hang	DIST=	2|3PL:NPST:IPFV\be","with the goanna and all those things over there.","","WORD_ALIGNED"
"a1339","gastolr fä kma kwarenzrm e stevenane yam we sramaré oh z swaniyak zane","gastol	=r	fä	kma	kwa\re/nzrm	e	steven	=ane	yam	we	sra\mar/é	oh	z	swan\yak/	zane","fish_species	=PURP	DIST	POT	1SG:PST:DUR\look	until	Steven	=POSS.SG	event	also	1SG>3SG.M:IRR:PFV\see	oh	IAM	3SG.M:RPST:IPFV:VENT\come	DEM:PROX","I looked around for gastol fish. I saw Steven and their footprints (and said) ""Oh, they came here already.""","","WORD_ALIGNED"
"a1340","watik kränbrimé sukufanzo ekenwé","watik	krän\brim/é	sukufa	=nzo	e\kn/wé","then	1SG:IRR:PFV:VENT\return	tobacco	=ONLY	1SG>2|3PL:NPST:IPFV\roll","So I returned and rolled a smoke.","","WORD_ALIGNED"
"a1341","buay krefaré","buay	kre\far/é","running_away	1SG:IRR:PFV\set_off","Then I departed.","","WORD_ALIGNED"
"a1342","wiyak e nä töna kresöbätho","w\yak/	e	nä	töna	kre\söbäth/o","1SG:NPST:IPFV\walk	until	INDF	high_ground	SG:IRR:PFV:AND\ascend","I walked up to the high ground.","","WORD_ALIGNED"
"a1343","krärsöfäthé kresöbätho mdüfi tönafo fof","krä\rsöfäth/é	kre\söbäth/o	mdüfi	töna	=fo	fof","1SG:IRR:PFV\descend	SG:IRR:PFV:AND\ascend	Mdüfi	high_ground	=ALL	EMPH","I went down and went up again to the high ground at Méndüfi.","","WORD_ALIGNED"
"a1345","watik nä ttfö katan fä wthn sazäthifa zwänthma","watik	nä	ttfö	katan	fä	w\thn/	sazäthi	=fa	zwän\thn/a","then	INDF	creek	small	DIST	3SG.F:NPST:IPFV\lie_down	Sazäthi	=ABL	3SG.F.IO:PST:IPFV:VENT\lie_down","There is another small creek there that's going to Sazäthi.","","WORD_ALIGNED"
"a1346","watik fä fof thremaré gastor fof","watik	fä	fof	thre\mar/é	gastol	fof","then	DIST	EMPH	1SG>2|3PL:IRR:PFV\see	fish_species	EMPH","I saw gastol fish there.","","WORD_ALIGNED"
"a1347","totme kma nnz ŋanagunzé keke","tot	=me	kma	n	nz=	ŋa\nagu/nzé	keke","spear	=INS	POT	IMN	IPST=	1SG:NPST:IPFV\poke	NEG","I tried to spear it without success.","","WORD_ALIGNED"
"a1348","naifanzo zrefafé naifame ane  kwartmakwrm","naifa	=nzo	zre\faf/é	naifa	=me	ane	kwa\rtmak/wrm","bushknife	=ONLY	1SG:IRR:PFV\hold	bushknife	=INS	DEM	SG:PST:DUR\cut","I took my bushknife and I cut through the water with the knife.","","WORD_ALIGNED"
"a4931","edawä thrartmé","eda	=wä	thra\rt/mé","two	=EMPH	1SG>2|3PL:IRR:PFV\cut","I caught two fish.","","WORD_ALIGNED"
"a1350","watik nima kräziré ane edawä gastor tönafo","watik	nima	krä\zir/é	ane	eda	=wä	gastol	töna	=fo","then	like_this	1SG:IRR:PFV\throw	DEM	two	=EMPH	fish_species	high_ground	=ALL","I threw the two fish on the ground","","WORD_ALIGNED"
"a1352","watik we kwot ŋafnza e","watik	we	kwot	ŋa\fn/za	e","then	also	properly	SG:PST:IPFV\hit	until","and killed them properly.","","WORD_ALIGNED"
"a1353","kwot thräkwré gastor tüfrwä ethawä thräkwré","kwot	thrä\kwr/é	gastor	tüfr	=wä	etha	=wä	thrä\kwr/é","properly	1SG>2|3PL:IRR:PFV\hit	fish_species	plenty	=EMPH	three	=EMPH	1SG>2|3PL:IRR:PFV\hit","I caught some more gastol fish.","","WORD_ALIGNED"
"a1355","watik buyak we ttfö ane zräbrmé nimame","watik	b=	w\yak/	we	ttfö	ane	zrä\bram/é	nima	=me","then	MED=	1SG:NPST:IPFV\walk	also	creek	DEM	1SG>3SG.F:RPST:PFV\follow	like_this	=INS","Then I followed the creek upstream","","WORD_ALIGNED"
"a1357","keke nomär rä","keke	no	=mär	\rä/","NEG	water	=PRIV	3SG.F:NPST:IPFV\be","up until there was no more water in it.","","WORD_ALIGNED"
"a1358","kränbrimé","krän\brim/é","1SG:IRR:PFV:VENT\return","Then I returned","","WORD_ALIGNED"
"a1359","fobo fof","fobo	fof","DIST:ALL	EMPH","to the place","","WORD_ALIGNED"
"a1360","mobo nabi thfthnm","mobo	nabi	thf\thn/m","where.ALL	bow	2|3PL:PST:DUR\lie_down","where the bow was lying.","","WORD_ALIGNED"
"a1361","kwim ŋad yfkathé fyé","kwim	ŋad	y\fkath/é	f=	\yé/","tree_species	rope	1SG>3SG.M:NPST:IPFV\peel	DIST=	3SG.M:NPST:IPFV\be","I cut some of the bushrope.","","WORD_ALIGNED"
"a1362","yatrme erära ethorthé ferä","yatr	=me	e\rä/ra	e\thor/thé	f=	e\rä/","carrying_stick	=INS	SG>2|3PL:PST:IPFV\do	1SG>2|3PL:NPST:IPFV\carry	DIST=	2|3PL:NPST:IPFV\be","I slinged those things and put the in the bag","","WORD_ALIGNED"
"a1363","nabin thrämiré","nabi	=en	thrä\mir/é","bow	=LOC	1SG>2|3PL:IRR:PFV\hang","and hung it on the bow.","","WORD_ALIGNED"
"a1364","krenfaré","kren\far/é","1SG:IRR:PFV:VENT\set_off","I set off.","","WORD_ALIGNED"
"a1365","waniyak e fobo fof bänefo ttföfo nä ttföfo","wan\yak/	e	fobo	fof	bäne	=fo	ttfö	=fo	nä	ttfö	=fo","1SG:NPST:IPFV:VENT\come	until	DIST:ALL	EMPH	PH	=ALL	creek	=ALL	INDF	creek	=ALL","I came to that place, whatisname, to the other creek.","","WORD_ALIGNED"
"a1368","sazäthima kerwä wnrä","sazäthi	=ma	ker	=wä	wn\rä/","Sazäthi	=CHAR	tail	=EMPH	3SG.F:NPST:IPFV:VENT\be","It's at the end of Sazäthi creek.","","WORD_ALIGNED"
"a1369","bäne wkonzrth","bäne	w\ko/nzrth","PH.ABS	2|3PL>3SG.F:NPST:IPFV\speak","What's it called?","","WORD_ALIGNED"
"a1370","fidath fr ttfö fidath zfth ttfö","fidath	fr	ttfö	fidath	zfth	ttfö","tree_species	post	creek	tree_species	tree_base	creek","Findath Fér or Findath Zéféth creek.","","WORD_ALIGNED"
"a1372","watik fä fof sramaré we stevenane yam","watik	fä	fof	sra\mar/é	we	steven	=ane	yam","then	DIST	EMPH	1SG>3SG.M:IRR:PFV\see	also	Steven	=POSS.SG	footprint","I saw Steven's footprints there (and thought)","","WORD_ALIGNED"
"a1374","""oh zä naf thufrzro""","oh	zä	naf	thu\frz/ro","oh	PROX	3SG.ERG	SG>2|3PL:PST:IPFV:AND\poison_root_fishing","""Oh, he must have caught fish here already.""","","WORD_ALIGNED"
"a1375","watik wiyak nzä thdösnzo enwakunzé ferä enfkathé","watik	w\yak/	nzä	thdös	=nzo	en\waku/nzé	f=	e\rä/	en\fkath/é","then	1SG:NPST:IPFV\walk	1SG.ABS	bark_type	=ONLY	1SG>2|3PL:NPST:IPFV:VENT\pick_up	DIST=	2|3PL:NPST:IPFV\be	1SG>2|3PL:NPST:IPFV:VENT\peel","So I walked on and collected some tree bark. I peeled them off","","WORD_ALIGNED"
"a1376","mni ŋathomonwé","mni	ŋa\thomon/wé","firewood	1SG:NPST:IPFV\make_fire","and piled up firewood.","","WORD_ALIGNED"
"a1377","tabeta erafigwé ferä","tabeta	e\rafig/wé	f=	e\rä/","grill	1SG>2|3PL:NPST:IPFV\put_on_top	DIST=	2|3PL:NPST:IPFV\be","I put a grill over the fire.","","WORD_ALIGNED"
"a1378","watik mrraben ertmakwé","watik	mrrab	=en	e\rtmak/wé","then	small_bamboo	=LOC	1SG>2|3PL:NPST:IPFV\cut","I cut the small bamboo and","","WORD_ALIGNED"
"a1379","gastol ane ewäthwé ferä drid efkatha","gastol	ane	e\wäth/wé	f=	e\rä/	drid	e\fkath/a","fish_species	DEM	1SG>2|3PL:NPST:IPFV\tie_around	DIST=	2|3PL:NPST:IPFV\be	scales	SG>2|3PL:PST:IPFV\peel","tied up the gastol fish. I took off the scales and","","WORD_ALIGNED"
"a1380","gastol ewäthwé thräbthé","gastol	e\wäth/wé	thrä\bth/é","fish_species	1SG>2|3PL:NPST:IPFV\tie_around	1SG>2|3PL:IRR:PFV\finish","tied it up.","","WORD_ALIGNED"
"a1381","tabetafo erafigwa","tabeta	=fo	e\rafig/wa","grill	=ALL	SG>2|3PL:PST:IPFV\put_on_top","Then I put it on the grill.","","WORD_ALIGNED"
"a1382","dö we yfränzé fyé ykwathé","dö	we	y\frä/nzé	f=	\yé/	\ykwa/thé","monitor_lizard	also	1SG>3SG.M:NPST:IPFV\singe_off	DIST=	3SG.M:NPST:IPFV\be	1SG>3SG.M:NPST:IPFV\cut_meat","I also burned off the skin of the goanna and cut it into pieces.","","WORD_ALIGNED"
"a1385","tabetan yrafigwé","tabeta	=en	y\rafig/wé","grill	=LOC	1SG>3SG.M:NPST:IPFV\put_on_top","I put it on the grill as well.","","WORD_ALIGNED"
"a1386","biskar äsinzé ferä thräbthé","biskar	ä\si/nzé	f=	e\rä/	thrä\bth/é","cassava	1SG>2|3PL.IO:NPST:IPFV\cook	DIST=	2|3PL:NPST:IPFV\be	1SG>2|3PL:IRR:PFV\finish","I cooked some cassawas.","","WORD_ALIGNED"
"a1387","watik ane yrsi threthkäfé","watik	ane	yr	-si	thre\thkäf/é","then	DEM	scrape	-NMLZ	1SG>2|3PL:IRR:PFV\start","Then I began scraping the cassawa tubers.","","WORD_ALIGNED"
"a1388","thurwrm komnzo thukwthenzrm ane gastol fof","thu\r/wrm	komnzo	thu\kwthe/nzrm	ane	gastol	fof","SG>2|3PL:PST:DUR\scrape	only	SG>2|3PL:PST:DUR\change	DEM	fish_species	EMPH","While I was scraping them, I kept turning those gastol fish.","","WORD_ALIGNED"
"a1391","dö fyé","dö	f=	\yé/","monitor_lizard	DIST=	3SG.M:NPST:IPFV\be","The goanna was on the other side.","","WORD_ALIGNED"
"a1392","watik enfthakwr näbinzo gastol zräbthé","watik	en\fthak/wé	näbi	=nzo	gastol	zrä\bth/é","then	SG>2|3PL:NPST:IPFV:VENT\take_out	one	=ONLY	fish_species	1SG:IRR:PFV\finish","I took them out of the fire. Only one gastol fish was done.","","WORD_ALIGNED"
"a1393","watik gastolane wrbé bänefa mrrabfa","watik	gastol	ane	w\rbä/é	bäne	=fa	mrrab	=fa","then	fish_species	POSS.SG	1SG>3SG.F:NPST:IPFV\untie	PH	=ABL	small_bamboo	=ABL","I took the gastol fish out of the bamboo case.","","WORD_ALIGNED"
"a1395","zräziné karesa yfkathé fobo zräziné","zrä\zin/é	karesa	y\fkath/é	fobo	zrä\zin/é","1SG>3SG.F:IRR:PFV\put_down	paperbark	1SG>3SG.M:NPST:IPFV\peel	DIST:ALL	1SG>3SG.F:IRR:PFV\put_down","I put it down, peeled the bark and put it beside.","","WORD_ALIGNED"
"a1397","watik dagon threthkäfé biskar","watik	dagon	thre\thkäf/é	biskar","then	food	1SG>2|3PL:IRR:PFV\start	cassava","I started eating the cassawa,","","WORD_ALIGNED"
"a1398","gastol ane fof thwanathrm watik dö kerwä zrärfé ane wänatha frä","gastol	ane	fof	thwa\na/thrm	watik	dö	ker	=wä	zrä\rf/é	ane	wä\na/tha	f=	\rä/","fish_species	DEM	EMPH	SG>2|3PL:PST:DUR\eat	then	monitor_lizard	tail	=EMPH	1SG>3SG.F:IRR:PFV\knock	DEM	SG>3SG.F:PST:IPFV\eat	DIST=	3SG.F:NPST:IPFV\be","and the gastol fish. I knocked off the tail of the goanna and ate it.","","WORD_ALIGNED"
"a1399","efoth bä sfrärm oh zizi fefe","efoth	bä	sf\rä/rm	oh	zizi	fefe","sun	MED	3SG.M:PST:DUR\be	oh	afternoon	really","The sun was about there (and I thought) ""Oh, it's getting late.""","","WORD_ALIGNED"
"a1400","yakme ane änathé ferä thräbthé","yakme	ane	ä\na/thé	f=	e\rä/	thrä\bth/é","quickly	DEM	1SG>2|3PL:NPST:IPFV\eat	DIST=	2|3PL:NPST:IPFV\be	1SG>2|3PL:IRR:PFV\finish","I ate up the fish quickly and finished all.","","WORD_ALIGNED"
"a1401","krärsöfäthé we ttföfo","krä\rsöfäth/é	we	ttfö	=fo","1SG:IRR:PFV\descend	also	creek	=ALL","I went down to the creek and","","WORD_ALIGNED"
"a1402","no ŋonathé frä","no	ŋo\na/thé	f=	\rä/","water	1SG:NPST:IPFV\drink	DIST=	3SG.F:NPST:IPFV\be","drank some water there.","","WORD_ALIGNED"
"a1403","kränbrimé sukufanzo eknwé","krän\brim/é	sukufa	=nzo	e\kn/wé","1SG:IRR:PFV:VENT\return	tobacco	=ONLY	1SG>2|3PL:NPST:IPFV\roll","I came back and rolled my tobacco.","","WORD_ALIGNED"
"a1404","yatrme eräré","yatr	=me	e\rä/ré","carrying_stick	=INS	1SG>2|3PL:NPST:IPFV\do","I put the things on the carrying stick.","","WORD_ALIGNED"
"a1405","yatr krärgé","yatr	krä\rg/é","carrying_stick	1SG:IRR:PFV\wear","I slinged them and","","WORD_ALIGNED"
"a1406","nabi threnrafinzé","nabi	thren\rafinz/é","bow	1SG>2|3PL:IRR:PFV:VENT\put_on_top","put then on bow.","","WORD_ALIGNED"
"a1407","buay krenfaré","buay	kren\far/é","running_away	1SG:IRR:PFV:VENT\set_off","Then I rushed off.","","WORD_ALIGNED"
"a1409","waniyak e mäbri fz","wan\yak/	e	mäbri	fz","1SG:NPST:IPFV:VENT\come	until	Mäbri	forest","I came back to Mämbri forest.","","WORD_ALIGNED"
"a1410","waniyak e ttfö kränrsöfäthé mäbri ttfö","wan\yak/	e	ttfö	krän\rsöfäth/é	mäbri	ttfö","1SG:NPST:IPFV:VENT\come	until	creek	1SG:IRR:PFV:VENT\descend	Mäbri	creek","I walked down to Mämbri creek and","","WORD_ALIGNED"
"a1411","nor bobo check kräré keke","no	=r	bobo	check	krä\r/é	keke","water	=PURP	MED:ALL	checking	1SG:IRR:PFV\do	NEG","checked for water. But there wasn't any.","","WORD_ALIGNED"
