"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a1626","zä zf ŋakwira zf zyé","zä	zf	ŋa\kwir/a	zf	z=	\yé/","PROX	ABSC	SG:PST:IPFV\run	ABSC	PROX=	3SG.M:NPST:IPFV\be","Then he came right here.","","WORD_ALIGNED"
"a1627","sathora zyé ymd foba zankarisa afa kfokfo","sa\thor/a	z=	\yé/	ymd	foba	zan\karis/a	afa_kfokfo","3SG.M:PST:PFV\appear	PROX=	3SG.M:NPST:IPFV\be	bird	DIST:ABL	SG:PST:PFV:VENT\hear	butcherbird","He arrived here and heard a butcherbird calling out:","afa kfokfo 'hooded butcherbird' (Cracticus cassicus)","WORD_ALIGNED"
"a1628","""kar töna bä rä brä""","kar	töna	bä	\rä/	b=	\rä/","place	high_ground	MED	3SG.F:NPST:IPFV\be	MED=	3SG.F:NPST:IPFV\be","""This is a place on the high_ground.""","","WORD_ALIGNED"
"a1629","santhora zamara yf zwärako kar yf masu","san\thor/a	za\mar/a	yf	zwä\r/ako	kar	yf	masu","3SG.M:PST:PFV:VENT\appear	SG>3SG.F:PST:PFV\see	name	SG>3SG.F:IO:PST:PFV:AND\give	village	name	PLN","He looked at the place, and he gave the name Masu to it.","","WORD_ALIGNED"
"a1630","wati, nimame komnzo zäritako ziyaro","wati	nima	=me	komnzo	zä\rit/ako	z=	ya\r/o","then	like_this	=INS	only	SG:PST:PFV:AND\cross	PROX=	3SG.M:PST:IPFV:AND\be","Then he continued further saying:","","WORD_ALIGNED"
"a1631","nimame kwa n komnzo wiyako","nima	=me	kwa	n	komnzo	w\yak/o","like_this	=INS	FUT	IMN	only	1SG:NPST:IPFV:AND\walk","""I will try and walk a little further.""","","WORD_ALIGNED"
"a1632","fi yakako farem kar afa kfo kfo mane zakarisa","fi	\yak/ako	farem_kar	afa_kfokfo	mane	za\karis/a","3.ABS	3SG.M:PST:IPFV:AND\walk	PLN	butcherbird	which	SG>3SG.F:PST:PFV\hear","He got to Faremkar, when he heard the butcherbird again:","","WORD_ALIGNED"
"a1634","""kar bä rä brä""","kar	bä	\rä/	b=	\rä/","village	MED	3SG.F:NPST:IPFV\be	MED=	3SG.F:NPST:IPFV\be","""There is a settlement there.""","","WORD_ALIGNED"
"a1635","yakako nima n sräzigrthm ""kabe z zämsa""","\yak/ako	nima	n	srä\zigrthm/	kabe	z	zä\ms/a","3SG.M:PST:IPFV:AND\walk	like_this	IMN	3SG.F:IRR:PFV\look	man	ALR	SG:PST:PFV\sit","He walked further and he looked around ""Someone has settled here already.""","","WORD_ALIGNED"
"a1636","kabe zöbthwé z zämsa ane fof farem","kabe	zöbthé	=wä	z	zä\ms/a	ane	fof	farem","man	first	=EMPH	ALR	SG:PST:PFV\sit	DEM	EMPH	PLN","The ancestor of the Farem clan had settled down there first","","WORD_ALIGNED"
"a1637","farem thdma bres orot","farem	thd	=ma	bres	orot","PLN	middle	=CHAR	PN	PN","at the center Faremkar, from Bres and Orot.","","WORD_ALIGNED"
"a1639","nafane menz zöbthé z zämsa","nafane	menz	zöbthé	z	zä\ms/a","3SG.POSS	story_man	first	ALR	SG:PST:PFV\sit","Their ancestor had settled there first.","","WORD_ALIGNED"
"a1640","thartharfa näbun mane thwaniyakm nima wazu berä muthrata","tharthar	=fa	näbun	mane	thwan\yak/m	nima	wazu	b=	e\rä/	muthrata","beside	=ABL	INDF	which	2|3PL:PST:DUR:VENT\come	like_this	PLN	MED=	2|3PL:NPST:IPFV\be	PLN","Others like the Wazu clan and Muthérata clan settled on the side (of Faremkar).","","WORD_ALIGNED"
"a1642","kar yf fä z erä","kar	yf	fä	z	e\rä/","place	name	DIST	ALR	2|3PL:NPST:IPFV\be","They have named places of their own there,","","WORD_ALIGNED"
"a1643","kar yf rä wazu farem kar thartharfa","kar	yf	\rä/	wazu	farem_kar	tharthar	=fa","place	name	3SG.F:NPST:IPFV\be	PLN	PLN	beside	=ABL","for example Wazu right beside Faremkar.","","WORD_ALIGNED"
"a1645","neba tharthar foba bräro muthrata","neba	tharthar	foba	b=	\rä/ro	muthrata","opposite	beside	DIST:ABL	MED=	3SG.F:NPST:IPFV:AND\be	PLN","And there is Muthérata on the other side.","","WORD_ALIGNED"
"a1646","neba wazi zba zünrä fisor bthan","neba	wazi	zba	z=	wn\rä/	fisor_bthan","opposite	side	PROX:ABL	PROX=	3SG.F:NPST:IPFV:VENT\be	PLN","And on the other side, in this direction, is Fisor Béthan.","","WORD_ALIGNED"
"a1648","ane fof nzenme menz moba zänbrima","ane	fof	nzenme	menz	moba	zän\brim/a","DEM	EMPH	1NSG.POSS	story_man	where.ABL	SG:PST:PFV:VENT\return","That was the place from where our ancestor returned.","","WORD_ALIGNED"
"a1649","kma zanmara keke kabe z zäms zäbrimo","kma	zan\mar/a	keke	kabe	z	zä\ms/	zä\brim/o","POT	SG>3SG.F:PST:PFV:VENT\see	NEG	man	ALR	2|3SG:RPST:PFV\sit	SG:PST:PFV:AND\return","He must have looked (and said) ""Someone has settled here already.""","","WORD_ALIGNED"
"a1651","watik yfnzo zwänra fisor bthan","watik	yf	=nzo	zwän\r/a	fisor_bthan","then	name	=ONLY	SG>3SG.F:IO:PST:PFV:VENT\give	PLN","So he only named that place Fisor Béthan,","","WORD_ALIGNED"
"a1652","zänbrima zbo zf masu","zän\brim/a	zbo	zf	masu","SG:PST:PFV:VENT\return	PROX:ALL	ABSC	PLN","and then he returned here to Masu.","","WORD_ALIGNED"
"a1654","zf rä ane menz kar","zf	\rä/	ane	menz	kar","ABSC	3SG.F:NPST:IPFV\be	DEM	story_man	place","This is the story place right here.","","WORD_ALIGNED"
"a1655","zä zf zämsa zf nzenme menz","zä	zf	zä\ms/a	zf	nzenme	menz","PROX	ABSC	SG:PST:PFV\sit	ABSC	1NSG.POSS	story_man","Our ancestor settled down right here,","","WORD_ALIGNED"
"a1657","masu mayawanme menz","masu	mayawa	=aneme	menz","PLN	PN	=POSS.NSG	story_man","the ancestor of the Masu Mayawas.","","WORD_ALIGNED"
"a1658","edawä mrn mrzar mayawa a banibani mayawa","eda	=wä	mrn	mrzar	mayawa	a	banibani	mayawa","two	=EMPH	family	PN	PN	and	PN	PN","There are two families: Mérzar Mayawa and Banibani Mayawa.","","WORD_ALIGNED"
"a1661","zä fof zämsa","zä	fof	zä\ms/a","PROX	EMPH	SG:PST:PFV\sit","He settled down right here.","","WORD_ALIGNED"
"a1662","nafane msaksi zn zane zf rä","nafane	msak	-si	zn	zane	zf	\rä/","3SG.POSS	sit	-NMLZ	place	DEM:PROX	ABSC	3SG.F:NPST:IPFV\be","His house was right here.","","WORD_ALIGNED"
"a1663","zane zf kar töna rä no trkr kafar fthé rera","zane	zf	kar	töna	\rä/	no	trkr	kafar	fthé	\rä/ra","DEM:PROX	ABSC	place	high_ground	3SG.F:NPST:IPFV\be	water	flood	big	when	3SG.F:PST:IPFV\be","This is a high place. When the water level rises in the rainy season,","","WORD_ALIGNED"
"a1664","zane faf zn ke nof zafafa","zane	faf	zn	keke	no	=f	za\faf/a","DEM:PROX	place	place	NEG	water	=ERG.SG	SG>3SG.F:PST:PFV\hold","this place is not affected by the water.","","WORD_ALIGNED"
"a1665","nä karnzo nof thefafa","nä	kar	=nzo	no	=f	the\faf/a","INDF	place	=ONLY	water	=ERG.SG	SG>2|3PL:PST:PFV\hold","Only other places are affected,","","WORD_ALIGNED"
"a1667","zane keke masu","zane	keke	masu","DEM:PROX	NEG	PLN","not Masu here.","","WORD_ALIGNED"
"a1668","manema nzräkorth masu kar","mane	=ma	nzrä\ko/rth	masu	kar","which	=CHAR	2|3PL>1PL:IRR:PFV\speak	PLN	village","This is why they call us Masu people.","","WORD_ALIGNED"
"a1669","masu kar ni zf nrä","masu	kar	ni	zf	n\rä/","PLN	village	1NSG	ABSC	1PL:NPST:IPFV\be","We are the Masu people.","","WORD_ALIGNED"
"a1670","kar yf zane zf rä masu","kar	yf	zane	zf	\rä/	masu","place	name	DEM:PROX	ABSC	3SG.F:NPST:IPFV\be	PLN","It is based on this place Masu.","","WORD_ALIGNED"
"a1671","fz rera zane kafar fz","fz	\rä/ra	zane	kafar	fz","forest	3SG.F:PST:IPFV\be	DEM:PROX	big	forest","There used to be a dense forest here.","","WORD_ALIGNED"
"a1672","daor zufarwrmth zane brä fz","dao	=r	zu\far/wrmth	zane	b=	\rä/	fz","garden	=PURP	2|3PL>3SG.F:PST:DUR\fell	DEM:PROX	MED=	3SG.F:NPST:IPFV\be	forest","They cut down the forest to create gardens.","","WORD_ALIGNED"
"a1674","zena keke nima rä fz brä","zena	keke	nima	\rä/	fz	b=	\rä/","today	NEG	like_this	3SG.F:NPST:IPFV\be	forest	MED=	3SG.F:NPST:IPFV\be","Today there is no more forest here,","","WORD_ALIGNED"
"a1675","zena yusi frnzo rä","zena	yusi	fr	=nzo	\rä/","today	grass	post	=ONLY	3SG.F:NPST:IPFV\be","only savannah grass.","","WORD_ALIGNED"
"a1676","kafar fz rera zane","kafar	fz	\rä/ra	zane","big	forest	3SG.F:PST:IPFV\be	DEM:PROX","It used to be a thick forest.","","WORD_ALIGNED"
"a1677","ŋafyé ethawä erera","ŋafy	=é	etha	=wä	e\rä/ra","father	=ABS.NSG	few	=EMPH	2|3PL:PST:IPFV\be","In our fathers generation, there were only few people.","","WORD_ALIGNED"
"a1678","foba we enrera","foba	we	en\rä/ra","DIST:ABL	also	2|3PL:PST:IPFV:VENT\be","All the way back.","","WORD_ALIGNED"
"a1680","bada ethäwä erera ŋafyé ethäwä enrera we foba nanfiyokwath","bada	etha	=wä	e\rä/ra	ŋafy	=é	etha	=wä	en\rä/ra	we	foba	nan\fiyok/wath","ancestor	few	=EMPH	2|3PL:PST:IPFV\be	father	=ABS.NSG	few	=EMPH	2|3PL:PST:IPFV:VENT\be	also	DIST:ABL	2|3PL>1PL:PST:IPFV:VENT\make","There were only a few people in the generation of our ancestors and fathers. They made us what we are today.","","WORD_ALIGNED"
"a1681","ni zena znrä tüfr","ni	zena	z=	n\rä/	tüfr","1NSG	today	PROX=	2SG:NPST:IPFV\be	plenty","And we are now many people.","","WORD_ALIGNED"
"a1682","niwä komnzo ŋarake bäfiyokwre we","ni	=wä	komnzo	ŋarake	b=	ä\fiyok/wre	we","1NSG	=EMPH	still	garden	MED=	1PL>2|3PL:NPST:IPFV\make	also","We are still gardening here,","","WORD_ALIGNED"
"a1683","zane faf znen zf zerä","zane	faf	zn	=en	zf	z=	e\rä/","DEM:PROX	place	place	=LOC	ABSC	PROX=	2|3PL:NPST:IPFV\be","right here, in this place.","","WORD_ALIGNED"
"a1684","zagathinzake kwa we","za\gathinz/ake	kwa	we","1PL>3SG.F:PST:PFV\leave	FUT	also","We are leaving this place alone (to grow back),","","WORD_ALIGNED"
"a1685","bä nzfräro ŋazäthe nä bad bäne bä mane eräro","bä	nzf\rä/ro	ŋazäthe	nä	bad	bäne	bä	mane	e\rä/ro","MED	1PL:RPST:IPFV:AND\be	ŋazäthe	INDF	ground	PH.ABS	MED	which	2|3PL:NPST:IPFV:AND\be","and we (have gardens) there at ŋazäthe, where we also have some land.","","WORD_ALIGNED"
"a1686","bad tnztnz nzenme bä mane eräro bä fof nzfrä","bad	tnz~	tnz	nzenme	bä	mane	e\rä/ro	bä	fof	nzf\rä/","ground	REDUP	short	1NSG.POSS	MED	which	2|3PL:NPST:IPFV:AND\be	MED	EMPH	1PL:RPST:IPFV\be","We have a small piece of land there.","","WORD_ALIGNED"
"a1687","e fthmäsü zabthe bä we kwanbrigwre we znrä zena","e	fthmäsü	za\bth/e	bä	we	kwan\brig/wre	we	z=	n\rä/	zena","until	meanwhile	1PL>3SG.F:RPST:PFV\finish	MED	also	1PL:RPST:IPFV:VENT\return	also	PROX=	1PL:NPST:IPFV\be	today","When we have used up the land there, we will return here.","","WORD_ALIGNED"
"a1688","zane ysakwren zf zathkäfe zrä ŋarake thunbrigwre zena","zane	ysakwr	=en	zf	za\thkäf/e	z=	\rä/	ŋarake	thun\brig/wre	zena","DEM:PROX	rainy_season	=LOC	ABSC	1PL>3SG.F:PST:PFV\start	PROX=	3SG.F:NPST:IPFV\be	garden	1PL>2|3PL:RPST:IPFV:VENT\return	today","We have already started to bring back the gardens back here this season.","","WORD_ALIGNED"
"a1689","wawa mnz bthuwore","wawa	mnz	b=	thu\wor/e","round_yam	house	MED=	1PL>2|3PL:RPST:IPFV\plant","We have built some storage houses there.","","WORD_ALIGNED"
"a1690","fof we zathkäfe we fof ŋarakeme fof","fof	we	za\thkäf/e	we	fof	ŋarake	=me	fof","EMPH	also	1PL>3SG.F:PST:PFV\start	also	EMPH	garden	=INS	EMPH","Next, we start with the actual design of the gardens,","","WORD_ALIGNED"
"a1692","ŋarake thikysime","ŋarake	thiky	-si	=me","garden	tie_fence	-NMLZ	=INS","and building the fence.","","WORD_ALIGNED"
"a1693","watik trikasi masuanema nima zf rä brä","watik	trikasi	masu	=ane	=ma	nima	zf	\rä/	b=	\rä/","then	story	PLN	=POSS.SG	=CHAR	like_this	ABSC	3SG.F:NPST:IPFV\be	MED=	3SG.F:NPST:IPFV\be","This is the story about Masu.","","WORD_ALIGNED"
"a1694","ni zf kar zf rä zf masu manema nzräkorth masu kar","ni	zf	kar	zf	\rä/	zf	masu	mane	=ma	nzrä\ko/rth	masu	kar","1NSG	ABSC	place	ABSC	3SG.F:NPST:IPFV\be	ABSC	PLN	which	=CHAR	2|3PL>1PL:IRR:PFV\speak	PLN	place","This place here is Masu, and that is why they called us Masu people.","","WORD_ALIGNED"
"a1695","ni masu kar zf nrä zf","ni	masu	kar	zf	n\rä/	zf","1NSG	PLN	place	ABSC	1PL:NPST:IPFV\be	ABSC","We are the Masu people.","","WORD_ALIGNED"
"a1696","trikasi fof zwaythk katan brä nimame","trikasi	fof	zwa\ythk/	katan	b=	\rä/	nima	=me","story	EMPH	3SG.F:RPST:PFV\come_to_end	small	MED=	3SG.F:NPST:IPFV\be	like_this	=INS","The story ends like_this.","CD asks: rma kabe zefarath zane karfa? ""Why did the people leave this place?""","WORD_ALIGNED"
"a1698","zba kabe bänema zefarath","zba	kabe	bäne	=ma	ze\far/ath","PROX:ABL	man	PH	=CHAR	2|3PL:PST:PFV\set\_off","The people left because,","","WORD_ALIGNED"
"a1699","zöbthé mane thfrärm fthé","zöbthé	mane	thf\rä/rm	fthé","first	which	2|3PL:PST:DUR\be	when","when they were living here first,","","WORD_ALIGNED"
"a1700","kafmd kwot fthé keke zfrärm","kafmd	kwot	fthé	keke	zf\rä/rm","government	properly	when	NEG	3SG.F:PST:DUR\be","there was no government.","","WORD_ALIGNED"
"a1701","wati, frükakmenzo kabe thwamnzrmo katan karen","wati	frü	-kak	=me	=nzo	kabe	thwa\m/nzrmo	katan	kar	=en","then	alone	-DISTR	=INS	=ONLY	people	2|3PL:PST:DUR:AND\sit	small	place	=LOC","The people used to live in their respective groups in small settlements,","","WORD_ALIGNED"
"a1703","nafanme menz mä zämsa","nafanme	menz	mä	zä\ms/a","3NSG.POSS	story_man	where	SG:PST:PFV\sit","where their respective ancestors had settled.","","WORD_ALIGNED"
"a1704","fi fobo thwamnzrm nima","fi	fobo	thwa\m/nzrm	nima","3.ABS	DIST:ALL	2|3PL:PST:DUR\sit	like_this","They were living in this way:","","WORD_ALIGNED"
"a1705","ni masun z nzwamnzrm","ni	masu	=en	z	nzwa\m/nzrm","1NSG	PLN	=LOC	ALR	1PL:PST:DUR\sit","We were here at Masu,","","WORD_ALIGNED"
"a1706","boba wazi bämnzr nima mifinin akrimogon nä thwamnzrm","boba	wazi	b=	ä\m/nzr	nima	mifini	=en	akrimogo	=en	nä	thwa\m/nzrm","MED:ABL	side	MED=	2|3PL:NPST:IPFV\sit	like_this	PLN	=LOC	PLN	=LOC	INDF	2|3PL:PST:DUR\sit","and those other people lived on the other side of the river, for example in Mibini and Akrimogo.","","WORD_ALIGNED"
"a1707","kar katakatan beräro nima safsen berä","kar	kata~	katan	b=	e\rä/ro	nima	safs	=en	b=	e\rä/","place	REDUP	small	MED=	2|3PL:NPST:IPFV:AND\be	like_this	PLN	=LOC	MED=	2|3PL:NPST:IPFV\be","There were small settlements like Safés.","","WORD_ALIGNED"
"a1708","nä nima thwamnzrm kwaikr","nä	nima	thwa\m/nzrm	kwaikr","INDF	like_this	2|3PL:PST:DUR\sit	PLN","Others lived in Kwaikér.","","WORD_ALIGNED"
"a1709","nä fä thwamnzrm nimame mefath","nä	fä	thwa\m/nzrm	nima	=me	mefath","INDF	DIST	2|3PL:PST:DUR\sit	like_this	=INS	PLN","Others lived like_this in Mefath.","","WORD_ALIGNED"
"a1711","wati, markai fthé yaniyaka kwayan kabe fthé yaniyaka","wati	markai	fthé	yan\yak/a	kwayan	kabe	fthé	yan\yak/a","then	outsider	when	3SG.M:PST:IPFV:VENT\come	light	man	when	3SG.M:PST:IPFV:VENT\come","When the white man came,","","WORD_ALIGNED"
"a1712","wati, näbi karfonzo nmosinza","wati	näbi	kar	=fo	=nzo	n\mosi/nza","then	one	place	=ALL	=ONLY	SG>1PL:PST:IPFV\gather","he wanted to bring us together in one place.","","WORD_ALIGNED"
"a1713","wati, näbi kafar kar thwafiyokwrme","wati	näbi	kafar	kar	thwa\fiyok/wrme","then	one	big	place	1PL>2|3PL:PST:DUR\make","So we built larger villages.","","WORD_ALIGNED"
"a1714","masuma eyakako näbi roukufo","masu	=ma	e\yak/ako	näbi	rouku	=fo","PLN	=CHAR	2|3PL:PST:IPFV:AND\walk	one	PLN	=ALL","The Masu people went to Rouku for good,","","WORD_ALIGNED"
"a1715","ŋazäthema äniyaka farem kar dmädr","ŋazäthe	=ma	än\yak/a	farem_kar	dmädr","ŋazäthe	=CHAR	2|3PL:PST:IPFV:VENT\come	PLN	PLN","likewise those ones from ŋazäthe, Faremkar, and Démändér.","","WORD_ALIGNED"
"a1718","näbi karfonzo ŋamosinzrake","näbi	kar	=fo	=nzo	ŋa\mosi/nzrake","one	place	=ALL	=ONLY	1PL:PST:IPFV\gather","We came together in one village.","","WORD_ALIGNED"
"a1719","kafar kar wäfiyokwrake rouku","kafar	kar	wä\fiyok/wake	rouku","big	place	1PL>3SG.F:PST:IPFV\make	PLN","We built one big village, that's Rouku.","","WORD_ALIGNED"
"a1720","zöbthé mane nzfrärm frükakmenzo nzwamnzrm","zöbthé	mane	nzf\rä/rm	frü	-kak	=me	=nzo	nzwa\m/nzrm","first	which	1PL:PST:DUR\be	alone	-DISTR	=INS	=ONLY	1PL:PST:DUR\sit","Before we were like_this, we lived individually.","","WORD_ALIGNED"
"a1722","ane mrn fämnzr ane mrn fämnzr","ane	mrn	f=	ä\m/nzr	ane	mrn	f=	ä\m/nzr","DEM	family	DIST=	2|3PL:NPST:IPFV\sit	DEM	family	DIST=	2|3PL:NPST:IPFV\sit","This clan lived over there and that clan lived over there,","","WORD_ALIGNED"
"a1724","ane mrn fämnzr nimame mrnmenzo nzwamnzrm","ane	mrn	f=	ä\m/nzr	nima	=me	mrn	=me	=nzo	nzwa\m/nzrm","DEM	family	DIST=	2|3PL:NPST:IPFV\sit	like_this	=INS	family	=INS	=ONLY	1PL:PST:DUR\sit","and that other clan lived over there. We were staying in the clan.","","WORD_ALIGNED"
"a1725","zagr sime kwamarwrme","zagr	si	=me	kwa\mar/wrme","far	eyes	=INS	1PL:PST:DUR\see","We saw each other from a distance.","","WORD_ALIGNED"
"a1726","markai fthé yanyaka fof","markai	fthé	yan\yak/a	fof","outsider	when	3SG.M:PST:IPFV:VENT\come	EMPH","When the white man came,","","WORD_ALIGNED"
"a1727","baibel buk trikasi fthé änyaka fof","baibel	buk	trikasi	fthé	än\yak/a	fof","bible	book	story	when	2|3PL:PST:IPFV:VENT\come	EMPH","when the gospel came,","","WORD_ALIGNED"
"a1728","wati, bäne naf wnzänza nima yuniti wnzänza","wati	bäne	naf	wn\zä/nza	nima	yuniti	wn\zä/nza","then	PH.ABS	3SG.ERG	SG>3SG.F:PST:IPFV:VENT\carry	like_this	unity	SG>3SG.F:PST:IPFV:VENT\carry","it also brought whatchamacallit, it brought unity.","","WORD_ALIGNED"
"a1729","wati, näbi kwot ŋawagrwake fof","wati	näbi	kwot	ŋa\wagr/wake	fof","then	one	properly	1PL:PST:IPFV\meet	EMPH","That's when we really met up regularly.","","WORD_ALIGNED"
"a1731","tar ŋakonzrake","tar	ŋa\ko/nzrake","mate	1PL:PST:IPFV\become","We became friends.","","WORD_ALIGNED"
"a1732","zena znrä nimame","zena	z=	n\rä/	nima	=me","today	PROX=	1PL:NPST:IPFV\be	like_this	=INS","That's how we still live today.","","WORD_ALIGNED"
"a1733","watik, anema nimame fof nrä fof","watik	ane	=ma	nima	=me	fof	n\rä/	fof","then	DEM	=CHAR	like_this	=INS	EMPH	1PL:NPST:IPFV\be	EMPH","So that is reason why we live like_this,","","WORD_ALIGNED"
"a1734","näbi karenzo bä bnamnzr anema zane zf","näbi	kar	en	=nzo	bä	b=	na\m/nzr	ane	=ma	zane	zf","one	place	LOC	=ONLY	MED	MED=	1PL:NPST:IPFV\sit	DEM	=CHAR	DEM:PROX	ABSC","why we live in one village.","","WORD_ALIGNED"
"a1735","kar mä nzenme bada zämsa o","kar	mä	nzenme	bada	zä\ms/a	o","place	where	1NSG.POSS	ancestor	SG:PST:PFV\sit	or","As for the places where our ancestor had settled (first),","","WORD_ALIGNED"
"a1736","menz zämsa","menz	zä\ms/a","story_man	SG:PST:PFV\sit","our story man,","","WORD_ALIGNED"
"a1737","kar anema thugathikwrame näbi karenzo bobo fof nzfiyakmo","kar	ane	=ma	thu\gathik/wrame	näbi	kar	=en	=nzo	bobo	fof	nzf\yak/mo","place	DEM	=CHAR	1PL>2|3PL:PST:DUR\leave	one	place	=LOC	=ONLY	MED:ALL	EMPH	1PL:PST:DUR:AND\walk","we have left these places, and instead we moved to one village.","","WORD_ALIGNED"
"a1738","trikasi mane rä nima komnzo fof rä nima","trikasi	mane	\rä/	nima	komnzo	fof	\rä/	nima","story	which	3SG.F:NPST:IPFV\be	like_this	only	EMPH	3SG.F:NPST:IPFV\be	like_this","This was how the story goes.","","WORD_ALIGNED"
"a1740","nzenme kar fefe zane zfrä masu","nzenme	kar	fefe	zane	zf\rä/	masu","1NSG.POSS	place	really	DEM:PROX	3SG.F:RPST:IPFV\be	PLN","This is really our place here, Masu,","","WORD_ALIGNED"
"a1741","nzenme menz mä zämsa zöbthé fefe","nzenme	menz	mä	zä\ms/a	zöbthé	fefe","1NSG.POSS	story_man	where	SG:PST:PFV\sit	first	really","where our ancestor settled down first.","","WORD_ALIGNED"
"a1743","nä mrn we beräro nima trikasikaräsü fi we nimäwä eräro","nä	mrn	we	b=	e\rä/ro	nima	trikasi	=karä	=sü	fi	we	nimä	=wä	e\rä/ro","INDF	family	also	MED=	2|3PL:NPST:IPFV:AND\be	like_this	story	=PROP	=ETC	3.ABS	also	like_this	=EMPH	2|3PL:NPST:IPFV:AND\be","Other clans also have their (places) with their stories.","","WORD_ALIGNED"
"a1744","nimame fof brä","nima	=me	fof	b=	\rä/","like_this	=INS	EMPH	MED=	3SG.F:NPST:IPFV\be","It is just like_this!","","WORD_ALIGNED"
"a1745","eso","eso","thanks","Thank you!","","WORD_ALIGNED"
