"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a4679","wati, mä fefe thwamrnm wäsü","wati	mä	fefe	thwa\m/rnm	wäsü","then	where	really	2|3DU:PST:DUR\sit	tree_species","Where they really lived was in a Wäsü tree.","wäsü (sometimes) wäsi 'strangler fig' (Ficus elastica)","WORD_ALIGNED"
"a4680","nafanme mnz zfrärm wäsü kafar sukogrm","nafanme	mnz	zf\rä/rm	wäsü	kafar	su\ko/grm","3NSG.POSS	house	3SG.F:PST:DUR\be	tree_species	big	3SG.M:PST:DUR:STAT\be_standing","Their house was inside the big Wäsü tree.","","WORD_ALIGNED"
"a4681","ane yfön thuthkrnm","ane	yfö	=en	thu\th/krnm","DEM	hole	=LOC	2|3DU:PST:DUR\be_inside","They were inside the hole (at the bottom of the tree).","","WORD_ALIGNED"
"a4682","boba mnz nafanme zfrärm mä thwamrnm","boba	mnz	nafanme	zf\rä/rm	mä	thwa\m/rnm","MED:ABL	house	3NSG.POSS	3SG.F:PST:DUR\be	where	2|3DU:PST:DUR\sit","That was their house where they lived.","","WORD_ALIGNED"
"a4683","firra kar mrmren kabe thwamnzrm fobo","firra	kar	mrmr	=en	kabe	thwa\m/nzrm	fobo","PLN	village	inside	=LOC	people	2|3PL:PST:DUR\sit	DIST:ALL","Many other people lived in Firra.","","WORD_ALIGNED"
"a4684","kabe fthé kwarfakunzrmth fthé thfiyakm","kabe	fthé	kwa\rfaku/nzrmth	fthé	thf\yak/m","man	when	2|3PL:PST:DUR\sprinkle	when	2|3PL:PST:DUR\walk","When the people spread out, when they left the village,","","WORD_ALIGNED"
"a4685","nima ŋarake znfo o fiyafr o","nima	ŋarake	zn	=fo	o	fiyaf	=r	o","like_this	garden	place	=ALL	or	hunt	=PURP	or","to attend their gardens, or to go hunting,","","WORD_ALIGNED"
"a4686","nima efothen etfthmöwä thé thfwiyakm","nima	efoth	=en	etfth	=me	=wä	fthé	thf\yak/m","like_this	day	=LOC	sleep	=INS	=EMPH	when	2|3PL:PST:DUR\walk","or when they stayed overnight somewhere,","","WORD_ALIGNED"
"a4688","ane nzürna ŋare ausi fof kwänzinzr","ane	nzürna	ŋare	ausi	fof	kwän\zinzr/","DEM	spirit_woman	woman	old_woman	EMPH	2|3SG:ITER:VENT\replace","that Nzürna took over their place.","","WORD_ALIGNED"
"a4689","fi zwaniyakm gatha kar fthé thumarwrm","fi	zwan\yak/m	gatha	kar	fthé	thu\mar/wrm","3.ABS	3SG.F:PST:DUR:VENT\come	bad	place	when	SG>2|3PL:PST:DUR\see","She came (to the village). When she saw rubbish lying around,","","WORD_ALIGNED"
"a4691","gathagathame thfnakwrmth mnz gatha kar","gathagatha	=me	thf\nak/wrmth	mnz	gatha	kar","bad	=INS	2|3PL>2|3PL:PST:DUR\put_down	house	bad	place","when the people had left their belongings scattered around and there was rubbish everywhere,","","WORD_ALIGNED"
"a4692","dödö thfefaf ane zurenwrmo","dödö	thfe\faf/	ane	zu\ren/wrmo","melaleuca_species	2|3SG>2|3PL:ITER\hold	DEM	SG>3SG.F:PST:DUR:AND\sweep","she would grab the broom and sweep the place.","","WORD_ALIGNED"
"a4693","mnz fath thwafiyokwrm","mnz	fath	thwa\fiyok/wrm","house	clear_place	SG>2|3PL:PST:DUR\make","She cleared their house yards.","","WORD_ALIGNED"
"a4694","kakauna monme gathagathame thfnakwrmth","nafanme	kakauna	mon	=me	gathagatha	=me	thf\nak/wrmth","3NSG.POSS	thing	how	=INS	bad	=INS	2|3PL>2|3PL:PST:DUR\put_down","Sometimes their things were scattered around","","WORD_ALIGNED"
"a4695","kwot namäme thfanakwrm","kwot	namä	=me	thfa\nak/wrm","properly	good	=INS	SG>2|3PL.IO:PST:DUR\put_down","and she put everything back in the right order.","","WORD_ALIGNED"
"a4696","mnzen thwarakthkwramo","mnz	=en	thwa\rakthk/wramo","house	=LOC	SG>2|3PL.IO:PST:DUR:AND\put_on_top","She put those things back in the house for them,","","WORD_ALIGNED"
"a4697","mni tnz rä","mni	tnz	\rä/","fire	short	3SG.F:NPST:IPFV\be","(for example) small pieces of firewood.","","WORD_ALIGNED"
"a4698","kwanbrigwrm nafanemäwä mnzfo","kwan\brig/wrm	nafane	=ma	=wä	mnz	=fo","SG:PST:DUR:VENT\return	3SG.POSS	=CHAR	=EMPH	house	=ALL","Then she returned to her own house.","","WORD_ALIGNED"
"a4700","fthé we thwaniyakm thwänthor","fthé	we	thwan\yak/m	thwän\thor/","when	also	2|3PL:PST:DUR:VENT\come	2|3PL:ITER:VENT\appear","When the people came back again,","","WORD_ALIGNED"
"a4701","ane mnz woga fthé swänthor","ane	mnz	woga	fthé	swän\thor/","DEM	house	man	when	3SG.M:ITER:VENT\appear","the house owners said:","","WORD_ALIGNED"
"a4702","""oh zane ŋare z nzüwäniyak mnz fath zf nzürenwro zrä.""","oh	zane	ŋare	z	nz=	wän\yak/	mnz	fath	zf	nz=	w\ren/wro	z=	\rä/","oh	DEM:PROX	woman	IAM	IPST=	3SG.F:NPST:IPFV:VENT\come	house	clear_place	ABSC	IPST=	SG>3SG.F:NPST:IPFV:AND\sweep	PROX=	3SG.F:NPST:IPFV\be","""Oh, this woman was here. She has swiped the house yard here.""","","WORD_ALIGNED"
"a4703","zafe kabe miyatha thfrärm nafanme rzarsi monme zfrärm","zafe	kabe	miyatha	thf\rä/rm	nafanme	rzar	-si	mon	=me	zf\rä/rm","old	man	knowledge	2|3PL:PST:DUR\be	3NSG.POSS	tie	-NMLZ	how	=INS	3SG.F:PST:DUR\be","At that time, they knew about their connections to her,","","WORD_ALIGNED"
"a4704","ane kar woganzo","ane	kar	woga	=nzo","DEM	village	man	=ONLY","but only the people from this particular village.","","WORD_ALIGNED"
"a4705","nafä fi monme nzürna ŋareyä kwarzarwrmth","nafä	fi	mon	=me	nzürna	ŋare	=ä	kwa\rzar/wrmth","3PL.ASSOC	3.ABS	how	=INS	spirit_woman	woman	=ASSOC	2|3PL:PST:DUR\tie","They were on good terms with the Nzürna.","","WORD_ALIGNED"
"a4706","keke thufnzrm ane karma kabe naf","keke	thu\fn/zrm	ane	kar	=ma	kabe	naf","NEG	SG>2|3PL:PST:DUR\hit	DEM	village	=CHAR	man	3SG.ERG","She did not attack the people from the village,","","WORD_ALIGNED"
"a4707","bänema fi nar wogathatha bäne thfrärm nima","bäne	=ma	fi	nar	woga	=thatha	bäne	thf\rä/rm	nima","PH	=CHAR	3.ABS	friend	man	=SIMIL	PH.ABS	2|3PL:PST:DUR\be	like_this","because they were her friends.","","WORD_ALIGNED"
"a4708","miyatha thfrärm","miyatha	thf\rä/rm","knowledge	2|3PL:PST:DUR\be","They knew about her.","","WORD_ALIGNED"
"a4709","nafane nagayé thfrärm naf thwamonegwrm kabe fefe","nafane	nagayé	thf\rä/rm	naf	thwa\moneg/wrm	kabe	fefe","3SG.POSS	children	2|3PL:PST:DUR\be	3SG.ERG	SG>2|3PL:PST:DUR\wait	man	really","They were like her children and she looked after them.","","WORD_ALIGNED"
"a4711","wati nä kayé mogarkamma kabe","wati	nä	kayé	mogarkam	=ma	kabe","then	INDF	one_day_away	Mogarkam	=CHAR	man","One day, there was a man from Mongarkam,","","WORD_ALIGNED"
"a4713","nima sfiyakm firrafo","nima	sf\yak/m	firra	=fo","like_this	3SG.M:PST:DUR\walk	firra	=ALL","who came for a visit to Firra.","","WORD_ALIGNED"
"a4714","wati, fi mane yara nama zokwasi woga yara","wati	fi	mane	ya\r/a	nama	zokwasi	woga	ya\r/a","then	3.ABS	which	3SG.M:PST:IPFV\be	two_days_away	speech	man	3SG.M:PST:IPFV\be","He spoke Nama language.","","WORD_ALIGNED"
"a4715","firran mane thwamnzrm","firra	=en	mane	thwa\m/nzrm","firra	=LOC	which	2|3PL:PST:DUR\sit","The people living in Firra","","WORD_ALIGNED"
"a4716","mema zokwasi woga yara","mema	zokwasi	woga	ya\r/a","Mema	speech	man	3SG.M:PST:IPFV\be","were speakers of Mema.","","WORD_ALIGNED"
"a4717","fthé thwamnzrm kabe","fthé	thwa\m/nzrm	kabe","when	2|3PL:PST:DUR\sit	man","In those times, when people still lived (at Firra).","Firra is only used as a garden place today.","WORD_ALIGNED"
"a4718","wati, fi mane yaka e","wati	fi	mane	\yak/a	e","then	3.ABS	which	3SG.M:PST:IPFV\walk	until","Okay, as he came (to Firra)","","WORD_ALIGNED"
"a4719","""krara krara krara""","krara	krara	krara","eclectus_parrot	eclectus_parrot	eclectus_parrot","the parrot was calling out ""krara krara krara"".","krara 'eclectus parrot' (Eclectus polychloros)","WORD_ALIGNED"
"a4720","firra sathora fof","firra	sa\thor/a	fof","firra	3SG.M:PST:PFV\appear	EMPH","He arrived in Firra","","WORD_ALIGNED"
"a4721","with fren fof","with	fr	=en	fof","banana	post	=LOC	EMPH","inside the banana grove","","WORD_ALIGNED"
"a4722","""krara krara krara""","krara	krara	krara","eclectus_parrot	eclectus_parrot	eclectus_parrot","""krara krara krara"".","","WORD_ALIGNED"
"a4723","fi zära yakme we sänis zära","fi	zä\r/a	yakme	we	sänis	zä\r/a","3.ABS	SG:PST:PFV\do	quickly	also	change	SG:PST:PFV\do","He quickly changed his appearance.","","WORD_ALIGNED"
"a4724","kabe wokuthé zäkora nima kabe","kabe	woku	-thé	zä\kor/a	nima	kabe","man	skin	-ADLZR	SG:PST:PFV\become	like_this	man","He changed into a human being.","","WORD_ALIGNED"
"a4725","ane si thäbu zanfr ra zane thfrärm ofe ŋarerath","ane	si	thäbu	zanfr	ra	zane	thf\rä/rm	ofe	ŋa\rä/rath","DEM	eyes	hair	long	what.ABS	DEM:PROX	2|3PL:PST:DUR\be	disappearance	2|3PL:PST:IPFV\do","Those long eyebrows and whatever else was there disappeared.","","WORD_ALIGNED"
"a4727","zäwthefa kabe zäkora","zä\wthef/a	kabe	zä\kor/a","SG:PST:PFV\change	man	SG:PST:PFV\become","He changed his appearance and became a human being.","","WORD_ALIGNED"
"a4729","watik ŋare nima zräzigrm ""awe nzone moba nzraniyak?""","watik	ŋare	nima	zrä\zigrm/	awe	nzone	moba	nzran\yak/","then	woman	like_this	3SG.F:IRR:PFV\look	come	1SG.POSS	where.ABL	2SG:IRR:IPFV:VENT\come","Then the Nzürna saw him and said: ""Come closer, my dear friend! Where did you just come from?""","","WORD_ALIGNED"
"a4731","naf we komnzo zära nima","naf	we	komnzo	zä\r/a	nima","3SG.ERG	also	only	SG:PST:PFV\do	like_this","He was thinking like this:","","WORD_ALIGNED"
"a4732","""oh zane ausinzo zf zagathifth.""","oh	zane	ausi	=nzo	zf	za\gathif/th","oh	DEM:PROX	old_woman	=ONLY	ABSC	2|3PL>3SG.F:RPST:PFV\leave","""Oh, they must have left this old woman behind.","","WORD_ALIGNED"
"a4733","""kabe matak erä nima z bramöwä kwafarkwrth","kabe	matak	e\rä/	nima	z	bramöwä	kwa\fark/wrth","man	nothing	2|3PL:NPST:IPFV\be	like_this	IAM	all	2|3PL:RPST:IPFV\set_off","Nobody else is here. They have all gone out.","","WORD_ALIGNED"
"a4734","nima erä ŋarsfo.""","nima	e\rä/	ŋars	=fo","like_this	2|3PL:NPST:IPFV\be	river	=ALL","They must have gone down to the river.""","","WORD_ALIGNED"
"a4735","""awow""","awow","okay","He said: ""Okay then!""","","WORD_ALIGNED"
"a4736","yamenzo srathams","yame	=nzo	sra\thams/","mat	=ONLY	2|3SG>3SG.M.IO:IRR:PFV\spread","She spread out a mat for him","","WORD_ALIGNED"
"a4737","kramath with tayo yanrkunzr","kra\math/	with	tayo	yan\rku/nzr","2|3SG:IRR:PFV\run	banana	ripe	2|3SG>3SG.F.IO:NPST:IPFV:VENT\knock_off","and went and knocked down some bananas for him.","","WORD_ALIGNED"
"a4738","yarithr","ya\ri/thr","2|3SG>3SG.M.IO:NPST:IPFV\give","She gave him (the bananas).","","WORD_ALIGNED"
"a4739","kafar famä zäkora nima","kafar	fam	=ä	zä\kor/a	nima","big	thought	=ASSOC	SG:PST:PFV\become	like_this","Bad thoughts arose in her mind:","","WORD_ALIGNED"
"a4740","""nzone dagonma zane zf yé""","nzone	dagon	=ma	zane	zf	\yé/","1SG.POSS	food	=CHAR	DEM:PROX	ABSC	3SG.M:NPST:IPFV\be","""This guy will be my meal.","","WORD_ALIGNED"
"a4741","z nziyaniyak.","z	nz=	yan\yak/","IAM	IPST=	3SG.M:NPST:IPFV:VENT\come","He's here already.""","","WORD_ALIGNED"
"a4742","bänema yrgfakwa nima zane karma keke yé.","bäne	=ma	y\rgfak/wa	nima	zane	kar	=ma	keke	\yé/","PH	=CHAR	SG>3SG.M:NPST:IPFV\recognize	like_this	DEM:PROX	village	=CHAR	NEG	3SG.M:NPST:IPFV\be","She realised that the man was not from this village.","","WORD_ALIGNED"
"a4743","moba z nm nziyaniyak","moba	z	nm	nz=	yan\yak/","where.ABL	IAM	maybe	IPST=	3SG.M:NPST:IPFV:VENT\come","""Where might he have come from?""","","WORD_ALIGNED"
"a4744","garamgaram srethkäf","garamgaram	sre\thkäf/","sweet_talk	2|3SG>3SG.M:IRR:PFV\start","She began to woo him.","","WORD_ALIGNED"
"a4745","""kwa ŋabrigwr? efoth byé!""","kwa	ŋa\brig/wr	efoth	b=	\yé/","FUT	2|3SG:NPST:IPFV\return	sun	MED=	3SG.M:NPST:IPFV\be","""You're not going back today? The sun has almost set there.""","","WORD_ALIGNED"
"a4746","""keke zä zf kwa worugr""","keke	zä	zf	kwa	wo\ru/gr","NEG	PROX	ABSC	FUT	1SG:NPST:IPFV\sleep","He replied ""No, I will sleep here.","","WORD_ALIGNED"
"a4747","""kwa fof thrämonesé kayé fthé thräthor.""","kwa	fof	thrä\mones/é	kayé	fthé	thrä\thor/","FUT	EMPH	1SG>2|3PL:IRR:PFV\wait	one_day_away	when	2|3PL:IRR:PFV\appear","I'll wait until the people come back tomorrow.""","","WORD_ALIGNED"
"a4749","zbär faf ŋathamsakrnth","zbär	faf	ŋa\thamsak/rnth","night	place	2|3DU:PST:IPFV\spread","In the evening, they spread their sleeping mats","","WORD_ALIGNED"
"a4750","etfth kramnzerth","etfth	kra\mnzer/th","sleep	2|3DU:IRR:PFV\fall_asleep","and went to sleep.","","WORD_ALIGNED"
"a4751","etfth kwosi krämnzer","etfth	kwosi	krä\mnzer/","sleep	dead	2|3SG:IRR:PFV\fall.asleep","The man was fast asleep.","","WORD_ALIGNED"
"a4752","ausi nzürna ŋare krebnaf","ausi	nzürna	ŋare	kre\bnaf/","old_woman	spirit_woman	woman	2|3SG:IRR:PFV\wake_up","But the Nzürna woke up (and called out)","","WORD_ALIGNED"
"a4753","züm züm züm züm","züm	züm	züm	züm","centipede	centipede	centipede	centipede","""züm züm züm züm""","She can command the centipedes züm.","WORD_ALIGNED"
"a4754","subnazrm fof ... sain swarithrm wati","su\bnaz/rm	fof	sain	swa\ri/thrm","SG>3SG.M:PST:DUR\wake_up	EMPH	sign	SG>3SG.M.IO:PST:DUR\give","She was trying to wake him up, to give him a sign.","","WORD_ALIGNED"
"a4756","keke zethäkna ane","keke	ze\thäkn/a	ane","NEG	SG:PST:PFV\shake	DEM","He slept soundly and didn't move.","","WORD_ALIGNED"
"a4757","yaka zanrnzo srewakuth","yaka	zan	=r	=nzo	sre\wakuth/","digging_stick	fight	=PURP	=ONLY	2|3SG>3SG.M:IRR:PFV\pick_up","She took the yamstick,","","WORD_ALIGNED"
"a4758","di fof safrnza kwosi","di	fof	sa\fr/nza	kwosi","neck	EMPH	SG>3SG.M:PST:PFV\bite	dead","struck him on the head and killed him.","","WORD_ALIGNED"
"a4759","kwot yanatha fä fof","kwot	ya\na/tha	fä	fof","properly	SG>3SG.M:NPST:IPFV\eat	DIST	EMPH","Then she ate him right there.","","WORD_ALIGNED"
"a4760","bramöwä sabtha","bramöwä	sa\bth/a","all	SG>3SG.M:PST:PFV\finish","(She ate) everything.","","WORD_ALIGNED"
"a4762","wthnzo ezänzr","wth	=nzo	e\zä/nzr","faeces	=ONLY	2|3SG>2|3PL:NPST:IPFV\carry","Only the intestines, she carried","","WORD_ALIGNED"
"a4763","füni komnzo bikogr firran","füni	komnzo	b=	y\ko/gr	firra	=en","tree_species	only	MED=	3SG.M:NPST:STAT\be_standing	PLN	=LOC","to the Füni tree that stands in Firra.","","WORD_ALIGNED"
"a4764","wämne yf füni yé","wämne	yf	füni	\yé/","tree	name	tree_species	3SG.M:NPST:IPFV\be","The name of the tree is Füni.","","WORD_ALIGNED"
"a4766","firran bä ykogr","firra	=en	bä	y\ko/gr","firra	=LOC	MED	3SG.M:NPST:STAT\be_standing","It's there in Firra.","","WORD_ALIGNED"
"a4767","nä kayé fthé boba gnyako nima kwa ymarwr ane kafar wämne","nä	kayé	fthé	boba	gn\yak/o	nima	kwa	y\mar/wr	ane	kafar	wämne","INDF	one_day_away	when	MED:ABL	2SG:IMP:IPFV:AND\walk	like_this	FUT	2|3SG>3SG.M:NPST:IPFV\see	DEM	big	tree","If you walk there day, you will see that big tree.","","WORD_ALIGNED"
"a4768","z niyakako","z	n\yak/ako","IAM	2SG:PST:IPFV:AND\walk","Ah, you've already been there?","His wife pointed out that I had been there the year before.","WORD_ALIGNED"
"a4769","zba mothfa mane ykogr füni","zba	moth	=fa	mane	y\ko/gr	füni","PROX:ABL	path	=ABL	which	3SG.M:NPST:STAT\be_standing	tree_species","It is right by the road.","","WORD_ALIGNED"
"a4770","ane bafen yakan dganzo saräsa","ane	baf	=en	yaka	=en	dganzo	sa\räs/a","DEM	PH	=LOC	digging_stick	=LOC	bifurcation	SG>3SG.M:PST:PFV\erect","She rammed the yamstick in the ground","","WORD_ALIGNED"
"a4772","wth fobo fof thämira","wth	fobo	fof	thä\mir/a","faeces	DIST:ALL	EMPH	SG>2|3PL:PST:PFV\hang","and hung the intestines from it,","","WORD_ALIGNED"
"a4773","ane kabeane wth","ane	kabe	=ane	wth","DEM	man	=POSS.SG	faeces","that man's intestines.","","WORD_ALIGNED"
"a4774","fi zäbrimako zäthbako mnzen","fi	zä\brim/ako	zä\thb/ako	mnz	=en","3.ABS	SG:PST:PFV:AND\return	SG:PST:PFV:AND\enter	house	=LOC","Then she returned and went inside her house.","","WORD_ALIGNED"
"a4776","nafafis oromanf zräses fof","nafa-	fis	oroman	=f	zrä\s/	fof","3.POSS-	husband	old_man	=ERG.SG	2|3SG>3SG.F:IRR:PFV\ask	EMPH","Her husband asked her:","","WORD_ALIGNED"
"a4777","""be ranzo änfiyokwr, ah?","be	ra	=nzo	än\fiyok/wr	ah","2SG.ERG	what.ABS	=ONLY	2|3SG>2|3PL:NPST:IPFV:VENT\make	ah","""‘What have you been up to?","","WORD_ALIGNED"
"a4778","bä moba nrä?","bä	moba	n\rä/","2.ABS	where.ABL	2SG:NPST:IPFV\be","Where do you come from?","","WORD_ALIGNED"
"a4779","mä nznrugr?""","mä	nz=	n\ru/gr","where	IPST=	2SG:NPST:IPFV\sleep","Where did you stay?""","","WORD_ALIGNED"
"a4780","mä kwa bä fof zämnzeré zbärma","mä	kwa	bä	fof	zä\mnzer/é	zbär	=ma","where	FUT	MED	EMPH	1SG:RPST:PFV\fall.asleep	night	=CHAR","(She replied) ""Nowhere! I slept there during the night.","","WORD_ALIGNED"
"a4782","nagayanme znzän zwäfonz","nagayé	=aneme	znzä	=en	zwä\fonz/","children	=POSS.NSG	work	=LOC	1SG:RPST:PFV\dawn_on_sb","Nightfall caught me during work (for the children).","","WORD_ALIGNED"
"a4783","ane gathagathame kakauna mane egathikwroth","ane	gatha	=me	kakauna	mane	e\gathik/wroth","DEM	bad	=INS	thing	which	PL>2|3PL:NPST:IPFV:AND\leave","They had left their things lying around.""","","WORD_ALIGNED"
"a4784","nafafis miyamr","nafa-	fis	miyamr","3.POSS-	husband	ignorance","Her husband was unsuspecting.","","WORD_ALIGNED"
"a4785","fi fthé enthorakwa mnz kabe fof","fi	fthé	en\thorak/wa	mnz	kabe	fof","3.ABS	when	2|3PL:PST:IPFV:VENT\appear	house	man	EMPH","When the villagers arrived","","WORD_ALIGNED"
"a4787","nima thäzigrma","nima	thä\zigrm/a","like_this	2|3PL:PST:PFV\look","they looked around (and said)","","WORD_ALIGNED"
"a4788","nä tmatm ffé nzŋawänzr","nä	tmatm	fefe	nz=	ŋa\wä/nzr","INDF	action	really	IPST=	2|3SG:NPST:IPFV\happen","""Something bad has happened.","","WORD_ALIGNED"
"a4789","manema kabe zä naf nziyanathr","mane	=ma	kabe	zä	naf	nz=	ya\na/thr","which	=CHAR	man	PROX	3SG.ERG	IPST=	2|3SG>3SG.M:NPST:IPFV\eat","Where did the man she ate come from?""","","WORD_ALIGNED"
"a4790","äniyaka zbär zf zukwinzrmth zfkonzrmth","än\yak/a	zbär	zf	zu\kwi/nzrmth	zf\ko/nzrmth","2|3PL:PST:IPFV:VENT\come	night	ABSC	2|3PL>3SG.F:PST:DUR\argue	2|3PL>3SG.F:PST:DUR\speak","In the evening, they went to her house. They argued with her and talked to her.","","WORD_ALIGNED"
"a4792","zäbrimath mon kwa wäfiyokwre bänema kabe z nzirärkwr","zä\brim/ath	mon	kwa	wä\fiyok/wre	bäne	=ma	kabe	z	nz=	y\rärk/wr","2|3PL:PST:PFV\return	how	FUT	1PL>3SG.F:NPST:IPFV\make	PH	=CHAR	man	IAM	IPST=	2|3SG>3SG.M:NPST:IPFV\mess_up","As they returned to the village they were saying, ""‘What should we do with her? Has she already finished the man?","","WORD_ALIGNED"
"a4793","z nziyanathr","z	nz=	ya\na/thr","IAM	IPST=	2|3SG>3SG.M:NPST:IPFV\eat","She just ate him.""","","WORD_ALIGNED"
"a4794","wati, bthan kabe thfrärm ane kabe firran mane thwamnzrm","wati	bthan	kabe	thf\rä/rm	ane	kabe	firra	=en	mane	thwa\m/nzrm","then	magic	man	2|3PL:PST:DUR\be	DEM	man	PLN	=LOC	which	2|3PL:PST:DUR\sit","There were some sorcerers who lived in Firra.","","WORD_ALIGNED"
"a4796","wati, tmatm äfiyokwrth","wati	tmatm	ä\fiyok/wrth","then	action	2|3PL>2|3PL:NPST:IPFV\make","There were getting prepared.","","WORD_ALIGNED"
"a4797","ttmatm zwafiyokwrmth","t~	tmatm	zwa\fiyok/wrmth","REDUP~	action	2|3PL>3SG.F:PST:DUR\make","They were getting prepared for her","","WORD_ALIGNED"
"a4798","fam wäfiyokwrth näbinzo","fam	wä\fiyok/wrth	näbi	=nzo","thought	2|3PL>3SG.F:NPST:IPFV\make	one	=ONLY","and they came up with a plan,","","WORD_ALIGNED"
"a4799","""mnime né zräföfe""","mni	=me	né	zrä\föf/e","fire	=INS	IMN	1PL>3SG.F:IRR:PFV\burn","""We will burn her in the fire.""","","WORD_ALIGNED"
"a4800","nima tmatmr rä","nima	tmatm	=r	\rä/","like_this	action	=PURP	3SG.F:NPST:IPFV\be","This was the plan.","","WORD_ALIGNED"
"a4801","wati, bthan tmatmme nafane fam zwarmänwrmth","wati	bthan	tmatm	=me	nafane	fam	zwa\rmän/wrmth","then	magic	action	=INS	3SG.POSS	thought	2|3PL>3SG.F.IO:PST:DUR\close","They began to block their thoughts with their magic.","","WORD_ALIGNED"
"a4802","wärmänwath e","wä\rmän/wath	e","2|3PL>3SG.F.IO:PST:IPFV\close	until","They blocked her mind until","","WORD_ALIGNED"
"a4803","ane bafen keke kwamätrakwrm bänema","ane	baf	=en	keke	kwa\mätrak/wrm	bäne	=ma","DEM	PH	=LOC	NEG	SG:PST:DUR\exit	PH	=CHAR","she did not dare come out of her house because","","WORD_ALIGNED"
"a4805","fam z zürmänth","fam	z	zü\rmän/th","thought	IAM	2|3PL>3SG.M.IO:ITER\close","they had intimidated her.","","WORD_ALIGNED"
"a4806","wtri we z zära nima","wtri	we	z	zä\r/a	nima","fear	also	IAM	SG:PST:PFV\do	like_this","She was scared (thinking),","","WORD_ALIGNED"
"a4807","""z zwemarth ane yam fiyoksin""","z	zwe\mar/th	ane	yam	fiyok	-si	=en","IAM	2|3SG>1SG:RPST:PFV\see	DEM	event	make	-NMLZ	=LOC","""They already know what I've done.""","","WORD_ALIGNED"
