"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a1690","watik, fi ane fé zenfara ane miyathan ane zizi","wati	fi	ane	fefe	zen\far/a	ane	miyatha	=en	ane	zizi","then	3.ABS	DEM	really	SG:PST:PFV:VENT\set_off	DEM	knowledge	=LOC	DEM	afternoon","With this goal in mind, he set off in the afternoon.","","WORD_ALIGNED"
"a1691","zan woga thäthora zbär","zan	woga	thä\thor/a	zbär","fight	man	2|3PL:PST:PFV\appear	night","The headhunters arrived at night.","","WORD_ALIGNED"
"a1692","z ekrkwath nwir","z	e\kr/kwath	nwi	=r","ALR	2|3PL>2|3PL:PST:IPFV\block	attack	=PURP","They were already blocking the space for the attack.","","WORD_ALIGNED"
"a1693","thden kar zakorath zbär zäthbath","thd	=en	kar	za\kor/ath	zbär	zä\thb/ath","middle	=LOC	village	2|3PL>3SG.F:PST:PFV\become	night	2|3PL:PST:PFV\enter","They surrounded the village and came in at night","","WORD_ALIGNED"
"a1694","zan thefafath","zan	thä\faf/ath","fight	2|3PL>2|3PL:PST:PFV\hold","and killed them.","","WORD_ALIGNED"
"a1695","srank a nafangth mane yara","srank	a	nafa-	ngth	mane	ya\r/a","PN	and	3.POSS-	younger_sibling	which	3SG.M:PST:IPFV\be","As for Srank and his little brother,","","WORD_ALIGNED"
"a1697","srank sakwrath zätra","srank	sa\kwr/ath	zä\tr/a","PN	2|3PL>3SG.M:PST:PFV\hit	SG:PST:PFV\fall","they struck him down.","","WORD_ALIGNED"
"a1698","fi keke kwosirwä sakwrath","fi	keke	kwosi	=r	=wä	sa\kwr/ath","but	NEG	dead	=PURP	=EMPH	2|3PL>3SG.M:PST:PFV\hit","But they did not kill him.","","WORD_ALIGNED"
"a1699","watik, thogr thwarenzrm mr rtmaksir","wati	thog	=r	thwa\re/nzrm	mr	rtmak	-si	=r","then	bamboo_species	=PURP	2|3PL:PST:DUR\look	neck	cut	-NMLZ	=PURP","They looked around for the small bamboo with which they wanted to cut his neck.","","WORD_ALIGNED"
"a1700","z zäbrimakoth thogr thwarenzrm srank fthé mane yara yakä","z	zä\brim/akoth	thog	=r	thwa\re/nzrm	srank	fthé	mane	ya\r/a	yak	=ä","ALR	PL:PST:PFV:AND\return	bamboo_species	=PURP	2|3PL:PST:DUR\look	PN	when	which	3SG.M:PST:IPFV\be	run	=ASSOC","When they returned to look for the bamboo knife, Srank ran off.","","WORD_ALIGNED"
"a1702","nafangth fi z kwosirwä sakwrath","nafa-	ngth	fi	z	kwosi	=r	=wä	sa\kwr/ath","3.POSS-	younger_sibling	3.ABS	ALR	dead	=PURP	=EMPH	2|3PL>3SG.M:PST:PFV\hit","They had already killed his little brother.","","WORD_ALIGNED"
"a1703","watik, srank näbi yasi fam sanra yasi ynbragwa masu","wati	srank	näbi	yasi	fam	san\r/a	yasi	yn\brag/wa	masu","then	PN	one	PN	thought	SG>3SG.M.IO:PST:PFV:VENT\do	PN	SG>3SG.M:PST:IPFV:VENT\follow	PLN","Srank thought only of Yasi. He followed Yasi to Masu.","","WORD_ALIGNED"
"a1704","naf fof zätrifa fobo nima ""firran z thäkwrth""","naf	fof	zä\trif/a	fobo	nima	firra	=en	z	thä\kwr/th","3SG.ERG	EMPH	SG:PST:PFV\tell	DIST:ALL	like_this	PLN	=LOC	ALR	2|3PL>2|3PL:RPST:PFV\hit","(On the way) he told everyone: ""They have already killed them in Firra.""","","WORD_ALIGNED"
"a1705","fthé kwan swanorm ŋarsen masun neba wozifa","fthé	kwan	swa\nor/m	ŋars	=en	masu	=en	neba	wazi	=fa","when	shout	3SG.M:PST:DUR\shout	river	=LOC	PLN	=LOC	opposite	side	=ABL","Then he shouted at the river in Masu from the other side.","","WORD_ALIGNED"
"a1707","yasif karbu sakora","yasi	=f	karbu	sa\kor/a","PN	=ERG.SG	PN	SG>3SG.M:PST:PFV\speak","Yasi said to Karémbu","","WORD_ALIGNED"
"a1708","srank byanor garda garda sarofäth!","srank	b=	ya\nor/	garda	sa\rofäth/","PN	MED=	3SG.M:NPST:IPFV\shout	canoe	2SG>3SG.M.IO:IMP:PFV\paddle","""Srank is shouting there. Take the canoe for him!","","WORD_ALIGNED"
"a1710","kayé kma fof fi sanmisé","kayé	kma	fof	fi	san\mis/é","one_day_away	POT	EMPH	3.ABS	1SG>3SG.M:RPST:PFV:VENT\bring","I tried to take him with me yesterday.","","WORD_ALIGNED"
"a1711","kma né sräkwrmth zan wogané","kma	n	srä\kwr/mth	zan	woga	=é","POT	IMN	2|3PL>3SG.M:IRR:PFV:DUR\hit	fight	man	=ERG.NSG","These headhunters nearly killed him.""","","WORD_ALIGNED"
"a1712","watik, srank trtha byara srank ngemäre","wati	srank	trtha	b=	ya\r/a	srank	nge	=mär","then	PN	life	MED=	3SG.M:PST:IPFV\be	PN	child	=PRIV","So Srank survived, but he didn't leave any children behind.","","WORD_ALIGNED"
"a1713","ane efoth yföyfön fthé kwankwirmth foba kwanfarkwrmth","ane	efoth	yfö~	yfö	=en	fthé	kwan\kwi/rmth	foba	kwan\fark/wrmth","DEM	day	REDUP~	hole	=LOC	when	2|3PL:PST:DUR:VENT\run	DIST:ABL	2|3PL:PST:DUR:VENT\set_off","Back then, when they ran away and left,","","WORD_ALIGNED"
"a1714","fobo nä karma thwamnzrm nima safsma","fobo	nä	kar	=ma	thwa\m/nzrm	nima	safs	=ma","DIST:ALL	INDF	village	=CHAR	2|3PL:PST:DUR\sit	like_this	PLN	=CHAR","other people had settled there, for example people from Safés.","","WORD_ALIGNED"
"a1715","safsma woga nä fobo swamnzrm gfi yf","safs	=ma	woga	nä	fobo	swa\m/nzrm	gfi	yf","PLN	=CHAR	man	INDF	DIST:ALL	3SG.M:PST:DUR\sit	PN	name","There was a man from Safés by the name of Géfi.","","WORD_ALIGNED"
"a1716","mafnemäwä bamu yé thbithé zena mafnemäwä erä","mafane	=ma	=wä	bamu	\yé/	thbithé	zena	mafane	=ma	=wä	e\rä/","who.POSS.NSG	=CHAR	=EMPH	PN	3SG.M:NPST:IPFV\be	PN	today	who.POSS.NSG	=CHAR	=EMPH	2|3PL:NPST:IPFV\be","His father was Bamu, but they actually come from Thémbithé.","","WORD_ALIGNED"
"a1717","fi z zenfara ane kayé nima","fi	z	zen\far/a	ane	kayé	nima","3.ABS	ALR	SG:PST:PFV:VENT\set_off	DEM	one_day_away	like_this","(Géfi) he had left already.","","WORD_ALIGNED"
"a1718","kayé zan zrarä fi z zenfara fi anema trtha zena zf erä","kayé	zan	zra\rä/	fi	z	zen\far/a	fi	ane	=ma	trtha	zena	zf	e\rä/","one_day_away	fight	3SG.F:IRR:IPFV\be	3.ABS	ALR	SG:PST:PFV:VENT\set_off	3.ABS	DEM	=CHAR	life	today	ABSC	2|3PL:NPST:IPFV\be","He knew there would be an attack. So he left. That's why they (his children) are still alive.","","WORD_ALIGNED"
"a1719","fi fthé nyamnzrm nafäsü kwa thräkwrmth","fi	fthé	n=	ya\m/nzrm	nafä	=sü	kwa	thrä\kwr/mth","3.ABS	when	IPST=	3SG.M:PST:DUR\sit	3PL.ASSOC	=ETC	FUT	2|3PL>2|3PL:IRR:PFV:DUR\hit","If he had stayed, he would have been killed along with others.","","WORD_ALIGNED"
"a1720","kabe fobo nä firran mane erera","kabe	fobo	nä	firra	=en	mane	e\rä/ra","people	DIST:ALL	INDF	PLN	=LOC	which	2|3PL:PST:IPFV\be","The other people in Firra,","","WORD_ALIGNED"
"a1721","kabe karma mane ämnza fi z thäkwrath fobo nafä thäthfrath","kabe	kar	=ma	mane	ä\m/nza	fi	z	thä\kwr/ath	fobo	nafä	thä\thafr/ath","people	village	=CHAR	which	2|3PL:PST:IPFV\sit	3.ABS	ALR	2|3PL>2|3PL:PST:PFV\hit	DIST:ALL	3PL.ASSOC	2|3PL>2|3PL:PST:PFV\add","people from other villages who had lived there, were also killed and mixed with them.","","WORD_ALIGNED"
"a1722","fi anenzo trtha woga ferna srank yasi","fi	ane	=nzo	trtha	woga	f=	e\rn/a	srank	yasi","3.ABS	DEM	=ONLY	life	man	DIST=	SG>2|3DU:PST:IPFV\be	PN	PN","Only those two survived, Srank and Yasi.","","WORD_ALIGNED"
"a1725","yasifa foba fof ni zane zewärake zena znrä","yasi	=fa	foba	fof	ni	zane	zä\wär/ake	zena	z=	n\rä/","PN	=ABL	DIST:ABL	EMPH	1NSG	DEM:PROX	1PL:PST:PFV\happen	today	PROX=	1PL:NPST:IPFV\be","We go back to Yasi; from that time until today.","","WORD_ALIGNED"
"a1726","nzenme ŋafyé berna nzone ŋafe kwozi maiti","nzenme	ŋafe	=é	b=	e\rn/a	nzone	ŋafe	kwozi	maiti","1NSG.POSS	father	=ABS.NSG	MED=	2|3DU:PST:IPFV\be	1SG.POSS	father	PN	PN","Our fathers were Kwozi and Maiti.","","WORD_ALIGNED"
"a1728","fi trtha berna. srank ngemäre zäbtha.","fi	trtha	b=	e\rn/a	srank	nge	=mär	zä\bth/a","3.ABS	life	MED=	2|3DU:PST:IPFV\be	PN	child	=PRIV	SG:PST:PFV\finish","(This family line) survived, but Srank died later without leaving children.","","WORD_ALIGNED"
"a1729","ŋare ffé zefafa fi ngemär bana yara","ŋare	fefe	zä\faf/a	fi	nge	=mär	bana	ya\r/a","wife	really	SG:PST:PFV\marry	but	child	=PRIV	pitiful	3SG.M:PST:IPFV\be","He did get married, but the poor chap had no children.","","WORD_ALIGNED"
"a1730","ausi fäth mä rera ane zan mrmren nafane yf zafo","ausi	fäth	mä	\rä/ra	ane	zan	mrmr	=en	nafane	yf	zafo","old_woman	DIM	where	3SG.F:PST:IPFV\be	DEM	fight	inside	=LOC	3SG.POSS	name	PN","There was another woman in that headhunting raid. Her name was Zafo.","","WORD_ALIGNED"
"a1731","akrimogma emoth zafo","akrimogo	=ma	emoth	zafo","PLN	=CHAR	girl	PN","Zafo was from Akrimongo.","","WORD_ALIGNED"
"a1732","watik fi mane rera mathmath gamo zäzira nasi yfön zäthba","wati	fi	mane	\rä/ra	mathmath	gamo	zä\zir/a	nasi	yfö	=en	zä\thb/a","then	3.ABS	which	3SG.F:PST:IPFV\be	hiding_spell	spell	SG:PST:PFV\throw	long_yam	hole	=LOC	SG:PST:PFV\enter","She used magic and hid in the hole of a long yam.","","WORD_ALIGNED"
"a1734","watik, zan wogané komnzo zfnagwrmth","wati	zan	woga	=é	komnzo	zf\nag/wrmth","then	fight	man	=ERG.NSG	only	2|3PL>3SG.F:PST:DUR\miss","The headhunters simply missed her.","","WORD_ALIGNED"
"a1735","watik zan woga fthé zäzinbrath","wati	zan	woga	fthé	zä\zinbr/ath","then	fight	man	when	2|3PL:PST:PFV\pass_by","When the headhunters had passed,","","WORD_ALIGNED"
"a1737","fi fthé fof zänmätra nasi yföfa akrimogo","fi	fthé	fof	zän\mätr/a	nasi	yfö	=fa	akrimogo","3.ABS	when	EMPH	SG:PST:PFV:VENT\exit	long_yam	hole	=ABL	PLN","she came out of the long yam hole (and ran) to Akrimongo.","","WORD_ALIGNED"
"a1738","akrimogo karnm naf thätrifa","akrimogo	kar	=nm	naf	thä\trif/a","PLN	village	=DAT.NSG	3SG.ERG	SG>2|3PL.IO:PST:PFV\tell","She told the Akrimongo people","","WORD_ALIGNED"
"a1739","mawoi z sakwrth","mawoi	z	sa\kwr/th","PN	ALR	2|3PL>3SG.M:RPST:PFV\hit","""They've already killed Mawoi.""","","WORD_ALIGNED"
"a1740","kafar mane yara firrama kafar mawoi","kafar	mane	ya\r/a	firra	=ma	kafar	mawoi","big	which	3SG.M:PST:IPFV\be	PLN	=CHAR	big	PN","Mawoi was an elder from Firra.","","WORD_ALIGNED"
"a1742","mawoi z safafth","mawoi	z	sa\faf/th","PN	ALR	2|3PL>3SG.M:RPST:PFV\hold","""They've already got Mawoi.""","","WORD_ALIGNED"
"a1743","watik, fobo fof miyatha zäkorath ""oh, firran z thäkwrth""","wati	fobo	fof	miyatha	zä\kor/ath	oh	firra	=en	z	thä\kwr/th","then	DIST:ALL	EMPH	knowledge	2|3PL:PST:PFV\become	oh	PLN	=LOC	ALR	2|3PL>2|3PL:RPST:PFV\hit","That's how they found out: ""Oh, they killed them in Firra.""","","WORD_ALIGNED"
"a1744","nezä faw brigsir mane rera  thrmawä eyaka","nezä	faw	brig	-si	=r	mane	\rä/ra	thrma	=wä	e\yak/a","in_return	payment	return	-NMLZ	=PURP	which	3SG.F:PST:IPFV\be	later	=EMPH	2|3PL:PST:IPFV\walk","As for their revenge, that came much later.","","WORD_ALIGNED"
"a1746","ŋarsen kma thethräfath fi z zaföwä zäritakoth","ŋars	=en	kma	thä\thräf/ath	fi	z	zafe	=wä	zä\rit/akoth","river	=LOC	POT	2|3PL>2|3PL:PST:PFV\block	but	ALR	early	=EMPH	PL:PST:PFV:AND\cross","They should have stopped the headhunters at the river, but they had already crossed the river.","","WORD_ALIGNED"
"a1747","naf fof ŋariza yf fof","naf	fof	ŋa\riz/a	yf	fof","3SG.ERG	EMPH	SG:PST:IPFV\hear	name	EMPH","The woman had heard their names.","","WORD_ALIGNED"
"a1749","wära zokwasime mane kwanafrmth fobo","wära	zokwasi	=me	mane	kwa\naf/rmth	fobo","PN	speech	=INS	which	2|3PL:PST:DUR\talk	DIST:ALL","Some were talking in Wära language.","","WORD_ALIGNED"
"a1750","wartha zokwasime kwanafrmth kanza zokwasime","wartha	zokwasi	=me	kwa\naf/rmth	kanza	zokwasi	=me","PN	speech	=INS	2|3PL:PST:DUR\talk	PN	speech	=INS","Some talked in Wartha and Kánchá.","","WORD_ALIGNED"
"a1751","wära zokwasi woga nä foba yariza","wära	zokwasi	woga	nä	foba	ya\riz/a","PN	speech	man	INDF	DIST:ABL	SG>3SG.M:PST:IPFV\hear","She heard one guy speaking Wära,","","WORD_ALIGNED"
"a1752","woga mane ŋanafa emoth wäthräkwa","woga	mane	ŋa\naf/a	emoth	wä\thräk/wa","man	which	SG:PST:IPFV\speak	girl	SG>3SG.F.IO:PST:IPFV\block","a man who prevented the others from killing his sister (saying)","","WORD_ALIGNED"
"a1753","""nzone ymoth fob rä mafo kmam zethfro""","						","						","""That's my sister over there. Don't mix her up with the others!""","He speaks Wära. A translation to Komnzo would be: ""nzone emoth fobo rä maf kmam zathafro.""","WORD_ALIGNED"
"a1754","nafadba ane ausi fäthdba miyatha zokwasi fof zathorath nima","nafadba	ane	ausi	fäth	=dba	miyatha	zokwasi	fof	za\thor/ath	nima","3SG.ABL	DEM	old_woman	DIM	=ABL.ANIM.SG	knowledge	speech	EMPH	2|3PL>3SG.F:PST:PFV\carry	like_this","From this young woman the knowledge spread (and people said)","","WORD_ALIGNED"
"a1755","""okay, keke zagr woga zanr thwaniyak. fi zba zrä. safsma woga thwaniyak, nzrarima.""","okay	keke	zagr	woga	zan	=r	thwan\yak/	fi	zba	z=	\rä/	safs	=ma	woga	thwan\yak/	nzrari	=ma","okay	NEG	far	man	fight	=PURP	2|3PL:RPST:IPFV:VENT\come	3.ABS	PROX:ABL	PROX=	3SG.F:NPST:IPFV\be	PLN	=CHAR	man	2|3PL:RPST:IPFV:VENT\come	PLN	=CHAR","""Okay, they did not come from far away to kill them. There are from close by, from Safés, from Nzrari.""","","WORD_ALIGNED"
"a1757","watik, nezä faw mane rera","wati	nezä	faw	mane	\rä/ra","then	in_return	payment	which	3SG.F:PST:IPFV\be","Well, the revenge that took place","","WORD_ALIGNED"
"a1758","ane firra zanane faw","ane	firra	zan	=ane	faw","DEM	PLN	fight	=POSS.SG	payment","was the payback for Firra.","","WORD_ALIGNED"
"a1759","nezä faw z wbrigrnath nzenme aki","nezä	faw	z	w\brig/rnath	nzenme	aki","in_return	payment	ALR	2|3DU>3SG.F:PST:IPFV\return	1NSG.POSS	grandparent","Our grandfathers paid them back","","WORD_ALIGNED"
"a1760","a ote","a	ote","and	PN","and also Ote","","WORD_ALIGNED"
"a1762","mafanemäwä zena kaunsl yé","mafane	=ma	=wä	zena	kaunsl	\yé/","who.POSS.NSG	=CHAR	=EMPH	today	councillor	3SG.M:NPST:IPFV\be","whose (grandson) is now the councillor,","Ote's grandson, Abia Bai, from Masu was the ward member for Rouku at the time.","WORD_ALIGNED"
"a1763","nane marua ane family bramöwä kadikafu","nane	marua	ane	family	bramöwä	kadikafu","elder_sibling	PN	DEM	family	all	PN","brother Marua, Kadikafu and the whole family.","Abia Bai's brothers Marua Bai and Kaumb Bai (Kadikafu).","WORD_ALIGNED"
"a1765","okay, nafa nezä z faw wbrigrnath","okay	nafa	nezä	z	faw	w\brig/rnath","okay	3NSG.ERG	in_return	ALR	payment	2|3DU>3SG.F:PST:IPFV\return","Okay, they took revenge","","WORD_ALIGNED"
"a1766","bänema nafanme mayawa kakafar z bramöwä thäkwrath firran","bäne	=ma	nafanme	mayawa	ka~	kafar	z	bramöwä	thä\kwr/ath	firra	=en","PH	=CHAR	3NSG.POSS	PN	REDUP~	big	ALR	all	2|3PL>2|3PL:PST:PFV\hit	PLN	=LOC","because all their Mayawa elders were killed at Firra.","","WORD_ALIGNED"
"a1767","ane ebar mane rera fawkaräsü rera","ane	ebar	mane	\rä/ra	faw	=karä	=sü	\rä/ra","DEM	head	which	3SG.F:PST:IPFV\be	payment	=PROP	=ETC	3SG.F:PST:IPFV\be","Those cut-off heads would be avenged.","","WORD_ALIGNED"
"a6698","nezä mane erera zagr keke eyaka","nezä	mane	e\rä/ra	zagr	keke	e\yak/a","in_return	which	2|3PL:PST:IPFV\be	far	NEG	2|3PL:PST:IPFV\walk","They did not go far for their revenge.","","WORD_ALIGNED"
"a6699","mane né merefo themiyarath nezä faw merema woga kma thräkwrmth","mane	n	mere	=fo	thä\miya/rath	nezä	faw	mere	=ma	woga	kma	thrä\kwr/mth","which	IMN	PLN	=ALL	2|3PL>2|3PL:PST:PFV\fetch	in_return	payment	PLN	=CHAR	man	POT	2|3PL>2|3PL:IRR:PFV:DUR\hit","They were about to go to Mere. They almost took revenge on the people from Mere.","","WORD_ALIGNED"
"a1770","komnzo zäwthefath","komnzo	zä\wthef/ath","only	2|3PL:PST:PFV\change","But they decided to turn around and","","WORD_ALIGNED"
"a1771","safsma woga thäkwrath nzrarin","safs	=ma	woga	thä\kwr/ath	nzrari	=en","PLN	=CHAR	man	2|3PL>2|3PL:PST:PFV\hit	PLN	=LOC","kill the Safés people at Nzrari.","","WORD_ALIGNED"
