"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a3498","wäsi bäne ykonzrth nä bä bikogro zärkarä","wäsi	bäne	y\ko/nzrth	nä	bä	b=	y\ko/gro	zär	=karä","tree_species	DEM:MED	2|3PL>3SG.M:NPST:IPFV\speak	INDF	MED	MED=	3SG.M:NPST:STAT:AND\be_standing	shade	=PROP","They call this one Wäsi. Over there is one with a shadow.","","WORD_ALIGNED"
"a3500","kabe fä fof thwamnzrm fof","kabe	fä	fof	thwa\m/nzrm	fof","people	DIST	EMPH	2|3PL:PST:DUR\sit	EMPH","The people were living there,","","WORD_ALIGNED"
"a3501","zokwasi ffrümenzo","zokwasi	f~	frü	=me	=nzo","speech	REDUP~	alone	=INS	=ONLY","and they spoke different languages.","","WORD_ALIGNED"
"a3502","nä zfthen thwamnzrm nä thden thwamnzrm nä kerker thwamnzrm","nä	zfth	=en	thwa\m/nzrm	nä	thd	=en	thwa\m/nzrm	nä	kerker	thwa\m/nzrm","INDF	tree_base	=LOC	2|3PL:PST:DUR\sit	INDF	middle	=LOC	2|3PL:PST:DUR\sit	INDF	tail	2|3PL:PST:DUR\sit","Some lived at the foot of the tree, others in the middle and still others at the top.","","WORD_ALIGNED"
"a3504","watik zokwasi ane ffrümenzo kwanafrmth","wati	zokwasi	ane	f~	frü	=me	=nzo	kwa\naf/rmth","then	speech	DEM	REDUP~	alone	=INS	=ONLY	2|3PL:PST:DUR\talk","They all spoke different languages.","","WORD_ALIGNED"
"a3505","nä kayé wäsi ane zäföfa fof","nä	kayé	wäsi	ane	zä\föf/a	fof","INDF	one_day_away	tree_species	DEM	SG:PST:PFV\burn	EMPH","One day, the Wäsi tree started to burn.","","WORD_ALIGNED"
"a3507","zästha fof","zä\sth/a	fof","SG:PST:PFV\set_on_fire	EMPH","It really lit up.","","WORD_ALIGNED"
"a3508","nä kabe nima kwakwirwrmth","nä	kabe	nima	kwa\kwir/wrmth","INDF	people	like_this	2|3PL:PST:DUR\run","Some people ran away, while","","WORD_ALIGNED"
"a3509","nä kabe nima mnin kwarsirwrmth","nä	kabe	nima	mni	=en	kwa\rsir/wrmth","INDF	people	like_this	fire	=LOC	2|3PL:PST:DUR\burn","others burned in the fire.","","WORD_ALIGNED"
"a3511","watik wäsi ane kwot ŋarsira zäbtha","wati	wäsi	ane	kwot	ŋa\rsir/a	zä\bth/a","then	tree_species	DEM	properly	SG:PST:IPFV\burn	SG:PST:PFV\finish","So the Wäsi tree burned to the ground.","","WORD_ALIGNED"
"a3513","kabe bä mane thwägrm warfo nä mrmr","kabe	bä	mane	th\wä/grm	warfo	nä	mrmr","people	MED	which	2|3SG:PST:DUR:STAT\be_up_high	above	INDF	inside","Those people who stayed at the top, and those (who stayed) inside,","","WORD_ALIGNED"
"a3515","fi we nimäwä kwarsirwrmth","fi	we	nima	=wä	kwa\rsir/wrmth","3.ABS	also	like_this	=EMPH	2|3PL:PST:DUR\burn","they also burned.","","WORD_ALIGNED"
"a3516","watik ezi kabe ane frümenzo tnägsi zethkäfath","wati	ezi	kabe	ane	frü	=me	=nzo	tnäg	-si	ze\thkäf/ath","then	morning	people	DEM	alone	=INS	=ONLY	lose	-NMLZ	2|3PL:PST:PFV\start","Then, in the morning, people began to disperse.","","WORD_ALIGNED"
"a3519","bä frümenzo thwamnzrm","bä	frü	=me	=nzo	thwa\m/nzrm","MED	alone	=INS	=ONLY	2|3PL:PST:DUR\sit","They lived all by themselves.","","WORD_ALIGNED"
"a3520","watik, mni fthé ŋarsira","wati	mni	fthé	ŋa\rsir/a","then	fire	when	SG:PST:IPFV\burn","When the fire burned,","","WORD_ALIGNED"
"a3521","kar ane bramöwä ŋarsira fof","kar	ane	bramöwä	ŋa\rsir/a	fof","place	DEM	all	SG:PST:IPFV\burn	EMPH","it burned down everything.","","WORD_ALIGNED"
"a3522","thgathg zfrärm fath thefath","thgathg	zf\rä/rm	fath	thefath","burned_place	3SG.F:PST:DUR\be	clear_place	bushfire","It became a charred place, a clear place, a burnt place.","","WORD_ALIGNED"
"a3523","watik menzmenz ane fof yabun kafar","wati	menz~	menz	ane	fof	yabun	kafar","then	REDUP~	story_man	DEM	EMPH	big	big","Then (there was) a huge spirit being, a very big creature.","","WORD_ALIGNED"
"a3526","thgathg dagonr ane fof zenfara","thgathg	dagon	=r	ane	fof	zen\far/a","burned_place	food	=PURP	DEM	EMPH	SG:PST:PFV:VENT\set_off","It roamed around and ate (people),","","WORD_ALIGNED"
"a3527","kabe mane thfthnm kwosi","kabe	mane	thf\thn/m	kwosi","people	which	2|3PL:PST:DUR\lie_down	corpse","the dead people who lay there.","","WORD_ALIGNED"
"a3528","watik gwamf ŋatha thäsa ezi","wati	gwam	=f	ŋatha	thä\s/a	ezi","then	PN	=ERG.SG	dog	SG>2|3PL:PST:PFV\call	morning","In the morning, Gwam called his dogs","","WORD_ALIGNED"
"a3531","ane thefath thgathgen fof yaser","ane	thefath	thgathg	=en	fof	yase	=r","DEM	bushfire	burned_place	=LOC	EMPH	game	=PURP","(to go) hunting at that burned place.","","WORD_ALIGNED"
"a3534","watik ŋatha anenzo fof sathkäfa","wati	ŋatha	ane	=nzo	fof	sa\thkäf/a","then	dog	DEM	=ONLY	EMPH	SG>3SG.M:PST:PFV\start","He started with one of the dogs.","","WORD_ALIGNED"
"a3535","ŋatha ane swaruthrm gwam mon nima yarera","ŋatha	ane	swa\ru/thrm	gwam	mon	nima	ya\rä/ra","dog	DEM	SG>3SG.M.IO:PST:DUR\bark	PN	how	like_this	SG>3SG.M.IO:PST:IPFV\do","The dog was barking, and Gwam was thinking like this.","","WORD_ALIGNED"
"a3536","eda erna kabe","eda	e\rn/a	kabe","two	2|3DU:PST:IPFV\be	man","In fact, there were two men.","","WORD_ALIGNED"
"a3537","kafar yf mane thfrnm","kafar	yf	mane	thf\rn/m","big	name	which	2|3DU:PST:DUR\be","They were well known:","","WORD_ALIGNED"
"a3538","nafangthrwä gwam muri","nafa-	ngth	=r	=wä	gwam	muri","3.POSS-	younger_sibling	=ASSOC.DU	=EMPH	PN	PN","Gwam with his younger brother Muri.","","WORD_ALIGNED"
"a3540","gwam yara nafanane muri nafangth","gwam	ya\r/a	nafa-	nane	muri	nafa-	ngth","PN	3SG.M:PST:IPFV\be	3.POSS-	elder_sibling	PN	3.POSS-	younger_sibling","Gwam was the older brother and Muri was the younger brother.","","WORD_ALIGNED"
"a3543","wati gwamf ane fof ezi ŋatha thäsa thgathgen e","wati	gwam	=f	ane	fof	ezi	ŋatha	thä\s/a	thgathg	=en	e","then	PN	=ERG.SG	DEM	EMPH	morning	dog	SG>2|3PL:PST:PFV\call	burned_place	=LOC	until","So it was Gwam who called the dogs in the morning (to go hunting) and","","WORD_ALIGNED"
"a3544","anenzo fof ŋatha yayamgwa","ane	=nzo	fof	ŋatha	ya\yamg/wa","DEM	=ONLY	EMPH	dog	SG>3SG.M.IO:PST:IPFV\surprise","that one dog stopped because of this (creature).","","WORD_ALIGNED"
"a3545","yayamgwa","ya\yamg/wa","SG>3SG.M.IO:PST:IPFV\surprise","It was startled.","","WORD_ALIGNED"
"a3547","ane menznzo fof kabe maf änatha fof","ane	menz	=nzo	fof	kabe	maf	ä\na/tha	fof","DEM	story_man	=ONLY	EMPH	people	who.ERG.SG	SG>2|3PL:PST:IPFV\eat	EMPH","It was that creature eating the human bodies.","","WORD_ALIGNED"
"a3548","fewakaf kwosi thwanathrm","fewa	=kaf	kwosi	thwa\na/thrm","smell	=PROP	corpse	SG>2|3PL:PST:DUR\eat","He ate the dead, the decaying corpses.","","WORD_ALIGNED"
"a3549","gwamf zagr ymarwa fof","gwam	=f	zagr	y\mar/wa	fof","PN	=ERG.SG	far	SG>3SG.M:PST:IPFV\see	EMPH","Gwam saw it from a distance.","","WORD_ALIGNED"
"a3551","""ra bäne yé?"" nima né samara","ra	bäne	\yé/	nima	n	sa\mar/a","what.ABS	PH.ABS	3SG.M:NPST:IPFV\be	like_this	IMN	SG>3SG.M:PST:PFV\see","‘What's that?’ (he said) and tried to take a look at it.","","WORD_ALIGNED"
"a3552","o ""ra menzmenz yé?""","o	ra	menz~	menz	\yé/","or	what.ABS	REDUP~	story_man	3SG.M:NPST:IPFV\be","""What creature is this?""","","WORD_ALIGNED"
"a3553","kabe nrma fi fobo fof ŋagathikwa fof ane menzmenz","kabe	nr	=ma	fi	fobo	fof	ŋa\gathik/wa	fof	ane	menz~	menz","people	belly	=CHAR	3.ABS	DIST:ALL	EMPH	2|3SG:PST:IPFV\leave	EMPH	DEM	REDUP~	story_man","The creature stopped with a full stomach.","","WORD_ALIGNED"
"a3555","kabe ane zenthkäfath yak","kabe	ane	zen\thkäf/ath	yak","people	DEM	2|3PL:PST:PFV:VENT\start	run","The (survivors) started to run.","","WORD_ALIGNED"
"a3556","ŋatha mane kwaruthrm","ŋatha	mane	kwa\ru/thrm","dog	which	SG:PST:DUR\bark","That dog who was barking,","","WORD_ALIGNED"
"a3557","yf ŋatha yara ane tifr","yf	ŋatha	ya\r/a	ane	tifr","name	dog	3SG.M:PST:IPFV\be	DEM	PN","its name was Tifér.","","WORD_ALIGNED"
"a3558","wati sathkäfath","wati	sa\thkäf/ath","then	2|3PL>3SG.M.IO:PST:PFV\start","It started (to bark at the creature)","","WORD_ALIGNED"
"a3559","kabeyé ane dunzi kma sfruthrmth, keke","kabe	=é	ane	dunzi	kma	sf\ru/thrmth	keke","people	=ERG.NSG	DEM	arrow	POT	2|3PL>3SG.M:PST:DUR\shoot	NEG","and the people tried to shoot it. But they didn't (succeed).","","WORD_ALIGNED"
"a3560","gwamf nafangth sräkor","gwam	=f	nafa-	ngth	srä\kor/","PN	=ERG.SG	3.POSS-	younger_sibling	2|3SG>3SG.M:IRR:PFV\speak","Gwam told his small brother:","","WORD_ALIGNED"
"a3561","""muri zba känrit nzuzawe nzefé biruthro"" ŋa","muri	zba	kän\rit/	nzu-	zawe	nzefé	b=	y\ru/thro	a","Muri	PROX:ABL	2SG:IMP:PFV:VENT\cross	1SG.POSS-	side	1SG.ERG.EMPH	MED=	SG>3SG.M:NPST:IPFV:AND\shoot	and","""Muri, come over here to my side. I'll shoot him from here"" and","","WORD_ALIGNED"
"a3565","naf nima ""samg bänema näbuné fof yruthrth byé keke kwosi yathizr""","naf	nima	sa\mg/	bäne	=ma	näbun	=é	fof	y\ru/thrth	b=	\yé/	keke	kwosi	ya\thiz/r","3SG.ERG	like_this	2SG>3SG.M:IMP:PFV\shoot	PH.ABS	=CHAR	INDF	=ERG.NSG	EMPH	2|3PL>3SG.M:NPST:IPFV\shoot	MED=	3SG.M:NPST:IPFV\be	NEG	dead	3SG:NPST:IPFV\die","(Muri) said, ""Shoot now! because the others are shooting, but it's not dying.""","","WORD_ALIGNED"
"a3568","naf nima ""keke fi miyamr erä fofosa mä rä nze komnzo zimarwé fof""","naf	nima	keke	fi	miyamr	e\rä/	fofosa	mä	\rä/	nze	komnzo	z=	y\mar/wé	fof","3SG.ERG	like_this	NEG	3.ABS	ignorance	2|3PL:NPST:IPFV\be	heart	where	3SG.F:NPST:IPFV\be	1SG.ERG	only	PROX=	1SG>3SG.M:NPST:IPFV\see	EMPH","Gwam said: ""No, they don't know where the heart is. Only I can see it from here.""","","WORD_ALIGNED"
"a3571","zirkn thfrnm näbun kwanafrm näbun kwanafrm","zirkn	thf\rn/m	näbun	kwa\naf/rm	näbun	kwa\naf/rm","insistence	2|3DU:PST:DUR\be	INDF	SG:PST:DUR\talk	INDF	SG:PST:DUR\talk","They kept on doing this. One was talking and then the other one was talking.","","WORD_ALIGNED"
"a3572","""watik ngth biruthé famkaräsü gnräré""","wati	ngth	b=	y\ru/thé	fam	=karä	=sü	gn\rä/ré","then	younger_sibling	MED=	1SG>3SG.M:NPST:IPFV\shoot	thought	=PROP	=ETC	2SG:IMP:IPFV\be","(Gwam said) ""Okay brother, I will shoot now! Watch out!""","","WORD_ALIGNED"
"a3574","nafananaf ane fof trikasi nima rä","nafa-	nane	=f	ane	fof	trikasi	nima	\rä/","3.POSS-	elder_sibling	=ERG.SG	DEM	EMPH	story	like_this	3SG.F:NPST:IPFV\be","The story goes that it was the older brother (who shot).","","WORD_ALIGNED"
"a3576","nafangth kma markai nabikarä sfrärm","nafa-	ngth	kma	markai	nabi	=karä	sf\rä/rm","3.POSS-	younger_sibling	POT	outsider	bow	=PROP	3SG.M:PST:DUR\be","The younger brother is said to have owned a shotgun.","While the older brother was shooting with bow and arrow.","WORD_ALIGNED"
"a3577","watik nafangth mane yara naf keke samga","wati	nafa-	ngth	mane	ya\r/a	naf	keke	sa\mg/a","then	3.POSS-	younger_sibling	which	3SG.M:PST:IPFV\be	3SG.ERG	NEG	SG>3SG.M:PST:PFV\shoot","The younger brother did not hit the animal.","","WORD_ALIGNED"
"a3578","nafananafnzo nabi ŋathunza zf sfthnm","nafa-	nane	=f	=nzo	nabi	ŋa\thu/nza	zf	sf\thn/m","3.POSS-	elder_sibling	=ERG.SG	=ONLY	bow	SG:PST:IPFV\fold	ABSC	3SG.M:PST:DUR\lie_down","The older brother drew the bow (and hit it). The creature dropped down.","","WORD_ALIGNED"
"a3580","yo kwan","yo	kwan","sound_of_arrow_hitting_sth	shout","He speared it.","","WORD_ALIGNED"
"a3581","fof sargosira fofosa fefen","fof	sa\rgosir/a	fofosa	fefe	=en","EMPH	SG>3SG.M.IO:PST:PFV\penetrate	heart	real	=LOC","The arrow bored right through to the heart.","","WORD_ALIGNED"
"a3582","no fof zärftha","no	fof	zä\rfth/a","water	EMPH	SG:PST:PFV\burst","Water began to break out.","","WORD_ALIGNED"
"a3583","no ane zamatha","no	ane	za\math/a","water	DEM	SG:PST:PFV\run","Water was flowing.","","WORD_ALIGNED"
"a3584","wati no mane kwakwirm fof","wati	no	mane	kwa\kwir/m	fof","then	water	which	SG:PST:DUR\run	EMPH","Water that was running","","WORD_ALIGNED"
"a3585","wäsi zrminz mä ŋanrsira fof","wäsi	zrminz	mä	ŋan\rsir/a	fof","tree_species	root	where	SG:PST:IPFV:VENT\burn	EMPH","Where the roots of the Wäsi tree burned,","","WORD_ALIGNED"
"a3586","mni mä ŋanrsira","mni	mä	ŋan\rsir/a","fire	where	SG:PST:IPFV:VENT\burn","where the fire burned them,","","WORD_ALIGNED"
"a3587","no fä kwanthorthrm fof ane zrminz fof","no	fä	kwan\thor/thrm	fof	ane	zrminz	fof","water	DIST	SG:PST:DUR:VENT\enter	EMPH	DEM	root	EMPH","the water flowed along those roots.","","WORD_ALIGNED"
"a3589","nof nä nima thäkothmako","no	=f	nä	nima	thä\kothm/ako","water	=ERG.SG	INDF	like_this	SG>2|3PL:PST:PFV:AND\chase","The water chased away some of the people in this direction.","","WORD_ALIGNED"
"a3590","nä nima thänkothma nzezawe","nä	nima	thän\kothm/a	nze-	zawe","INDF	like_this	SG>2|3PL:PST:PFV:VENT\chase	1NSG.POSS-	side","Others were chased away towards our side here.","","WORD_ALIGNED"
"a3591","gwamane nima zenmathath muriane nima","gwam	=ane	nima	zen\math/ath	muri	=ane	nima","PN	=POSS.SG	like_this	2|3PL:PST:PFV:VENT\run	PN	=POSS.SG	like_this","The people from Gwam ran here and those from Muri in the other direction.","","WORD_ALIGNED"
"a3593","mane ŋankwirwath zentnäthath","mane	ŋan\kwir/wath	zen\tnäth/ath","which	2|3PL:PST:IPFV:VENT\run	2|3PL:PST:PFV:VENT\lose","Those who ran away scattered.","","WORD_ALIGNED"
"a3594","nä enrera bawi","nä	en\rä/ra	bawi","INDF	2|3PL:PST:IPFV:VENT\be	PLN","Some came to Bawi","Bawi is a place on the coast between Bula and Jarai.","WORD_ALIGNED"
"a3595","wartha nima bämnzr wartha a kondomarin smärki","wartha	nima	b=	ä\m/nzr	wartha	a	kondomarin	smärki","PN	like_this	MED=	2|3PL:NPST:IPFV\sit	PN	and	PN	PN","For example, the Wartha people who live over there, and the Kondomarin and the Sémärki.","Kondomarin are the speakers of Marind and various Kanum languages.","WORD_ALIGNED"
"a3599","nafanme foba fof ŋankwira fof","nafanme	foba	fof	ŋan\kwir/a	fof","3NSG.POSS	DIST:ABL	EMPH	SG:PST:IPFV:VENT\run	EMPH","Those peoples' (ancestor) ran from there.","","WORD_ALIGNED"
"a3601","fi foba fof ŋankwirwath bawi","fi	foba	fof	ŋan\kwir/wath	bawi","3.ABS	DIST:ABL	EMPH	2|3PL:PST:IPFV:VENT\run	PLN","They ran from there to Bawi.","","WORD_ALIGNED"
"a3603","watik gwamf fä fof mni bäne zafrafa fof","wati	gwam	=f	fä	fof	mni	bäne	za\fraf/a	fof","then	PN	=ERG.SG	DIST	EMPH	fire	PH.ABS	SG>3SG.F:PST:PFV\extinguish	EMPH","Then Gwam extinguished the fire.","","WORD_ALIGNED"
"a3605","no dödöme zakwra","no	dödö	=me	za\kwr/a","water	broom	=INS	SG.M>3SG.F:PST:PFV\hit","No, he hit the running water with the broom and","dödö `plant species (used as broom)' (Melaleuca sp.)","WORD_ALIGNED"
"a3607","watik no fä fof zä... zäkora","wati	no	fä	fof	zä	zä\kor/a","then	water	DIST	EMPH	PROX	SG:PST:PFV\become","the water stopped flowing.","","WORD_ALIGNED"
"a3608","keke kwa nof zanmäyofa fobo fof no ŋagathikwa fof","keke	kwa	no	=f	zan\mäyof/a	fobo	fof	no	ŋa\gathik/wa	fof","NEG	FUT	water	=ERG.SG	SG>3SG.F:PST:PFV:VENT\continue	DIST:ALL	EMPH	water	2|3SG:PST:IPFV\leave	EMPH","The water did not continue, it stopped there.","","WORD_ALIGNED"
"a3610","watik fi mane enrera  e zwari wartha fof","wati	fi	mane	en\rä/ra	e	zwari	wartha	fof","then	3.ABS	which	2|3PL:PST:IPFV:VENT\be	until	PLN	PN	EMPH","So the people were coming to Zwari, the Wartha people really.","","WORD_ALIGNED"
"a3613","watik fä fof zwarin zämsath","wati	fä	fof	zwari	=en	zä\ms/ath","then	DIST	EMPH	PLN	=LOC	2|3PL:PST:PFV\sit","They settled there in Zwari.","","WORD_ALIGNED"
"a3616","zokwasi fthé emarwath ffrümenzo","zokwasi	fthé	e\mar/wath	f~	frü	=me	=nzo","speech	when	2|3PL>2|3PL:PST:IPFV\see	REDUP~	alone	=INS	=ONLY","They realised that they spoke different languages.","","WORD_ALIGNED"
"a3617","watik kondomarin nima feräro","wati	kondomarin	nima	f=	e\rä/ro","then	PN	like_this	DIST=	2|3PL:NPST:IPFV:AND\be","So the Kondomarin people went further this way.","","WORD_ALIGNED"
"a3619","zena boba wazi fi berä merauken","zena	boba	wazi	fi	b=	e\rä/	merauke	=en","today	MED:ABL	side	3.ABS	MED=	2|3PL:NPST:IPFV\be	PLN	=LOC","Nowadays, they live in Merauke.","","WORD_ALIGNED"
"a3620","nä mane erera zwarifa ŋafrezath thoro","nä	mane	e\rä/ra	zwari	=fa	ŋa\frez/ath	thoro","INDF	which	2|3PL:PST:IPFV\be	PLN	=ABL	2|3PL:PST:IPFV\come_up_from_river	PLN","Others came up from Zwari towards Thoro.","Thoro is located somewhere between Bensbach and Wämnefér.","WORD_ALIGNED"
"a3622","watik thoron fä fthé zemarath we nimäwä fof zokwasi ffrümenzo","wati	thoro	=en	fä	fthé	ze\mar/ath	we	nima	=wä	fof	zokwasi	f~	frü	=me	=nzo","then	PLN	=LOC	DIST	when	2|3PL:PST:PFV\see	also	like_this	=EMPH	EMPH	speech	REDUP~	alone	=INS	=ONLY","At Thoro it was the same again. They realised that they spoke different languages.","","WORD_ALIGNED"
"a3624","watik foba zethkäfath nimame kwasogwrmth","wati	foba	ze\thkäf/ath	nima	=me	kwa\sog/wrmth","then	DIST:ABL	2|3PL:PST:PFV\start	like_this	=INS	2|3PL:PST:DUR\ascend","So they moved further inland.","","WORD_ALIGNED"
"a3625","okay, nä mane enrera zwarifa e bäne thamgakar","okay	nä	mane	en\rä/ra	zwari	=fa	e	thamgakar","okay	INDF	which	2|3PL:PST:IPFV:VENT\be	PLN	=ABL	until	PLN","Others came from Zwari straight to Tamgakar.","Tamgakar is located south of Mibini.","WORD_ALIGNED"
"a3629","nima bä ämnzr safs","nima	bä	ä\m/nzr	safs","like_this	MED	2|3PL:NPST:IPFV\sit	PLN","For example, the people who live at Safés.","","WORD_ALIGNED"
"a3630","wati fi fä fof thfyakm","wati	fi	fä	fof	thf\yak/m","then	3.ABS	DIST	EMPH	2|3PL:PST:DUR\walk","They were walking this way.","","WORD_ALIGNED"
"a3631","nzenme mane yanra","nzenme	mane	yan\r/a","1NSG.POSS	which	3SG.M:PST:IPFV:VENT\be","As for our ancestor and his people,","","WORD_ALIGNED"
"a3632","mä ŋankwirwath komo fä ŋanfrezath komo","mä	ŋan\kwir/wath	komo	fä	ŋan\frez/ath	komo","where	2|3PL:PST:IPFV:VENT\run	PLN	DIST	2|3PL:PST:IPFV:VENT\come_up_from_river	PLN","they walked to Komo. They came up at Komo.","Komo is a place in the between Mibini, Jarai, Bula, and Wämnefér.","WORD_ALIGNED"
"a3634","nzenme mayawama kabe nä fä thägathizath","nzenme	mayawa	=ma	kabe	nä	fä	thä\gathiz/ath","1NSG.POSS	Mayawa	=CHAR	man	INDF	DIST	2|3PL>2|3PL:PST:PFV\leave","They left some of our Mayawa people there.","","WORD_ALIGNED"
"a3635","we foba thden nä kwot we mayawama kabe fof","we	foba	thd	=en	nä	kwot	we	mayawa	=ma	kabe	fof","also	DIST:ABL	middle	=LOC	INDF	properly	also	PN	=CHAR	people	EMPH","Some Mayawa people live there in the middle,","","WORD_ALIGNED"
"a3637","foba baguma kabe","foba	bagu	=ma	kabe","DIST:ABL	PN	=CHAR	people","and also some Bangu people.","","WORD_ALIGNED"
"a3640","foba zena mifinin zämnzr","foba	zena	mifini	=en	z=	ä\m/nzr","DIST:ABL	today	PLN	=LOC	PROX=	2|3PL:NPST:IPFV\sit","Nowadays, these people live at Mibini.","","WORD_ALIGNED"
"a3642","sagara fä thägathizath","sagara	fä	thä\gathiz/ath","PN	DIST	2|3PL>2|3PL:PST:PFV\leave","He also left some Sangara people there.","","WORD_ALIGNED"
"a3643","okay fi nima erera mogarkam","okay	fi	nima	e\rä/ra	mogarkam","okay	3.ABS	like_this	2|3PL:PST:IPFV\be	PLN","Okay, they spread further to Mongarkam.","Mongarkam is located north of Mibini.","WORD_ALIGNED"
"a3644","nä mane erera nima erera bäne a drdr nä sagara fof","nä	mane	e\rä/ra	nima	e\rä/ra	bäne	a	drdr	nä	sagara	fof","INDF	which	2|3PL:PST:IPFV\be	like_this	2|3PL:PST:IPFV\be	PH.ABS	and	PLN	INDF	PN	EMPH","Other Sangara people continued until Déridéri.","","WORD_ALIGNED"
"a3647","bagu mane enrera bäne mäta","bagu	mane	en\rä/ra	bäne	mata","PN	which	2|3PL:PST:IPFV:VENT\be	PH	PLN","The Bangu people came to Mäta, and","","WORD_ALIGNED"
"a3649","sagara mane enrera garaita","sagara	mane	en\rä/ra	garaita","PN	which	2|3PL:PST:IPFV:VENT\be	PLN","the Sangara people to Garaita.","","WORD_ALIGNED"
