"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a774","watik, nzrämes ni yakyakme bnrä","wati	nzrä\mes/	ni	yak~	yakme	b=	n\rä/","then	2|3SG>1PL:IRR:PFV\bring	1NSG	REDUP~	quickly	MED=	1PL:NPST:IPFV\be","Then he took us there. We walked quickly.","","WORD_ALIGNED"
"a776","yakme ane bäne ruga yfränzre","yakme	ane	ruga	y\frä/nzre","quickly	DEM	pig	1PL>3SG.M:NPST:IPFV\singe_off","We burned the fur off the pig.","","WORD_ALIGNED"
"a778","afa fi miyamr ykwasi","afa	fi	miyamr	ykwa	-si","father	3.ABS	ignorance	cut_meat	-NMLZ","Father didn't know how to cut it up.","","WORD_ALIGNED"
"a780","nzefnzo, nzefé ane thfkathrm ruga","nzefé	=nzo	nzefé	ane	th\fka/thrm	ruga","1SG.ERG.EMPH	=ONLY	1SG.ERG.EMPH	DEM	SG>2|3PL:PST:DUR\peel	pig","Only me, I was cutting the pigs.","","WORD_ALIGNED"
"a781","wati, afaf kwräkor yakme skwathé ykwathé","wati	afa	=f	kwrä\kor/	yakme	s\kwath/é	y\kwath/é","then	father	=ERG.SG	2|3SG>1SG:IRR:PFV\speak	quickly	2SG>3SG.M:IMP:IPFV\cut_meat	1SG>3SG.M:NPST:IPFV\cut_meat","Father told me: ""Cut up the pig quickly!""","","WORD_ALIGNED"
"a782","sräbthé ŋawathknwre","srä\bth/é	ŋa\wathkn/wre","1SG>3SG.M:IRR:PFV\finish	1PL:NPST:IPFV\pack_up","I finished it and we packed it up.","","WORD_ALIGNED"
"a784","riley alice fi zbo thwamnzrm","riley	alice	fi	zbo	thwa\m/nzrm","Riley	Alice	3.ABS	PROX:ALL	2|3PL:PST:DUR\sit","Riley and Alice were staying here,","","WORD_ALIGNED"
"a787","ausi kam fof rä bobo mane wämnzr","ausi	kam	fof	\rä/	bobo	mane	wä\m/nzr","old_woman	bone	EMPH	3SG.F:NPST:IPFV\be	MED:ALL	which	3SG.F:NPST:IPFV\sit","where the old woman is living.","","WORD_ALIGNED"
"a788","wämnzr mnzen","wä\m/nzr	mnz	=en","3SG.F:NPST:IPFV\sit	house	=LOC","She stayed in the house.","","WORD_ALIGNED"
"a789","naf thfamonegrnm","naf	thfa\moneg/rnm","3SG.ERG	SG>2|3DU:PST:DUR\take_care","She was looking after them.","","WORD_ALIGNED"
"a790","wati kufraru ane afaf ertmakwa mrrabma","wati	kufraru	ane	afa	=f	e\rtmak/wa	mrrab	=ma","then	bamboo_flute	DEM	father	=ERG.SG	SG>2|3PL:PST:IPFV\cut	small_bamboo	=CHAR","Father made a flute from the small bamboo.","","WORD_ALIGNED"
"a792","kwa efsgwre ""ku"" fthé faso nima lucky fthé thrarä bafen","kwa	e\fsg/wre	ku	fthé	faso	nima	lucky	fthé	thra\rä/	baf	=en","FUT	1PL>2|3PL:NPST:IPFV\blow	***	when	meat	like_this	lucky	when	2|3PL:IRR:IPFV\be	PH	=LOC","In those days we blew these (flutes) - ‘kuuuuu’ - when we had hunting luck.","","WORD_ALIGNED"
"a796","yabun faso nima ruga o yem","yabun	faso	nima	ruga	o	yem","big	meat	like_this	pig	or	cassowary","When we got big animals like pigs or cassowaries,","","WORD_ALIGNED"
"a798","ra fthé srafnzth kafar","ra	fthé	sra\fn/nzrth	kafar","what.ABS	when	2|3PL>3SG.M:IRR:IPFV\hit	big","when we killed something big.","","WORD_ALIGNED"
"a799","wati ane bafen ka wfsgwrth ane kufraru","wati	ane	baf	=en	kwa	w\fsg/wrth	ane	kufraru","then	DEM	PH	=LOC	FUT	2|3PL>3SG.F:NPST:IPFV\blow	DEM	bamboo_flute","That's when we blow the kufraru flute.","","WORD_ALIGNED"
"a801","kufraru keke","kufraru	keke","bamboo_flute	NEG","Oh, it's not the kufraru.","","WORD_ALIGNED"
"a802","bäne rä mrab bäne fof rä turatura ertmakwr wati kwa wfsgwrth","bäne	\rä/	mrrab	bäne	fof	\rä/	turatura	e\rtmak/wr	wati	kwa	w\fsg/wrth","PH.ABS	3SG.F:NPST:IPFV\be	small_bamboo	PH.ABS	EMPH	3SG.F:NPST:IPFV\be	bamboo_flute	2|3SG>2|3PL:NPST:IPFV\cut	then	FUT	2|3PL>3SG.F:NPST:IPFV\blow","It's the other one made from the small bamboo, the turatura flute. That's the one we blew.","","WORD_ALIGNED"
"a803","kufraruthatha ...","kufraru	=thatha","bamboo_flute	=SIMIL","It is similar to the kufraru flute.","","WORD_ALIGNED"
"a804","turatura mrrabma kwa wrtmakwrth.","turatura	mrrab	=ma	kwa	w\rtmak/wrth","bamboo_flute	small_bamboo	=CHAR	FUT	2|3PL>3SG.F:NPST:IPFV\cut","They cut the turatura flute from the small bamboo.","","WORD_ALIGNED"
"a806","ane zunfsgwrame","ane	zun\fsg/wrme","DEM	1PL>3SG.F:PST:DUR:VENT\blow","That's the one we were blowing.","","WORD_ALIGNED"
"a807","eee wati","e	wati","until	then","up until (home).","","WORD_ALIGNED"
"a808","railey katakatan sfrärm fi yarekarä alice ŋakwire ""nzenme afaf ruga weto kwarärm""","riley	kata~	katan	sf\rä/rm	fi	yare	=karä	alice	ŋa\kwir/e	nzenme	afa	=f	ruga	weto	kwa\rä/rm","Riley	REDUP~	small	3SG.M:PST:DUR\be	3.ABS	bag	=PROP	Alice	1PL:NPST:IPFV\run	1NSG.POSS	father	=ERG.SG	pig	joy	SG>1SG:PST:DUR\do","Riley was still very small, he was in the baby basket. Alice was running around saying ""Our father is making me happy.""","","WORD_ALIGNED"
"a809","wati ynzänzake bobo brä yrzathake","wati	yn\zä/nzake	bobo	b=	\rä/	y\rza/thake","then	1PL>3SG.M:PST:IPFV:VENT\carry	MED:ALL	MED=	3SG.F:NPST:IPFV\be	1PL>3SG.M:PST:IPFV\bake","So we carried back the pig and we baked it in the oven.","","WORD_ALIGNED"
"a811","wati äkwathake nima","wati	ä\kwa/thake	nima","then	1PL>2|3PL.IO:PST:IPFV\cut_meat	like_this","We cut the meat for them.","","WORD_ALIGNED"
"a812","sitauaneme afa kwark biyara nafanm äkwane nzenmwä","sitau	=aneme	afa	kwark	b=	ya\r/a	nafanm	ä\kwa/ne	nzenm	=wä","Sitau	=POSS.NSG	father	deceased	MED=	3SG.M:PST:IPFV\be	3NSG.DAT	1PL>2|3DU.IO:NPST:IPFV\cut_meat	1NSG.DAT	=EMPH","Sitau's late father and the family were there. We cut some meat for them and also for ourselves.","","WORD_ALIGNED"
"a814","naniyaka zbo weekenr","nan\yak/a	zbo	weekend	=r","1PL:PST:IPFV:VENT\come	PROX:ALL	weekend	=PURP","We sometimes came here for the weekend","","WORD_ALIGNED"
"a816","wati we zäbrimake masu. masun ni fä nzuwamnzrm","wati	we	zä\brim/ake	masu	masu	=en	ni	fä	nzwa\m/nzrm","then	also	1PL:PST:PFV\return	Masu	Masu	=LOC	1NSG	DIST	1PL:PST:DUR\sit","and then we returned to Masu, where we lived at the time.","","WORD_ALIGNED"
"a817","wati mon kwa we fof zänbrimake mnz","wati	mon	kwa	we	fof	zän\brim/ake	mnz","then	how	FUT	also	EMPH	1PL:PST:PFV:VENT\return	house","Anyhow, we went back to the house.","","WORD_ALIGNED"
"a821","wati story fof zäbth","wati	story	fof	zä\bth/","then	story	EMPH	2|3SG:RPST:PFV\finish","Okay, that's the end of the story.","","WORD_ALIGNED"
"a824","katan ttrikasi erä","katan	t~	trikasi	e\rä/","small	REDUP~	story	2|3PL:NPST:IPFV\be","These are small stories.","","WORD_ALIGNED"
